date,prcp,srad,tmax,tmin,vprp
1980-01-01,2.12,124.76,8.85,1.62,696.29
1980-01-02,5.23,138.27,8.03,-0.41,631.35
1980-01-03,3.68,151.36,7.56,-2.52,558.44
1980-01-04,24.82,83.33,6.98,0.85,635.99
1980-01-05,20.03,76.94,5.33,1.64,667.46
1980-01-06,3.99,194.39,5.02,-3.75,507.53
1980-01-07,6.21,81.05,4.25,-4.33,439.33
1980-01-08,4.37,113.89,2.06,-3.52,467.23
1980-01-09,16.0,102.9,3.39,-1.48,524.85
1980-01-10,10.04,165.24,3.04,-5.5,432.63
1980-01-11,26.96,144.69,2.22,-5.47,412.89
1980-01-12,64.65,189.95,10.19,-2.97,535.43
1980-01-13,53.7,109.91,9.95,5.19,826.88
1980-01-14,33.9,114.13,9.13,4.61,840.1
1980-01-15,13.04,180.65,8.07,-2.38,594.77
1980-01-16,10.17,165.1,6.4,-1.65,556.88
1980-01-17,5.22,183.7,5.99,-1.08,562.34
1980-01-18,0.45,241.34,4.98,-6.25,413.64
1980-01-19,0.0,262.82,2.46,-8.93,326.7
1980-01-20,0.0,273.25,5.46,-8.61,330.63
1980-01-21,0.0,271.94,6.27,-7.27,365.06
1980-01-22,0.0,269.97,5.99,-6.39,391.96
1980-01-23,0.0,273.25,7.14,-5.65,417.11
1980-01-24,0.12,211.06,7.75,-5.41,432.97
1980-01-25,0.34,202.94,6.83,-4.35,456.29
1980-01-26,0.91,174.92,5.63,-4.13,437.84
1980-01-27,0.84,238.06,1.76,-11.24,277.95
1980-01-28,0.23,310.36,-2.41,-16.12,180.12
1980-01-29,0.0,312.38,-3.65,-17.41,152.24
1980-01-30,0.0,317.88,-2.45,-16.75,162.26
1980-01-31,1.35,258.05,0.6,-12.89,232.22
1980-02-01,3.2,246.6,7.74,-4.38,437.44
1980-02-02,7.69,167.31,7.52,0.96,642.46
1980-02-03,6.96,154.93,8.4,2.61,723.37
1980-02-04,1.89,288.62,9.89,-2.41,580.17
1980-02-05,6.13,207.25,9.36,-2.58,534.37
1980-02-06,5.26,181.4,6.91,-0.41,587.19
1980-02-07,1.1,280.76,6.86,-3.22,518.73
1980-02-08,0.0,294.97,7.36,-3.37,495.39
1980-02-09,0.05,262.52,8.2,-4.15,482.59
1980-02-10,0.14,237.48,8.83,-2.79,514.5
1980-02-11,0.06,285.5,8.23,-3.96,475.18
1980-02-12,0.0,323.99,7.15,-6.05,417.05
1980-02-13,0.0,330.8,7.71,-6.05,408.94
1980-02-14,0.0,342.03,9.32,-5.91,423.79
1980-02-15,0.3,243.54,9.02,-3.24,494.62
1980-02-16,1.22,251.94,10.6,-2.38,543.59
1980-02-17,3.41,188.99,10.0,-1.57,562.5
1980-02-18,12.3,234.51,10.11,-0.42,627.66
1980-02-19,9.36,205.02,9.98,2.06,713.18
1980-02-20,3.94,176.08,9.37,1.03,666.29
