date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,95.4,3.93,-3.44,444.26
1980-01-02,0.79,71.39,0.26,-2.93,465.03
1980-01-03,1.63,85.94,1.36,-2.52,480.48
1980-01-04,3.87,99.28,1.6,-2.81,463.17
1980-01-05,1.53,84.41,0.02,-5.2,391.68
1980-01-06,2.52,148.05,-0.13,-6.08,377.88
1980-01-07,0.8,217.47,3.65,-3.34,433.31
1980-01-08,0.0,222.22,1.46,-5.79,387.72
1980-01-09,0.0,185.44,2.08,-3.67,415.4
1980-01-10,0.89,256.8,7.4,-8.18,389.08
1980-01-11,6.52,199.46,12.72,1.6,616.79
1980-01-12,2.08,285.13,8.48,-5.56,432.8
1980-01-13,0.33,211.89,6.95,-5.19,441.19
1980-01-14,0.21,159.79,7.46,0.73,620.5
1980-01-15,0.03,168.88,7.39,2.56,697.38
1980-01-16,0.46,201.96,11.65,1.63,738.04
1980-01-17,3.83,170.56,14.63,7.39,933.25
1980-01-18,2.11,217.46,14.19,1.61,701.05
1980-01-19,0.43,219.87,9.71,-5.14,465.84
1980-01-20,0.12,136.09,4.58,-0.34,526.67
1980-01-21,0.03,293.36,4.77,-6.87,394.88
1980-01-22,0.05,173.48,4.19,-2.12,464.54
1980-01-23,0.35,252.74,2.72,-6.4,361.28
1980-01-24,4.32,274.86,2.19,-9.74,314.46
1980-01-25,1.4,338.54,8.44,-1.98,470.48
1980-01-26,0.0,352.37,8.01,-4.37,432.54
1980-01-27,0.0,315.45,5.14,-4.38,416.84
1980-01-28,0.05,189.94,2.29,-3.23,425.37
1980-01-29,0.27,217.36,-0.15,-8.23,306.61
1980-01-30,3.91,236.61,-3.62,-10.38,252.45
1980-01-31,1.28,235.27,-5.08,-9.92,229.97
1980-02-01,0.0,389.32,-4.31,-20.21,125.76
1980-02-02,0.0,388.35,-4.27,-18.36,124.93
1980-02-03,0.0,396.76,-2.11,-18.53,128.67
1980-02-04,0.0,393.74,-2.33,-17.5,138.44
1980-02-05,0.54,310.21,-0.2,-17.13,172.29
1980-02-06,0.33,239.67,0.72,-6.56,321.3
1980-02-07,0.05,268.6,0.27,-5.6,337.61
1980-02-08,0.27,302.91,0.23,-12.35,245.76
1980-02-09,0.09,320.32,0.88,-6.71,306.28
1980-02-10,0.0,369.36,1.18,-8.75,278.34
1980-02-11,0.03,356.73,0.23,-10.32,241.33
1980-02-12,0.01,410.68,-0.03,-13.62,194.27
1980-02-13,0.0,425.28,2.82,-14.11,203.01
1980-02-14,0.0,404.62,4.94,-7.41,327.52
1980-02-15,2.9,254.11,6.14,-1.49,468.86
1980-02-16,1.04,334.01,5.0,-6.11,349.89
1980-02-17,0.03,412.91,0.51,-14.34,194.65
1980-02-18,0.0,443.12,2.86,-15.21,193.94
1980-02-19,0.22,339.31,10.33,-7.14,364.41
1980-02-20,9.49,302.81,11.7,0.66,599.1
1980-02-21,5.12,229.95,9.79,2.58,733.35
1980-02-22,1.29,229.51,16.18,7.74,914.45
