date,prcp,srad,tmax,tmin,vprp
1980-01-01,4.94,160.91,-0.87,-4.77,336.68
1980-01-02,2.43,235.86,-0.53,-10.75,274.31
1980-01-03,1.73,224.13,-1.1,-9.87,260.82
1980-01-04,13.29,240.27,-0.12,-10.45,265.88
1980-01-05,18.89,178.86,-0.53,-5.46,329.03
1980-01-06,6.35,322.47,-0.82,-22.23,139.84
1980-01-07,4.51,253.28,-2.64,-22.89,92.72
1980-01-08,13.83,232.23,-6.84,-15.58,152.44
1980-01-09,23.66,226.14,-3.37,-11.16,224.45
1980-01-10,10.03,223.76,-2.41,-9.77,248.95
1980-01-11,24.69,258.53,-3.73,-18.36,156.41
1980-01-12,26.85,271.55,-0.2,-13.77,208.16
1980-01-13,27.2,194.36,2.59,-2.4,430.89
1980-01-14,16.44,173.47,2.17,-2.66,466.99
1980-01-15,5.58,197.52,1.24,-3.72,426.41
1980-01-16,3.64,262.26,0.3,-10.08,298.99
1980-01-17,3.03,229.47,-0.48,-7.52,306.48
1980-01-18,0.89,296.04,-1.5,-9.36,267.98
1980-01-19,0.47,340.59,-3.38,-22.13,124.8
1980-01-20,0.29,321.91,-5.37,-22.21,97.31
1980-01-21,0.03,360.97,-0.91,-18.71,124.77
1980-01-22,0.0,361.46,-1.6,-18.94,129.44
1980-01-23,0.01,338.16,-2.01,-17.91,141.59
1980-01-24,0.04,318.8,-0.07,-13.86,187.76
1980-01-25,0.14,284.75,-0.38,-12.51,208.23
1980-01-26,0.62,293.22,-1.89,-17.92,144.08
1980-01-27,0.28,367.26,-6.85,-25.65,74.83
1980-01-28,0.0,383.06,-13.11,-32.96,39.8
1980-01-29,0.0,382.62,-11.3,-28.56,47.49
1980-01-30,0.11,361.15,-9.67,-29.38,50.02
1980-01-31,3.36,316.98,-7.8,-25.89,74.26
1980-02-01,7.88,298.45,-2.53,-14.87,177.74
1980-02-02,10.7,198.08,-1.11,-5.56,342.7
1980-02-03,7.18,189.49,0.43,-3.6,408.54
1980-02-04,1.95,311.51,0.67,-8.08,313.26
1980-02-05,1.66,325.5,0.87,-16.1,193.51
1980-02-06,2.94,298.61,-0.03,-11.11,238.92
1980-02-07,1.09,317.44,0.26,-7.27,294.88
1980-02-08,0.0,415.07,1.74,-17.89,168.4
1980-02-09,0.0,420.21,0.41,-18.71,132.61
1980-02-10,0.0,424.0,0.83,-20.03,120.85
1980-02-11,0.0,428.95,0.25,-20.0,119.25
1980-02-12,0.0,429.64,0.65,-19.5,127.73
1980-02-13,0.35,343.32,0.81,-15.69,165.29
1980-02-14,7.06,331.4,-0.27,-14.27,194.28
1980-02-15,5.94,299.5,0.58,-9.45,274.93
1980-02-16,2.67,252.58,1.81,-5.07,374.2
