date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,209.96,2.28,-7.55,337.79
1980-01-02,0.0,218.62,3.6,-7.2,340.26
1980-01-03,0.0,204.93,1.69,-7.36,313.9
1980-01-04,0.0,224.47,-2.81,-14.04,205.41
1980-01-05,0.0,210.16,-3.85,-12.93,198.38
1980-01-06,0.0,227.96,-3.73,-14.63,180.64
1980-01-07,0.05,238.42,-1.01,-15.12,201.87
1980-01-08,0.01,189.17,1.3,-5.73,328.66
1980-01-09,0.0,239.85,-1.52,-12.4,231.02
1980-01-10,0.0,225.16,-3.8,-12.84,208.22
1980-01-11,22.78,235.16,1.47,-12.3,262.21
1980-01-12,6.0,292.61,12.52,-2.43,451.48
1980-01-13,0.0,278.65,5.7,-11.34,271.38
1980-01-14,0.02,245.75,-1.39,-9.57,293.77
1980-01-15,0.01,249.71,5.15,-2.58,454.47
1980-01-16,0.0,262.42,5.15,-3.42,451.94
1980-01-17,0.04,215.07,4.17,-4.7,422.58
1980-01-18,0.05,174.68,2.15,-3.47,448.36
1980-01-19,0.02,251.95,6.01,-2.17,491.65
1980-01-20,0.0,197.28,3.62,-2.35,459.18
1980-01-21,0.01,260.42,0.28,-7.88,317.43
1980-01-22,1.0,231.51,-2.08,-11.73,235.47
1980-01-23,0.29,288.79,-1.31,-11.79,218.76
1980-01-24,0.01,327.81,0.48,-15.22,180.52
1980-01-25,0.0,227.8,-3.54,-13.59,182.82
1980-01-26,0.0,274.21,-5.78,-13.55,190.9
1980-01-27,0.02,274.12,-3.53,-11.91,220.1
1980-01-28,0.01,286.0,-1.44,-9.82,250.56
1980-01-29,0.01,290.06,-2.39,-11.8,211.46
1980-01-30,0.0,337.04,-6.91,-19.65,124.28
1980-01-31,0.0,320.63,-8.86,-19.31,115.18
1980-02-01,0.0,307.74,-9.02,-18.01,124.05
1980-02-02,0.0,275.43,-10.91,-17.88,125.7
1980-02-03,0.0,301.35,-9.03,-17.25,134.54
1980-02-04,0.0,305.97,-7.71,-16.0,148.24
1980-02-05,0.0,309.37,-7.17,-15.58,148.71
1980-02-06,0.0,355.24,-6.57,-18.73,128.93
1980-02-07,0.0,359.33,-3.4,-15.81,164.34
1980-02-08,0.0,335.09,-1.49,-11.21,216.78
1980-02-09,0.0,364.72,-0.3,-12.92,202.26
1980-02-10,0.0,364.53,-0.87,-13.18,194.13
1980-02-11,0.13,288.81,-1.23,-13.76,195.42
1980-02-12,0.04,351.45,0.85,-11.3,223.45
1980-02-13,0.0,344.24,-1.87,-11.19,221.41
1980-02-14,0.01,356.48,-0.71,-12.33,216.3
1980-02-15,3.29,299.67,3.2,-10.25,254.98
1980-02-16,10.15,256.71,0.12,-8.69,251.8
1980-02-17,2.44,403.24,-4.54,-19.06,132.58
1980-02-18,0.0,381.72,-7.34,-18.31,121.3
1980-02-19,0.0,418.4,0.06,-19.31,139.14
1980-02-20,0.0,419.2,8.07,-11.18,238.81
1980-02-21,0.0,418.43,9.01,-9.57,291.16
