date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,146.22,2.92,-4.28,421.82
1980-01-02,0.0,77.21,-0.28,-3.09,450.42
1980-01-03,1.65,75.12,0.5,-2.47,469.46
1980-01-04,8.83,123.35,1.19,-3.9,426.47
1980-01-05,3.17,134.49,-0.57,-6.42,355.82
1980-01-06,0.52,146.77,-2.36,-6.55,351.9
1980-01-07,0.13,268.1,4.73,-4.45,397.98
1980-01-08,0.0,257.47,1.88,-7.82,328.02
1980-01-09,0.0,245.92,0.2,-6.98,327.54
1980-01-10,9.32,250.96,3.76,-8.57,339.35
1980-01-11,13.34,254.53,12.27,-2.9,472.15
1980-01-12,3.41,329.35,9.08,-7.39,366.9
1980-01-13,0.84,250.17,6.05,-7.27,377.7
1980-01-14,0.28,275.48,7.51,-0.27,567.32
1980-01-15,0.0,216.17,6.36,1.34,644.22
1980-01-16,0.32,214.46,8.42,1.75,706.74
1980-01-17,0.12,231.44,13.26,5.86,847.59
1980-01-18,0.0,302.66,12.74,-0.05,639.17
1980-01-19,0.32,187.82,9.23,-2.31,516.34
1980-01-20,0.11,256.79,5.04,-2.42,471.73
1980-01-21,0.0,306.14,4.81,-7.69,360.23
1980-01-22,0.0,264.96,3.58,-4.48,395.69
1980-01-23,1.07,279.7,2.86,-7.93,322.37
1980-01-24,5.71,247.32,-0.02,-10.05,292.52
1980-01-25,1.78,330.66,5.98,-3.88,419.7
1980-01-26,0.0,343.51,5.83,-5.2,406.2
1980-01-27,0.0,298.87,3.9,-4.37,407.84
1980-01-28,0.01,275.02,1.73,-5.2,369.73
1980-01-29,0.01,286.77,-1.08,-10.02,266.57
1980-01-30,3.91,218.53,-4.69,-10.82,233.39
1980-01-31,1.3,302.09,-5.9,-13.06,194.38
1980-02-01,0.0,359.24,-5.76,-15.84,160.19
1980-02-02,0.02,340.17,-6.11,-15.72,156.55
1980-02-03,0.01,376.8,-4.05,-16.12,155.66
1980-02-04,0.0,380.53,-3.57,-15.63,163.28
1980-02-05,3.37,297.16,-2.14,-14.56,190.36
1980-02-06,1.57,282.72,0.36,-9.92,264.64
1980-02-07,0.15,317.11,-0.34,-7.83,291.04
1980-02-08,1.03,289.89,-1.23,-11.65,248.54
1980-02-09,0.71,239.05,-0.62,-7.45,295.03
1980-02-10,0.12,387.4,-0.51,-11.78,239.03
1980-02-11,0.5,288.93,-0.18,-9.71,248.28
1980-02-12,0.17,416.25,-1.18,-15.15,181.55
1980-02-13,0.0,417.25,-0.27,-14.37,192.79
1980-02-14,0.28,346.31,2.83,-9.69,300.02
1980-02-15,8.48,231.63,5.07,-1.2,480.42
1980-02-16,2.87,376.42,4.7,-5.76,359.54
1980-02-17,0.02,418.81,-0.16,-16.23,178.21
1980-02-18,0.0,422.76,-2.27,-14.89,188.42
1980-02-19,0.23,332.08,5.23,-8.43,338.16
1980-02-20,2.81,266.83,8.53,0.32,589.4
1980-02-21,2.03,223.72,8.98,3.01,710.66
1980-02-22,0.74,303.37,11.77,3.23,713.11
1980-02-23,0.88,298.41,10.82,1.07,625.05
1980-02-24,0.25,370.06,8.6,-1.57,502.19
1980-02-25,2.59,274.45,5.02,-3.6,408.16
1980-02-26,0.86,445.54,2.08,-12.34,240.64
1980-02-27,5.23,306.22,0.4,-9.33,269.61
1980-02-28,1.74,338.48,0.82,-5.84,314.36
1980-02-29,4.06,298.51,-1.59,-12.88,234.8
1980-03-01,6.38,261.46,-4.86,-15.3,155.19
1980-03-02,1.51,423.08,-9.15,-18.84,117.98
1980-03-03,0.0,477.84,-5.85,-19.81,125.3
1980-03-04,11.38,379.66,2.69,-12.93,254.57
1980-03-05,5.94,297.15,6.83,-0.89,486.41
1980-03-06,0.72,465.08,7.28,-4.29,434.36
1980-03-07,7.08,339.35,8.42,-1.56,533.22
1980-03-08,2.36,477.74,16.36,2.44,657.14
1980-03-09,0.0,483.54,14.66,-0.4,585.78
1980-03-10,0.53,343.88,12.49,0.47,563.47
1980-03-11,0.2,445.97,12.1,-7.5,362.5
1980-03-12,2.87,339.05,7.2,-6.8,342.66
1980-03-13,4.66,319.33,4.19,-4.0,404.44
1980-03-14,1.24,440.91,5.54,-3.64,412.61
1980-03-15,0.0,503.51,10.3,-3.92,447.85
1980-03-16,1.58,395.1,17.83,0.37,650.64
1980-03-17,6.85,356.56,17.8,6.55,816.47
1980-03-18,2.11,495.05,12.79,-1.56,531.12
1980-03-19,0.0,507.15,10.89,-2.44,501.92
1980-03-20,16.36,358.24,13.27,2.09,670.86
1980-03-21,6.89,338.41,13.26,3.82,723.56
1980-03-22,0.48,404.94,9.92,0.35,597.65
1980-03-23,2.57,360.59,11.97,0.16,606.37
1980-03-24,7.8,347.52,13.94,2.46,671.54
1980-03-25,2.32,466.23,12.02,0.83,605.31
1980-03-26,0.0,279.97,9.13,0.87,575.17
1980-03-27,0.0,496.65,10.53,-2.7,506.31
1980-03-28,11.38,355.91,14.23,2.29,699.55
1980-03-29,3.79,290.7,12.2,6.31,842.08
1980-03-30,11.46,259.44,10.83,4.12,784.1
1980-03-31,5.35,210.77,9.48,4.28,780.72
1980-04-01,0.56,237.82,8.66,4.23,755.71
1980-04-02,0.02,483.37,14.6,2.23,710.76
1980-04-03,0.99,381.98,19.75,4.9,825.92
1980-04-04,0.41,411.96,19.32,4.02,767.32
1980-04-05,0.13,443.51,14.5,0.73,617.98
1980-04-06,0.62,396.36,15.88,0.68,654.24
1980-04-07,0.19,519.08,19.55,4.61,842.36
1980-04-08,10.01,327.05,20.56,10.74,1125.09
1980-04-09,5.99,349.46,17.33,6.79,932.7
1980-04-10,1.17,324.47,14.17,3.65,742.5
1980-04-11,7.21,403.92,15.87,0.52,652.18
1980-04-12,8.43,404.2,19.16,3.09,724.6
1980-04-13,13.81,308.62,15.78,2.13,682.61
1980-04-14,5.69,294.6,10.6,2.43,668.92
1980-04-15,0.85,321.66,9.21,-0.14,578.2
1980-04-16,0.09,431.78,8.11,-0.44,537.68
1980-04-17,0.0,557.3,13.81,-1.58,540.92
1980-04-18,0.0,556.33,18.01,2.24,675.29
1980-04-19,0.0,558.61,21.11,3.22,772.61
1980-04-20,1.67,413.21,23.74,6.34,938.43
1980-04-21,0.56,543.46,23.51,7.43,941.8
1980-04-22,0.0,561.21,24.35,5.01,942.59
1980-04-23,0.0,501.98,26.36,12.53,1214.93
1980-04-24,0.01,532.1,22.34,5.78,853.33
1980-04-25,0.11,502.4,17.66,0.0,644.2
1980-04-26,1.74,378.86,15.56,3.44,753.54
1980-04-27,3.38,320.33,14.14,5.62,834.38
1980-04-28,1.46,343.98,13.82,4.43,797.14
1980-04-29,1.02,337.75,13.7,4.57,795.31
1980-04-30,0.28,513.24,16.8,4.85,797.47
1980-05-01,0.0,519.84,18.63,5.88,857.82
1980-05-02,0.0,512.78,19.83,7.59,945.94
1980-05-03,0.0,528.66,21.89,8.48,1017.17
1980-05-04,0.0,544.46,25.49,9.78,1111.59
1980-05-05,0.0,554.15,28.32,10.48,1183.47
1980-05-06,0.0,530.46,26.83,11.73,1213.27
1980-05-07,0.0,507.26,23.16,9.97,1022.34
1980-05-08,0.0,543.62,17.74,1.47,651.02
