date,prcp,srad,tmax,tmin,vprp
1980-01-01,2.98,216.15,8.45,-0.01,541.28
1980-01-02,0.46,288.44,8.77,-3.68,446.04
1980-01-03,0.0,303.68,9.71,-4.08,424.01
1980-01-04,0.0,293.75,9.59,-2.6,467.16
1980-01-05,3.5,167.46,8.85,1.91,580.97
1980-01-06,1.86,174.51,7.35,0.63,554.98
1980-01-07,0.24,262.7,7.98,-4.27,435.79
1980-01-08,4.87,223.43,7.37,-2.99,450.85
1980-01-09,10.25,163.15,6.73,1.24,539.02
1980-01-10,7.69,236.96,5.52,-5.74,394.67
1980-01-11,48.56,229.33,4.4,-5.41,380.9
1980-01-12,56.35,224.88,10.95,2.05,605.92
1980-01-13,45.59,150.66,10.77,6.53,793.57
1980-01-14,19.09,181.27,10.19,4.49,746.15
1980-01-15,10.82,165.1,9.35,2.45,646.66
1980-01-16,11.08,134.93,6.44,2.2,613.94
1980-01-17,7.15,194.35,7.79,2.22,604.02
1980-01-18,1.95,301.23,6.75,-4.75,425.09
1980-01-19,0.04,313.33,5.24,-5.01,378.55
1980-01-20,0.0,333.32,8.51,-3.04,433.3
1980-01-21,0.0,346.02,12.55,-2.09,486.25
1980-01-22,0.0,350.5,14.99,-0.53,543.27
1980-01-23,0.0,351.64,14.28,-1.37,528.46
1980-01-24,0.0,350.51,13.98,-0.92,529.46
1980-01-25,0.0,357.86,14.74,-1.95,504.76
1980-01-26,0.39,297.99,13.33,-3.52,457.25
1980-01-27,0.43,270.38,11.37,-2.25,441.2
1980-01-28,0.12,345.38,5.38,-8.56,306.7
1980-01-29,0.0,370.77,4.24,-10.1,258.64
1980-01-30,0.0,367.91,4.14,-9.68,267.04
1980-01-31,0.0,366.96,6.56,-6.68,340.73
1980-02-01,0.0,303.09,8.44,0.41,514.56
1980-02-02,6.64,267.09,10.78,-0.14,550.48
1980-02-03,9.88,265.44,11.36,0.21,559.08
1980-02-04,3.37,288.72,11.23,-0.63,538.57
1980-02-05,2.07,270.12,11.94,0.71,576.95
1980-02-06,1.27,307.39,13.74,0.83,589.65
1980-02-07,0.13,359.99,13.24,-1.22,522.68
1980-02-08,0.0,367.45,10.76,-1.79,485.68
1980-02-09,0.0,392.75,11.87,-4.63,424.44
1980-02-10,0.0,386.78,11.34,-3.08,440.32
1980-02-11,0.0,395.72,10.72,-4.39,419.58
1980-02-12,0.0,387.98,11.14,-2.68,445.1
1980-02-13,0.17,323.78,10.95,-5.58,398.91
1980-02-14,5.94,303.11,11.38,-3.18,458.18
1980-02-15,23.47,165.83,10.62,2.12,588.65
1980-02-16,37.76,164.69,6.77,2.33,626.28
1980-02-17,53.04,162.06,7.63,3.34,662.36
1980-02-18,53.57,147.34,7.46,3.3,662.14
1980-02-19,34.06,170.86,6.77,2.24,620.72
1980-02-20,30.45,204.26,6.44,0.36,556.98
1980-02-21,19.22,212.97,6.4,0.58,551.92
1980-02-22,6.08,222.63,6.67,0.66,552.03
1980-02-23,1.04,349.89,8.65,-1.4,509.14
1980-02-24,0.05,355.8,9.39,-1.01,522.46
1980-02-25,0.02,364.59,10.77,2.09,615.03
1980-02-26,0.03,345.3,11.6,1.84,635.12
1980-02-27,21.0,313.96,13.64,3.06,675.82
1980-02-28,15.58,305.76,13.04,1.5,611.92
1980-02-29,8.6,317.32,11.12,-2.25,564.82
1980-03-01,1.62,326.04,10.2,-0.87,517.69
1980-03-02,2.92,273.69,9.16,1.27,577.43
1980-03-03,10.58,235.08,8.02,1.49,578.55
1980-03-04,24.18,295.25,6.86,-1.38,508.28
1980-03-05,16.81,249.01,6.74,0.84,542.22
1980-03-06,5.76,294.72,6.24,-1.56,490.75
1980-03-07,1.21,369.89,7.58,-1.89,463.77
1980-03-08,0.05,479.55,7.95,-6.07,378.65
1980-03-09,0.0,496.18,10.92,-4.93,396.99
1980-03-10,1.52,396.26,12.64,-3.65,444.58
1980-03-11,1.29,378.85,13.5,-1.04,496.31
1980-03-12,0.26,491.2,12.35,-8.58,341.19
1980-03-13,0.95,384.66,7.66,-3.6,421.56
1980-03-14,9.0,261.36,7.46,1.91,563.33
1980-03-15,4.72,357.06,6.81,-2.67,456.12
1980-03-16,0.23,493.82,6.34,-6.43,361.88
1980-03-17,4.6,403.83,10.16,-4.23,400.56
1980-03-18,2.72,397.68,9.75,-4.96,400.28
1980-03-19,0.21,489.04,9.87,-2.71,453.23
1980-03-20,0.23,459.65,13.83,-0.87,508.2
1980-03-21,0.28,469.91,12.89,-5.25,415.63
1980-03-22,0.09,494.12,11.23,-0.64,500.36
