date,prcp,srad,tmax,tmin,vprp
1980-01-01,1.61,164.23,13.49,6.7,960.89
1980-01-02,0.2,251.13,13.68,4.24,866.87
1980-01-03,0.0,220.61,13.87,6.52,934.45
1980-01-04,0.0,197.39,13.28,6.28,941.24
1980-01-05,0.0,165.43,12.01,6.82,960.98
1980-01-06,0.0,153.46,11.89,7.67,993.95
1980-01-07,0.0,236.5,12.89,5.43,898.99
1980-01-08,1.91,175.72,12.14,3.81,826.66
1980-01-09,8.95,100.42,10.78,6.92,921.14
1980-01-10,15.13,175.78,10.02,3.04,793.71
1980-01-11,22.09,200.97,11.31,2.71,776.22
1980-01-12,21.26,163.56,14.24,8.26,1030.42
1980-01-13,20.64,122.3,14.6,10.34,1184.77
1980-01-14,21.79,158.71,13.9,7.58,1050.56
1980-01-15,11.43,194.02,12.45,3.95,871.12
1980-01-16,4.22,142.77,11.94,7.46,972.54
1980-01-17,8.85,165.11,11.49,5.69,906.93
1980-01-18,3.9,242.87,10.16,1.06,696.88
1980-01-19,0.01,295.19,7.85,-0.82,596.4
1980-01-20,0.0,316.02,11.56,0.29,631.91
1980-01-21,0.0,327.63,14.11,-0.21,656.7
1980-01-22,0.0,313.9,16.07,4.29,827.93
1980-01-23,0.0,303.84,15.7,4.54,870.34
1980-01-24,0.0,315.88,15.72,4.44,872.35
1980-01-25,0.0,268.49,15.24,5.87,902.16
1980-01-26,0.0,278.52,12.56,3.33,794.09
1980-01-27,0.0,251.96,10.38,1.95,700.85
1980-01-28,0.03,223.09,7.7,0.72,631.55
1980-01-29,0.01,332.43,7.8,-2.92,523.34
1980-01-30,0.0,343.56,10.99,-1.18,572.75
1980-01-31,0.0,321.8,11.95,2.53,717.69
1980-02-01,0.0,331.24,15.05,4.25,835.72
1980-02-02,0.0,315.1,15.86,6.73,953.46
1980-02-03,0.0,316.26,15.62,6.38,960.7
1980-02-04,0.0,322.61,16.54,6.78,981.12
1980-02-05,0.0,306.12,16.11,7.51,1013.66
1980-02-06,0.0,269.6,15.82,7.64,1006.18
1980-02-07,0.0,276.03,13.89,5.44,898.64
1980-02-08,0.0,313.79,13.93,5.42,868.7
1980-02-09,0.0,365.22,14.85,2.15,759.67
1980-02-10,0.0,355.25,14.45,3.01,760.51
1980-02-11,0.0,349.39,13.65,3.08,755.83
1980-02-12,0.0,372.71,13.64,1.51,705.95
1980-02-13,0.95,269.89,13.26,2.03,726.82
1980-02-14,4.83,192.18,12.07,4.42,822.23
1980-02-15,9.44,132.27,11.02,7.27,971.06
1980-02-16,9.03,128.33,11.86,8.23,1048.78
1980-02-17,11.47,135.96,12.46,8.68,1074.97
1980-02-18,16.61,160.62,12.42,7.43,1004.78
1980-02-19,20.13,187.55,11.65,5.31,884.71
1980-02-20,10.89,253.92,11.33,3.37,801.62
1980-02-21,11.72,193.03,11.11,5.27,848.05
1980-02-22,5.6,262.96,11.69,3.52,800.94
1980-02-23,0.36,385.47,13.53,3.4,798.45
1980-02-24,0.02,293.22,14.11,6.28,926.54
1980-02-25,0.01,371.25,16.3,7.32,1007.52
1980-02-26,0.0,350.57,16.6,8.76,1082.95
1980-02-27,1.63,282.08,16.55,7.77,1034.21
1980-02-28,4.87,307.1,15.78,2.89,814.8
1980-02-29,2.65,303.39,15.1,3.93,841.49
1980-03-01,0.42,297.88,14.62,5.12,868.17
1980-03-02,4.17,205.43,13.06,5.61,875.91
1980-03-03,3.29,236.03,10.12,3.8,793.14
1980-03-04,3.62,322.6,12.43,1.4,712.26
1980-03-05,6.91,282.08,11.98,3.05,740.25
1980-03-06,5.52,270.24,9.96,2.33,717.34
1980-03-07,1.97,316.29,10.63,1.33,687.59
1980-03-08,0.28,441.66,12.89,2.03,711.49
1980-03-09,0.0,459.65,15.74,3.27,779.19
1980-03-10,0.0,445.94,15.67,4.79,841.53
1980-03-11,2.8,354.09,15.04,3.45,787.3
1980-03-12,1.4,464.5,13.58,-0.05,643.98
1980-03-13,0.0,476.36,12.42,0.2,638.29
1980-03-14,0.0,448.48,13.17,3.19,732.55
1980-03-15,0.95,347.76,12.6,1.59,697.22
1980-03-16,0.48,476.5,13.09,0.46,655.16
1980-03-17,0.0,473.56,13.6,1.94,692.78
1980-03-18,0.01,440.15,13.11,1.14,683.07
1980-03-19,0.0,481.81,16.09,3.58,768.14
1980-03-20,0.0,477.94,15.6,3.03,755.71
1980-03-21,0.03,422.37,14.64,1.31,677.71
1980-03-22,0.01,495.71,14.02,0.85,673.64
1980-03-23,0.0,492.4,17.71,4.55,806.27
1980-03-24,0.83,375.76,16.99,2.88,767.15
1980-03-25,5.35,344.84,14.32,1.96,698.47
1980-03-26,2.47,480.38,11.76,0.1,629.49
1980-03-27,0.0,486.59,14.1,2.55,712.14
1980-03-28,0.0,473.59,15.37,4.44,809.48
1980-03-29,0.0,509.48,19.46,5.18,865.37
1980-03-30,0.0,485.53,18.65,4.75,828.07
1980-03-31,0.0,488.12,15.39,3.79,765.5
1980-04-01,0.01,487.98,14.18,1.31,669.16
1980-04-02,0.0,519.05,14.45,1.07,655.53
1980-04-03,0.0,496.12,13.99,2.34,701.45
1980-04-04,3.76,314.47,13.32,3.62,778.3
1980-04-05,12.62,218.61,11.36,6.36,891.98
1980-04-06,5.48,288.31,11.93,4.76,826.52
1980-04-07,0.05,519.18,15.54,1.25,710.44
1980-04-08,0.0,522.51,18.39,5.09,838.07
1980-04-09,0.0,500.1,17.81,5.9,872.84
1980-04-10,0.0,544.78,19.61,3.8,822.69
1980-04-11,0.0,531.9,21.51,7.38,959.59
1980-04-12,0.0,530.05,23.48,8.86,1053.08
1980-04-13,0.0,528.65,23.45,8.68,1037.32
1980-04-14,0.0,476.13,22.62,8.52,977.2
1980-04-15,0.0,529.29,20.63,6.82,914.95
1980-04-16,0.0,527.01,23.72,9.81,1052.94
1980-04-17,0.0,516.84,23.78,10.91,1105.74
1980-04-18,0.0,511.31,22.99,9.5,1041.58
1980-04-19,0.0,505.11,21.46,9.52,997.88
1980-04-20,3.03,414.19,20.3,5.14,820.98
1980-04-21,7.16,376.33,17.58,1.99,675.25
1980-04-22,7.59,281.88,11.77,2.46,680.6
1980-04-23,2.45,333.91,10.43,4.05,732.7
1980-04-24,0.03,459.48,13.89,4.79,754.57
1980-04-25,0.0,516.13,15.88,4.86,764.75
1980-04-26,0.0,520.34,17.31,5.89,821.61
1980-04-27,0.0,539.37,20.55,7.85,909.67
1980-04-28,0.0,514.21,19.83,7.67,907.44
1980-04-29,0.03,437.59,18.25,6.55,888.69
1980-04-30,0.01,538.23,21.07,7.84,922.49
1980-05-01,0.0,532.72,20.8,8.49,957.57
1980-05-02,0.0,550.85,22.26,8.61,986.04
1980-05-03,0.0,534.76,22.75,10.25,1060.42
1980-05-04,0.0,552.07,23.44,9.34,1035.48
1980-05-05,0.0,527.8,22.71,10.17,1028.64
1980-05-06,0.0,559.02,21.11,4.98,815.45
1980-05-07,0.0,567.72,21.5,6.79,862.15
1980-05-08,0.03,451.62,20.91,8.07,939.59
1980-05-09,1.8,376.44,19.62,5.5,826.7
1980-05-10,4.04,355.66,15.0,2.31,687.96
1980-05-11,2.19,343.77,11.04,2.42,681.51
1980-05-12,0.78,327.97,12.14,4.46,763.96
1980-05-13,0.24,447.02,14.29,5.95,800.94
1980-05-14,0.0,548.99,17.12,4.8,761.47
1980-05-15,0.0,570.15,18.63,5.44,791.03
1980-05-16,0.0,556.54,20.95,8.19,907.55
1980-05-17,0.0,580.48,24.69,8.7,965.55
1980-05-18,0.0,569.95,26.23,11.42,1088.37
1980-05-19,0.0,574.98,28.72,12.49,1144.2
1980-05-20,0.0,566.5,29.17,13.92,1150.36
1980-05-21,0.0,557.19,28.81,11.42,956.19
1980-05-22,0.0,562.69,23.71,5.08,641.96
1980-05-23,0.0,548.64,16.5,1.79,518.62
1980-05-24,0.43,391.71,12.29,3.11,590.49
1980-05-25,0.45,409.63,15.0,3.16,601.33
1980-05-26,0.12,546.38,17.05,4.47,600.55
1980-05-27,0.0,544.35,16.97,5.69,634.05
1980-05-28,0.0,538.62,16.18,4.92,619.86
1980-05-29,0.0,546.17,18.58,6.94,672.79
1980-05-30,0.0,521.48,18.68,8.2,725.52
1980-05-31,0.0,552.35,19.62,7.54,705.09
1980-06-01,0.0,542.54,20.6,9.35,728.13
1980-06-02,0.0,571.09,19.81,6.13,606.36
1980-06-03,0.0,569.6,18.08,4.69,544.49
1980-06-04,0.0,495.96,16.33,6.68,572.68
1980-06-05,0.0,581.38,16.98,3.27,460.03
1980-06-06,0.0,560.46,17.3,5.93,512.06
1980-06-07,0.0,581.37,19.16,5.99,542.82
1980-06-08,0.0,553.95,21.82,10.21,705.63
1980-06-09,0.0,524.02,24.7,13.65,862.66
1980-06-10,0.0,507.01,23.91,12.31,783.61
1980-06-11,0.0,547.6,21.6,7.89,599.79
1980-06-12,0.0,530.7,18.68,7.08,555.26
1980-06-13,0.0,539.07,17.41,6.51,535.74
1980-06-14,0.0,577.2,21.18,7.77,561.67
1980-06-15,0.0,594.95,25.61,10.09,648.34
