date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,318.59,16.58,1.72,432.23
1980-01-02,0.0,322.78,16.47,1.23,422.99
1980-01-03,0.0,332.14,15.6,-0.61,378.39
1980-01-04,0.0,336.87,16.35,-0.51,370.37
1980-01-05,0.0,341.06,16.99,-0.48,377.93
1980-01-06,0.23,248.64,16.02,0.32,440.15
1980-01-07,0.12,277.09,14.69,1.97,479.87
1980-01-08,8.63,214.75,14.21,3.18,567.46
1980-01-09,20.69,154.44,13.3,4.34,689.44
1980-01-10,29.19,117.3,10.59,4.97,779.95
1980-01-11,23.76,99.53,9.64,5.59,843.7
1980-01-12,8.05,132.25,11.93,6.48,901.62
1980-01-13,4.85,206.84,16.69,6.8,924.24
1980-01-14,2.4,249.79,15.82,5.58,850.45
1980-01-15,0.37,308.9,14.57,3.01,728.33
1980-01-16,0.17,254.31,15.58,1.74,683.83
1980-01-17,14.45,257.13,15.27,1.39,670.41
1980-01-18,14.16,230.25,14.08,2.38,688.73
1980-01-19,4.79,205.47,11.62,0.53,623.65
1980-01-20,2.11,256.74,12.31,-0.4,599.84
1980-01-21,1.84,248.3,13.19,1.68,651.18
1980-01-22,0.5,355.94,12.84,-0.72,573.17
1980-01-23,0.0,369.87,14.25,-1.75,531.54
1980-01-24,0.0,376.16,15.93,-1.36,538.63
1980-01-25,0.0,379.03,14.61,-2.3,512.04
1980-01-26,0.0,381.83,15.07,-1.92,520.32
1980-01-27,1.48,284.66,14.91,-1.56,556.47
1980-01-28,12.02,258.68,13.65,1.23,647.65
1980-01-29,21.45,175.13,12.13,3.39,741.29
1980-01-30,14.44,174.27,11.49,5.34,838.43
1980-01-31,3.11,359.26,17.93,5.02,846.25
1980-02-01,0.0,383.43,18.98,3.45,788.33
1980-02-02,0.0,393.42,19.57,2.7,757.27
1980-02-03,0.0,396.45,22.01,3.3,788.3
1980-02-04,0.0,394.76,21.36,4.3,825.53
1980-02-05,0.0,397.36,20.37,3.97,810.16
1980-02-06,0.0,402.01,20.22,3.55,779.24
1980-02-07,0.0,388.38,18.56,2.15,693.4
1980-02-08,0.0,395.21,14.11,-1.04,564.57
1980-02-09,0.0,410.35,11.77,-3.02,488.95
1980-02-10,0.0,416.5,14.31,-2.1,515.75
1980-02-11,0.0,412.71,15.36,-0.37,582.58
1980-02-12,4.76,308.84,15.88,0.77,652.96
1980-02-13,25.41,240.35,14.7,3.07,744.63
1980-02-14,39.08,211.46,13.81,6.36,891.69
1980-02-15,31.31,198.09,13.03,5.32,869.06
1980-02-16,13.3,244.18,12.38,3.67,808.54
1980-02-17,6.3,229.94,13.38,5.48,878.21
1980-02-18,17.31,177.74,12.77,6.84,939.46
1980-02-19,43.85,246.33,13.54,4.96,869.76
1980-02-20,25.81,273.99,13.48,3.63,807.01
1980-02-21,10.7,229.49,12.5,4.1,803.36
1980-02-22,2.8,340.06,14.24,3.08,769.79
1980-02-23,0.06,446.54,16.69,1.46,722.64
1980-02-24,0.0,450.79,18.25,2.95,784.83
1980-02-25,0.0,446.2,19.96,4.88,888.39
1980-02-26,0.0,456.55,23.33,6.13,970.45
1980-02-27,0.0,467.4,24.43,5.24,944.72
1980-02-28,0.0,466.38,22.65,4.54,894.93
1980-02-29,0.11,409.6,20.84,4.04,883.02
1980-03-01,0.23,349.84,20.16,4.06,871.1
1980-03-02,4.61,334.89,19.78,5.88,932.48
1980-03-03,7.36,316.47,18.11,4.18,840.59
1980-03-04,2.43,387.55,14.34,2.18,740.44
1980-03-05,5.52,357.61,16.35,1.62,714.0
1980-03-06,2.51,384.54,17.37,0.33,669.41
1980-03-07,0.5,429.01,15.51,-0.46,629.17
1980-03-08,0.16,490.21,15.88,0.53,659.93
1980-03-09,2.48,375.84,17.28,1.41,720.84
1980-03-10,3.02,323.56,15.94,4.34,819.45
