date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,278.68,10.01,-0.06,621.42
1980-01-02,0.23,333.93,14.73,-3.42,537.24
1980-01-03,6.26,251.13,15.09,-0.5,626.28
1980-01-04,2.06,308.84,13.16,0.95,641.02
1980-01-05,0.0,299.86,9.18,-4.5,465.96
1980-01-06,0.41,267.87,11.0,-4.31,513.64
1980-01-07,0.64,266.18,16.51,4.21,816.71
1980-01-08,7.48,225.01,16.18,4.08,854.94
1980-01-09,2.99,162.57,13.38,5.47,886.12
1980-01-10,41.6,202.93,14.69,5.73,987.89
1980-01-11,13.98,218.24,20.25,11.8,1268.78
1980-01-12,0.06,349.31,19.88,3.27,881.69
1980-01-13,0.0,313.67,16.4,2.72,794.33
1980-01-14,0.0,278.18,14.58,5.74,899.74
1980-01-15,2.63,271.98,17.38,3.84,887.18
1980-01-16,19.26,225.95,18.2,7.51,1089.18
1980-01-17,12.42,97.83,17.06,12.31,1366.04
1980-01-18,2.11,129.99,16.57,13.0,1363.09
1980-01-19,0.0,362.73,19.15,3.3,909.3
1980-01-20,0.0,360.93,20.84,5.14,964.0
1980-01-21,8.21,227.96,19.35,9.42,1171.96
1980-01-22,29.29,203.44,17.55,8.97,1095.16
1980-01-23,8.88,343.78,14.3,0.09,693.12
1980-01-24,0.01,374.75,13.64,-1.82,625.51
1980-01-25,8.13,257.67,16.82,5.19,928.12
1980-01-26,4.72,134.55,15.73,10.61,1181.0
1980-01-27,0.73,209.62,13.72,6.83,986.56
1980-01-28,0.02,317.7,11.83,2.91,783.7
1980-01-29,1.28,233.09,10.74,2.57,749.77
1980-01-30,7.54,265.78,14.27,2.56,737.7
1980-01-31,2.38,394.55,18.5,-2.42,561.75
1980-02-01,0.0,338.43,14.09,-6.63,377.77
1980-02-02,0.0,392.91,4.16,-7.99,343.55
1980-02-03,0.0,407.07,9.38,-5.12,442.13
1980-02-04,0.0,368.59,10.68,0.05,603.17
1980-02-05,9.09,263.21,9.11,-0.19,618.77
1980-02-06,3.03,328.13,8.83,0.46,605.51
1980-02-07,0.0,424.82,10.65,-5.1,472.46
1980-02-08,29.6,282.69,9.28,-1.18,582.18
1980-02-09,36.07,220.82,9.97,3.0,704.65
1980-02-10,8.73,328.35,7.88,-1.96,534.08
1980-02-11,0.0,388.11,5.25,-4.87,438.75
1980-02-12,0.0,422.39,9.47,-3.27,490.93
1980-02-13,0.0,420.58,11.37,-1.61,558.88
1980-02-14,0.0,443.03,16.11,-1.52,620.35
1980-02-15,0.64,329.75,20.83,2.89,794.45
1980-02-16,0.21,443.31,20.49,2.3,732.23
1980-02-17,0.0,424.99,15.68,-6.92,406.81
1980-02-18,0.0,463.07,10.44,-7.63,393.1
1980-02-19,0.22,374.13,15.09,-0.52,680.13
1980-02-20,0.07,401.14,22.02,9.58,1231.18
1980-02-21,0.0,354.02,25.72,15.46,1685.61
1980-02-22,0.0,356.51,25.12,14.66,1659.67
1980-02-23,0.0,420.48,28.07,13.04,1510.75
1980-02-24,0.0,450.83,26.71,8.55,1175.84
1980-02-25,0.0,469.46,23.58,3.62,839.02
1980-02-26,0.0,479.48,18.46,-3.94,525.66
1980-02-27,0.0,477.03,14.75,-2.84,550.59
1980-02-28,0.0,481.95,22.86,2.22,806.12
1980-02-29,1.94,427.47,23.83,8.91,729.72
1980-03-01,3.88,377.07,19.56,-0.47,653.29
1980-03-02,0.24,400.38,12.16,-9.22,331.19
1980-03-03,0.07,517.68,7.01,-10.08,315.77
1980-03-04,11.19,361.96,12.59,-2.46,571.69
1980-03-05,3.73,402.96,18.06,7.46,932.24
1980-03-06,0.59,393.8,22.36,-0.05,772.47
1980-03-07,23.08,351.27,22.82,7.07,1150.22
1980-03-08,7.63,279.75,24.96,17.89,1796.41
1980-03-09,0.37,406.04,26.46,9.58,1354.13
1980-03-10,0.12,444.07,24.68,11.08,1326.94
1980-03-11,3.0,339.29,23.61,9.74,1251.02
1980-03-12,5.24,289.32,21.23,8.7,1154.31
1980-03-13,1.41,323.81,17.42,9.61,1104.87
1980-03-14,0.0,504.23,18.6,2.07,779.54
1980-03-15,0.0,520.51,19.12,0.86,770.66
1980-03-16,35.85,311.4,20.99,10.31,1240.7
1980-03-17,20.4,212.69,20.57,14.16,1433.16
1980-03-18,2.82,516.96,17.96,1.68,823.47
1980-03-19,24.5,358.86,15.44,2.9,828.32
1980-03-20,32.09,317.99,19.49,9.05,1104.62
1980-03-21,7.98,504.31,21.4,6.38,966.74
1980-03-22,0.0,539.27,18.83,0.88,754.22
1980-03-23,5.46,395.03,21.31,4.09,932.31
1980-03-24,1.82,424.18,21.99,11.13,1222.19
1980-03-25,1.04,392.18,20.09,4.83,976.91
1980-03-26,7.7,270.88,17.79,8.44,1092.52
1980-03-27,61.53,149.84,14.97,9.71,1193.51
1980-03-28,20.78,274.25,18.85,11.81,1378.77
1980-03-29,51.92,206.62,19.16,13.73,1461.39
1980-03-30,17.18,470.98,19.56,8.68,1144.07
1980-03-31,0.0,540.4,20.58,5.24,964.66
1980-04-01,0.04,516.3,22.49,6.2,1050.06
1980-04-02,4.69,383.84,24.01,10.37,1323.85
1980-04-03,1.96,199.01,21.98,13.79,1494.26
1980-04-04,0.13,431.74,20.73,11.62,1294.83
1980-04-05,0.0,570.06,20.92,3.1,907.0
1980-04-06,13.56,408.56,22.28,6.85,1104.51
1980-04-07,14.54,361.44,24.07,12.66,1501.43
1980-04-08,3.55,423.91,25.13,15.52,1619.23
1980-04-09,0.07,571.02,25.7,5.64,1054.28
1980-04-10,0.01,575.07,24.61,4.68,959.96
1980-04-11,87.59,423.98,24.46,6.96,1102.94
1980-04-12,72.38,279.49,21.82,11.14,1279.64
1980-04-13,18.96,291.04,16.89,9.53,1146.91
1980-04-14,1.52,535.08,15.87,3.75,851.08
1980-04-15,0.0,563.62,17.11,2.5,790.84
1980-04-16,0.0,587.94,22.95,3.23,877.12
1980-04-17,0.0,574.58,25.11,6.96,1081.67
1980-04-18,1.36,405.47,22.69,9.29,1211.64
1980-04-19,0.45,529.54,22.98,9.26,1210.37
1980-04-20,0.0,569.52,26.02,8.38,1197.65
1980-04-21,0.0,571.78,28.41,9.18,1284.26
1980-04-22,0.0,560.25,29.46,11.47,1454.38
1980-04-23,0.0,551.28,30.14,13.02,1548.8
1980-04-24,0.0,562.23,28.6,11.02,1441.46
1980-04-25,34.89,397.35,26.91,12.75,1561.45
1980-04-26,11.87,436.55,26.0,15.02,1646.25
1980-04-27,0.08,531.88,23.8,10.15,1289.03
1980-04-28,0.0,507.66,21.02,7.31,1094.57
1980-04-29,0.0,550.42,23.94,9.05,1220.85
1980-04-30,2.68,407.08,25.86,11.13,1430.8
1980-05-01,3.03,328.77,24.66,14.85,1668.81
1980-05-02,13.42,336.17,23.93,13.91,1628.62
1980-05-03,4.24,494.33,26.13,14.15,1593.11
1980-05-04,0.0,554.61,26.03,10.45,1354.04
1980-05-05,0.0,568.39,27.08,9.84,1330.88
1980-05-06,0.0,557.15,29.03,12.21,1526.34
1980-05-07,1.0,391.8,28.61,14.83,1737.03
1980-05-08,0.33,441.15,26.03,15.33,1720.3
1980-05-09,0.0,472.62,24.32,13.59,1512.38
1980-05-10,0.0,585.78,26.04,7.63,1277.39
