date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,195.45,-1.12,-12.3,230.64
1980-01-02,0.0,156.2,-1.17,-8.56,275.4
1980-01-03,0.0,185.42,-3.62,-13.41,199.82
1980-01-04,0.0,205.84,-6.11,-18.2,139.36
1980-01-05,0.0,212.55,-4.2,-17.42,136.43
1980-01-06,0.0,219.24,-5.56,-20.17,117.76
1980-01-07,2.07,212.1,-0.41,-18.7,151.24
1980-01-08,0.55,224.92,0.45,-8.93,261.27
1980-01-09,1.38,171.1,-3.14,-12.13,213.5
1980-01-10,0.4,231.65,-5.07,-18.16,148.54
1980-01-11,25.86,225.32,3.22,-14.84,195.42
1980-01-12,7.14,252.29,10.82,-10.6,256.87
1980-01-13,0.09,265.2,3.2,-15.85,190.15
1980-01-14,10.53,210.21,0.75,-9.88,280.57
1980-01-15,2.77,214.59,2.87,-3.96,392.93
1980-01-16,0.0,273.05,2.37,-9.19,297.37
1980-01-17,0.0,286.88,2.21,-11.45,266.5
1980-01-18,0.0,255.92,4.17,-5.39,390.98
1980-01-19,0.03,163.35,2.98,-1.95,466.77
1980-01-20,0.01,247.26,1.19,-6.94,341.83
1980-01-21,0.0,232.18,-2.48,-11.66,224.92
1980-01-22,4.52,235.57,-4.49,-16.82,164.27
1980-01-23,1.73,229.62,-1.84,-12.68,192.5
1980-01-24,0.23,247.83,-4.63,-19.8,121.64
1980-01-25,0.02,302.16,-8.92,-22.8,93.43
1980-01-26,0.0,304.45,-5.76,-18.29,134.58
1980-01-27,0.14,219.57,-3.39,-12.54,196.52
1980-01-28,0.06,265.95,-3.22,-14.71,176.67
1980-01-29,0.27,237.29,-5.35,-16.29,149.45
1980-01-30,0.07,292.75,-8.88,-19.7,112.54
1980-01-31,0.0,271.2,-12.49,-21.06,96.65
1980-02-01,0.0,294.2,-11.18,-20.86,100.13
1980-02-02,0.09,217.38,-11.68,-18.19,119.3
1980-02-03,0.02,256.08,-10.71,-17.79,128.0
1980-02-04,0.0,273.29,-8.72,-16.55,137.5
1980-02-05,0.0,321.58,-7.49,-18.43,120.35
1980-02-06,0.0,355.96,-3.67,-21.96,101.81
1980-02-07,0.0,357.83,-0.71,-19.04,127.22
1980-02-08,0.0,350.92,-1.49,-15.86,152.16
1980-02-09,0.0,359.69,-1.42,-17.68,136.22
1980-02-10,0.0,364.91,-2.96,-19.08,122.57
1980-02-11,0.0,369.42,-1.35,-18.86,130.31
1980-02-12,0.0,359.11,-1.61,-15.2,164.83
1980-02-13,0.0,349.28,-2.08,-14.06,180.74
1980-02-14,0.51,283.15,-1.09,-13.99,194.08
1980-02-15,2.46,227.67,-3.34,-10.77,225.42
1980-02-16,6.83,228.76,-5.7,-12.9,188.21
1980-02-17,1.64,348.14,-8.16,-18.39,127.22
1980-02-18,0.0,390.88,-4.31,-19.56,125.3
1980-02-19,0.0,393.47,2.03,-14.33,199.99
1980-02-20,0.0,377.27,5.84,-7.18,310.67
1980-02-21,0.0,394.08,6.63,-8.98,272.4
1980-02-22,6.98,303.09,0.91,-15.44,187.81
1980-02-23,1.98,281.0,-0.59,-10.73,237.19
1980-02-24,0.43,298.07,1.24,-10.16,251.3
1980-02-25,0.1,384.76,1.66,-9.99,228.44
1980-02-26,0.0,419.45,-1.87,-17.34,134.7
1980-02-27,2.28,330.54,-8.05,-24.87,82.51
1980-02-28,0.78,303.39,-7.72,-18.65,106.17
1980-02-29,0.39,356.22,-9.64,-25.37,87.2
1980-03-01,0.0,411.72,-11.54,-23.86,68.23
1980-03-02,0.0,451.13,-8.82,-28.23,54.56
1980-03-03,0.0,459.34,-3.73,-25.9,70.8
1980-03-04,0.0,458.89,2.18,-19.92,125.07
1980-03-05,4.07,337.34,2.52,-11.91,218.77
1980-03-06,1.58,314.66,3.09,-8.44,279.62
1980-03-07,9.02,316.14,2.66,-8.57,305.09
1980-03-08,8.36,236.27,2.91,-3.65,401.97
1980-03-09,1.58,306.0,2.33,-4.58,365.52
1980-03-10,5.03,353.16,3.2,-10.58,265.08
1980-03-11,2.19,340.15,3.6,-8.47,264.52
1980-03-12,0.23,425.74,-1.34,-15.45,158.36
1980-03-13,7.96,382.72,-3.0,-21.07,121.55
1980-03-14,10.24,351.16,-0.4,-12.69,205.54
1980-03-15,2.14,320.76,-2.32,-9.01,239.06
1980-03-16,0.0,495.75,-1.34,-16.92,165.01
1980-03-17,12.48,391.65,4.48,-12.06,251.29
1980-03-18,9.26,365.98,8.52,-4.22,391.5
1980-03-19,1.57,443.96,4.77,-5.99,353.02
1980-03-20,0.0,495.92,8.16,-6.44,378.19
