date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.03,153.26,2.94,-4.72,399.96
1980-01-02,0.1,178.17,-1.14,-9.8,271.42
1980-01-03,0.03,231.17,-5.4,-19.6,134.96
1980-01-04,0.0,236.84,-5.31,-20.34,114.45
1980-01-05,0.46,202.74,-4.93,-18.04,134.06
1980-01-06,7.15,191.84,-3.81,-17.1,155.1
1980-01-07,8.54,180.85,-2.42,-12.18,204.11
1980-01-08,2.27,171.04,-5.47,-17.04,144.48
1980-01-09,0.76,193.4,-11.91,-23.36,90.68
1980-01-10,2.08,204.09,-4.04,-21.11,120.91
1980-01-11,8.51,204.89,6.69,-11.12,226.22
1980-01-12,4.6,209.18,0.52,-22.87,119.13
1980-01-13,0.77,216.83,0.29,-18.8,152.87
1980-01-14,0.04,220.27,1.1,-7.65,299.42
1980-01-15,0.74,190.84,0.32,-9.26,303.39
1980-01-16,7.55,177.69,1.69,-6.19,382.12
1980-01-17,12.86,138.12,3.86,-0.71,527.14
1980-01-18,3.52,156.73,2.71,-2.94,476.49
1980-01-19,0.17,127.46,1.07,-4.68,393.6
1980-01-20,0.24,184.92,-2.73,-10.35,275.22
1980-01-21,0.17,212.18,-1.07,-10.12,254.41
1980-01-22,3.02,212.57,-2.99,-14.22,187.84
1980-01-23,2.34,212.67,-6.77,-20.71,113.78
1980-01-24,1.32,226.78,-7.82,-22.19,100.08
1980-01-25,0.86,211.73,-6.24,-16.45,149.49
1980-01-26,0.55,195.12,-4.56,-12.86,192.06
1980-01-27,0.84,223.52,-4.39,-16.11,160.78
1980-01-28,0.43,225.4,-6.34,-18.08,133.5
1980-01-29,0.35,229.17,-7.6,-19.52,111.55
1980-01-30,0.12,274.19,-8.86,-25.98,72.31
1980-01-31,0.08,272.71,-8.48,-24.43,71.47
1980-02-01,0.1,277.69,-10.54,-27.36,58.92
1980-02-02,0.03,299.62,-10.68,-26.88,58.9
1980-02-03,0.0,318.19,-9.25,-26.56,64.56
1980-02-04,0.0,313.11,-7.21,-22.63,83.01
1980-02-05,0.0,323.32,-7.7,-24.75,77.23
1980-02-06,0.0,321.4,-5.92,-21.95,94.85
1980-02-07,0.0,327.97,-2.16,-19.86,112.47
1980-02-08,0.0,331.49,-3.05,-21.32,103.09
1980-02-09,0.0,337.39,-2.85,-21.76,100.31
1980-02-10,0.41,266.71,-3.64,-20.43,121.31
1980-02-11,0.27,238.88,-2.29,-12.96,185.81
1980-02-12,0.09,287.82,-3.12,-17.36,155.65
1980-02-13,1.25,236.54,-3.43,-13.26,181.91
1980-02-14,0.58,270.65,-3.24,-18.51,147.12
1980-02-15,0.5,254.08,-3.37,-13.21,180.32
1980-02-16,0.69,266.89,-6.72,-18.09,133.64
1980-02-17,0.21,279.48,-6.72,-19.95,114.61
1980-02-18,0.47,289.68,0.37,-19.22,166.48
1980-02-19,2.01,161.75,1.75,-3.15,421.01
1980-02-20,3.67,141.78,2.38,-1.56,478.46
1980-02-21,1.02,284.51,1.57,-6.73,342.68
1980-02-22,0.2,271.43,1.55,-10.36,282.49
1980-02-23,0.53,189.1,1.2,-4.74,357.53
1980-02-24,1.09,245.51,-1.08,-10.66,246.65
1980-02-25,0.59,287.06,-5.21,-18.34,128.34
1980-02-26,0.27,323.14,-7.1,-28.64,76.82
1980-02-27,1.48,195.84,-7.27,-13.16,159.52
1980-02-28,0.58,291.57,-9.8,-21.57,92.53
1980-02-29,0.34,329.08,-15.14,-35.05,67.07
1980-03-01,0.09,369.16,-12.26,-31.67,41.61
1980-03-02,0.08,358.33,-4.09,-23.27,89.25
1980-03-03,0.09,307.49,-1.74,-14.74,162.83
1980-03-04,0.11,294.0,-2.96,-14.29,174.62
1980-03-05,2.45,243.36,-5.06,-14.59,156.4
1980-03-06,1.48,339.81,-5.75,-24.35,87.29
1980-03-07,0.24,437.95,-0.23,-21.37,94.68
1980-03-08,0.0,449.22,1.95,-20.99,101.49
1980-03-09,0.15,352.38,1.67,-20.05,129.54
1980-03-10,2.57,295.08,0.41,-9.92,222.72
1980-03-11,2.49,234.82,-3.2,-13.52,166.35
1980-03-12,0.78,394.31,-5.71,-27.32,85.7
1980-03-13,0.87,313.54,-2.89,-13.81,168.19
1980-03-14,2.2,325.48,-1.2,-13.03,179.28
1980-03-15,0.94,368.08,0.54,-18.28,152.66
1980-03-16,0.36,339.83,3.27,-9.55,256.51
1980-03-17,1.26,272.65,2.38,-5.77,322.21
1980-03-18,0.89,313.63,0.81,-9.55,267.98
1980-03-19,0.17,475.42,10.56,-7.5,319.44
1980-03-20,0.0,384.12,8.84,-0.95,443.42
1980-03-21,0.0,338.45,5.26,-4.74,360.48
1980-03-22,0.43,313.18,1.66,-7.36,294.88
1980-03-23,1.87,335.18,2.51,-8.68,277.67
1980-03-24,1.19,271.81,1.56,-5.95,319.61
1980-03-25,0.21,426.94,4.4,-6.75,293.78
1980-03-26,0.0,465.57,5.0,-8.93,279.44
1980-03-27,0.12,311.01,5.37,-3.65,377.19
1980-03-28,0.04,450.77,7.0,-4.79,346.13
1980-03-29,0.0,474.65,7.58,-5.8,321.52
1980-03-30,0.0,473.94,7.51,-5.3,328.96
1980-03-31,0.0,501.51,10.86,-4.88,334.07
1980-04-01,0.0,521.38,13.02,-6.19,315.51
1980-04-02,0.0,502.03,9.5,-5.47,315.06
1980-04-03,0.03,474.29,6.77,-7.21,312.29
1980-04-04,0.01,426.03,8.38,-1.45,415.99
1980-04-05,0.15,392.21,10.51,-4.11,376.67
1980-04-06,1.12,377.33,7.27,-5.93,358.9
1980-04-07,8.53,265.63,6.9,0.52,521.03
1980-04-08,22.32,226.73,6.58,1.55,593.43
1980-04-09,15.79,287.29,9.01,2.02,599.52
1980-04-10,5.67,325.38,7.02,-1.47,489.58
1980-04-11,1.67,246.66,5.16,-2.37,458.23
1980-04-12,1.2,278.92,5.27,-1.07,477.86
1980-04-13,0.34,306.24,4.29,-2.74,428.28
1980-04-14,1.28,305.01,3.48,-3.35,404.72
1980-04-15,8.61,345.69,4.22,-4.1,359.39
1980-04-16,2.76,465.82,5.18,-9.53,270.84
1980-04-17,0.01,542.55,9.06,-5.21,335.38
1980-04-18,0.71,429.12,17.33,-2.99,456.12
1980-04-19,6.36,411.07,17.7,2.38,577.35
1980-04-20,2.04,558.7,17.74,-1.31,457.27
1980-04-21,0.0,564.8,21.05,-3.1,445.69
1980-04-22,0.0,543.93,18.82,2.83,550.06
1980-04-23,0.53,425.67,13.92,-2.96,426.77
1980-04-24,1.81,375.57,9.43,-3.51,406.77
1980-04-25,1.55,353.94,7.78,-1.57,463.68
1980-04-26,0.43,416.35,11.29,-0.13,540.55
1980-04-27,0.45,358.22,14.4,4.51,706.69
1980-04-28,0.93,358.49,15.68,5.71,790.2
1980-04-29,0.54,349.59,17.69,8.2,875.39
1980-04-30,0.13,488.07,20.57,7.29,787.92
1980-05-01,0.01,553.28,24.74,4.36,670.56
1980-05-02,0.0,561.82,26.55,2.57,631.43
1980-05-03,0.0,554.89,26.57,5.0,671.8
1980-05-04,0.0,564.95,26.42,1.66,611.55
1980-05-05,0.63,414.98,24.9,4.41,676.81
1980-05-06,1.34,418.25,18.97,-1.34,490.06
1980-05-07,0.73,460.65,12.89,-1.92,445.52
1980-05-08,0.14,370.85,9.47,-0.79,468.7
1980-05-09,1.36,398.09,12.98,-2.17,471.98
1980-05-10,1.34,383.69,15.2,1.14,570.65
1980-05-11,5.12,348.56,13.24,1.74,585.5
1980-05-12,1.61,500.1,15.36,0.66,532.16
1980-05-13,0.01,459.05,13.09,0.89,528.07
1980-05-14,0.0,483.8,12.49,0.15,481.87
1980-05-15,0.0,552.36,15.93,-2.97,407.01
1980-05-16,0.0,563.54,21.93,-2.69,475.45
1980-05-17,0.3,435.28,21.24,5.2,771.01
1980-05-18,1.06,308.68,19.34,9.46,911.21
1980-05-19,0.32,550.62,22.92,1.7,612.13
1980-05-20,0.0,554.83,24.99,3.0,632.88
1980-05-21,0.0,550.77,28.04,4.97,759.57
1980-05-22,0.0,509.67,27.83,11.33,980.21
1980-05-23,0.0,544.35,30.13,8.46,896.66
1980-05-24,0.0,539.06,30.74,9.48,950.34
1980-05-25,0.0,487.34,27.04,12.07,986.16
1980-05-26,0.23,409.77,22.63,3.3,698.16
1980-05-27,0.08,484.53,18.28,4.27,672.61
1980-05-28,0.1,395.4,18.25,5.94,777.09
1980-05-29,0.82,336.59,19.2,7.86,913.29
1980-05-30,8.26,310.41,20.97,10.7,1022.62
1980-05-31,7.6,328.68,18.23,7.28,865.83
1980-06-01,2.83,328.8,16.08,5.04,789.81
1980-06-02,5.66,310.83,16.03,6.42,811.98
1980-06-03,1.76,489.92,18.55,5.63,737.38
1980-06-04,0.36,413.76,21.56,3.46,753.82
1980-06-05,1.2,363.77,21.37,8.47,900.18
1980-06-06,5.48,401.25,22.49,4.74,795.38
1980-06-07,13.88,382.61,20.65,6.31,781.3
1980-06-08,4.9,361.32,15.44,0.52,579.74
1980-06-09,0.55,379.32,10.8,-0.42,503.53
1980-06-10,0.09,519.65,10.97,-2.96,420.19
1980-06-11,0.0,568.15,18.38,-2.54,482.53
1980-06-12,3.16,421.36,23.16,2.27,697.0
1980-06-13,22.17,397.23,22.71,5.94,912.37
1980-06-14,15.38,303.75,20.69,11.12,1159.48
1980-06-15,4.18,268.69,18.41,9.83,992.38
1980-06-16,0.47,555.06,17.09,-1.36,567.31
1980-06-17,0.0,531.57,19.87,2.01,657.87
1980-06-18,0.22,438.33,18.93,4.0,767.67
1980-06-19,3.87,331.22,16.33,6.07,835.02
1980-06-20,1.59,462.61,22.54,3.9,792.15
1980-06-21,0.3,410.39,23.45,5.7,935.12
1980-06-22,0.37,437.78,25.29,11.36,1231.45
1980-06-23,0.63,365.04,27.86,13.75,1429.7
1980-06-24,0.17,499.33,29.7,14.39,1422.08
1980-06-25,0.7,379.21,28.04,13.33,1412.64
1980-06-26,0.71,355.01,26.36,13.61,1347.58
1980-06-27,0.72,352.21,21.89,9.13,1056.51
1980-06-28,4.64,321.64,17.36,7.16,966.47
1980-06-29,5.59,289.67,17.51,9.21,1041.9
1980-06-30,1.68,411.94,21.16,8.03,1001.44
1980-07-01,1.86,328.73,18.87,8.74,974.83
1980-07-02,0.59,545.94,22.28,3.74,780.29
1980-07-03,0.0,542.14,23.83,5.87,886.98
1980-07-04,0.09,453.2,27.88,8.57,1086.79
1980-07-05,0.34,360.11,23.91,11.22,1166.14
1980-07-06,0.1,527.72,24.66,7.7,989.84
1980-07-07,1.6,386.14,23.81,8.66,1127.21
1980-07-08,0.58,380.0,23.65,14.78,1322.96
1980-07-09,0.02,535.24,27.91,8.98,1046.86
1980-07-10,0.0,511.67,29.69,11.21,1167.14
1980-07-11,0.0,463.95,26.73,13.76,1258.51
1980-07-12,0.0,505.4,25.04,10.32,1071.33
1980-07-13,1.11,402.79,28.65,9.08,1137.69
1980-07-14,3.61,348.1,27.2,14.52,1446.83
1980-07-15,1.51,385.94,29.19,16.0,1506.69
1980-07-16,3.12,345.41,25.56,13.06,1331.7
1980-07-17,1.05,388.96,25.65,12.88,1240.61
1980-07-18,1.31,393.38,25.86,8.64,1184.87
1980-07-19,1.64,267.3,26.58,17.96,1704.16
1980-07-20,6.34,294.1,25.16,15.78,1566.84
1980-07-21,2.0,355.17,24.97,14.91,1426.53
1980-07-22,0.04,368.35,24.54,11.99,1234.96
1980-07-23,0.01,472.46,24.3,11.7,1148.11
1980-07-24,0.74,381.66,25.8,10.25,1138.7
1980-07-25,5.37,363.54,24.96,11.15,1151.07
1980-07-26,1.71,471.05,22.18,9.56,995.14
1980-07-27,0.06,449.12,24.74,5.84,895.65
1980-07-28,1.27,388.92,25.29,8.61,1089.78
1980-07-29,1.09,320.97,25.19,14.25,1397.1
1980-07-30,0.22,444.41,26.65,13.5,1329.53
1980-07-31,0.03,423.88,28.62,11.65,1240.8
1980-08-01,3.15,382.97,29.45,10.86,1258.49
1980-08-02,1.05,421.24,26.16,14.85,1354.01
1980-08-03,0.0,467.32,23.88,10.07,1076.47
1980-08-04,2.85,388.12,25.41,7.06,1113.32
1980-08-05,2.28,281.4,26.68,17.36,1714.97
1980-08-06,0.57,334.3,27.68,17.42,1725.96
1980-08-07,2.25,340.61,28.82,14.93,1690.65
1980-08-08,14.23,233.24,28.07,20.47,2012.02
1980-08-09,4.5,414.7,25.54,14.89,1490.44
1980-08-10,0.31,379.33,24.06,11.19,1239.82
1980-08-11,1.46,342.2,23.63,11.24,1241.41
1980-08-12,3.2,301.98,21.94,11.95,1252.86
1980-08-13,4.14,323.58,20.75,9.86,1183.05
1980-08-14,3.44,281.65,21.61,12.77,1268.19
1980-08-15,0.79,463.07,20.25,7.71,994.87
1980-08-16,0.0,485.98,24.54,8.85,1084.48
1980-08-17,0.0,424.51,24.14,13.08,1373.14
1980-08-18,0.0,328.07,24.01,16.43,1597.58
1980-08-19,0.0,443.53,27.11,14.09,1567.9
1980-08-20,0.11,244.87,26.26,19.28,1994.82
1980-08-21,0.19,224.42,25.84,18.78,1859.09
1980-08-22,0.05,467.85,25.92,10.77,1241.42
1980-08-23,0.0,470.8,26.79,10.19,1253.48
1980-08-24,1.11,311.98,27.73,15.71,1595.57
1980-08-25,1.88,307.54,25.58,13.04,1457.52
1980-08-26,3.38,271.45,23.59,14.36,1500.61
1980-08-27,13.45,246.51,21.25,12.68,1373.67
1980-08-28,4.18,354.35,22.6,11.63,1313.88
1980-08-29,0.04,308.17,21.11,12.86,1406.32
1980-08-30,0.02,346.42,24.81,15.95,1544.18
1980-08-31,0.0,440.55,24.19,10.98,1284.99
1980-09-01,0.5,298.21,23.82,13.67,1407.25
1980-09-02,0.23,353.5,22.58,11.65,1225.8
1980-09-03,0.08,396.75,20.52,5.98,989.29
1980-09-04,0.02,413.19,24.43,12.03,1233.08
1980-09-05,0.0,414.19,22.82,10.71,1128.3
1980-09-06,0.0,461.25,22.64,4.62,863.47
1980-09-07,0.0,447.98,24.0,7.64,975.59
1980-09-08,1.58,325.7,24.66,9.02,1121.63
1980-09-09,10.62,284.94,22.01,11.34,1205.2
1980-09-10,3.36,391.42,19.57,8.31,1047.27
1980-09-11,0.03,290.83,18.38,9.32,1030.8
1980-09-12,3.08,316.45,16.75,3.44,838.18
1980-09-13,9.55,188.51,15.64,9.78,1054.68
1980-09-14,3.03,265.54,14.66,7.48,903.82
1980-09-15,1.72,329.35,16.65,-0.76,673.66
1980-09-16,15.4,251.74,16.17,7.51,910.49
1980-09-17,5.38,260.38,14.13,4.86,816.66
1980-09-18,2.13,270.95,11.69,1.95,701.79
1980-09-19,0.75,280.18,12.77,3.49,788.59
1980-09-20,3.21,231.87,16.67,8.36,1018.16
1980-09-21,10.97,216.15,15.82,8.45,1057.76
1980-09-22,4.73,239.76,17.51,8.81,1041.85
1980-09-23,0.72,269.96,14.28,4.83,812.34
1980-09-24,2.22,281.04,11.13,-0.39,643.67
1980-09-25,4.83,275.46,15.64,3.95,778.42
1980-09-26,2.53,240.17,12.85,3.9,744.03
1980-09-27,0.4,363.53,13.18,-2.91,513.56
1980-09-28,0.01,398.65,14.24,-3.75,535.1
1980-09-29,0.53,271.29,19.11,5.64,872.25
1980-09-30,3.43,252.83,17.19,5.97,917.68
1980-10-01,1.23,249.7,16.87,5.82,870.77
1980-10-02,0.29,260.32,13.03,0.49,643.33
1980-10-03,0.08,292.67,9.73,-2.62,485.28
1980-10-04,0.0,294.2,4.49,-3.96,452.68
1980-10-05,0.54,253.54,11.45,-0.56,571.53
1980-10-06,2.42,265.92,13.48,-0.84,576.62
1980-10-07,0.75,361.15,13.93,-3.05,497.99
1980-10-08,0.0,363.27,14.71,-4.65,443.72
1980-10-09,0.03,297.77,11.51,-5.7,438.89
1980-10-10,0.65,239.08,12.33,0.09,605.6
1980-10-11,2.3,210.85,10.5,1.09,641.99
1980-10-12,1.57,183.27,8.49,-1.02,561.63
1980-10-13,1.34,211.72,7.31,-2.24,519.26
1980-10-14,0.35,284.28,8.7,-1.31,531.42
1980-10-15,0.2,257.65,9.62,-3.0,489.41
1980-10-16,1.32,244.28,12.17,-4.69,511.29
1980-10-17,6.97,222.37,18.62,5.12,829.85
1980-10-18,3.33,221.72,15.73,2.17,732.95
1980-10-19,1.13,156.01,11.84,-1.05,579.37
1980-10-20,1.53,113.66,4.81,-0.1,586.3
1980-10-21,1.13,114.69,4.93,0.08,583.33
1980-10-22,1.52,168.82,5.37,-2.5,506.22
1980-10-23,0.7,182.78,6.15,-2.88,504.4
1980-10-24,4.01,185.48,9.78,-0.04,608.42
1980-10-25,7.25,162.44,9.37,1.36,644.03
1980-10-26,4.06,131.77,6.72,-2.06,530.06
1980-10-27,0.87,144.41,5.07,-1.6,504.99
1980-10-28,0.17,223.4,3.23,-6.58,393.62
1980-10-29,1.52,140.29,3.78,-2.7,473.44
1980-10-30,0.55,198.3,7.31,-2.41,504.5
1980-10-31,0.38,175.65,6.83,-2.86,497.42
1980-11-01,1.33,134.21,4.79,-1.95,514.65
1980-11-02,0.4,164.23,4.3,-1.46,551.08
1980-11-03,0.06,179.83,10.73,1.84,686.53
1980-11-04,0.99,126.76,9.4,2.55,698.99
1980-11-05,0.32,213.88,6.97,-2.32,531.55
1980-11-06,0.11,175.44,8.06,-2.76,510.37
