date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,249.23,5.53,-10.71,296.13
1980-01-02,0.6,208.03,2.54,-7.66,330.68
1980-01-03,1.07,116.7,0.11,-5.47,345.11
1980-01-04,2.31,222.34,-2.39,-13.73,215.6
1980-01-05,0.61,214.39,-5.17,-12.53,193.93
1980-01-06,1.99,236.52,-2.47,-20.72,128.48
1980-01-07,1.24,234.94,-0.28,-15.69,179.6
1980-01-08,0.19,271.01,-0.32,-9.6,249.53
1980-01-09,0.0,279.9,-3.96,-14.17,188.89
1980-01-10,0.0,300.76,-2.96,-16.81,166.12
1980-01-11,13.39,243.16,4.05,-12.02,234.44
1980-01-12,3.67,245.67,5.35,-10.93,248.3
1980-01-13,2.07,239.7,-0.56,-15.55,197.12
1980-01-14,1.78,220.98,0.98,-8.37,323.34
1980-01-15,0.33,192.42,3.75,-0.92,488.89
1980-01-16,0.0,313.73,6.54,-7.72,371.84
1980-01-17,0.19,239.71,7.85,-4.39,453.78
1980-01-18,0.05,152.55,5.81,0.72,577.53
1980-01-19,0.0,195.3,2.51,-2.19,491.62
1980-01-20,0.0,138.44,0.5,-4.41,402.53
1980-01-21,0.04,185.57,-1.78,-6.66,332.04
1980-01-22,1.39,239.53,-1.11,-11.04,262.75
1980-01-23,1.39,209.63,-0.63,-7.82,285.98
1980-01-24,0.65,235.14,-4.46,-15.28,180.67
1980-01-25,1.52,199.7,-8.23,-15.25,172.73
1980-01-26,0.37,223.56,-5.13,-10.3,232.96
1980-01-27,0.23,216.75,-4.56,-11.54,233.12
1980-01-28,0.21,206.0,-3.02,-9.56,253.89
1980-01-29,0.83,214.37,-5.23,-12.55,208.64
1980-01-30,0.21,266.79,-7.56,-14.26,174.77
1980-01-31,0.0,301.18,-8.14,-16.11,149.64
1980-02-01,0.02,263.49,-10.11,-17.57,131.86
1980-02-02,0.14,236.73,-10.43,-18.13,128.21
1980-02-03,0.17,234.64,-9.12,-16.44,147.06
1980-02-04,0.04,274.01,-7.7,-14.05,163.51
1980-02-05,0.04,330.34,-5.53,-20.81,118.23
1980-02-06,0.31,288.36,-3.67,-16.32,152.57
1980-02-07,0.1,282.56,-5.43,-13.64,180.32
1980-02-08,0.01,374.53,-2.35,-14.98,166.68
1980-02-09,0.0,385.55,-2.27,-17.69,139.57
1980-02-10,0.0,375.7,-5.47,-17.38,138.8
1980-02-11,1.51,298.51,-3.67,-15.72,165.06
1980-02-12,0.85,286.56,-4.34,-11.61,197.7
1980-02-13,0.12,403.86,-3.82,-19.46,134.32
1980-02-14,0.63,305.28,-2.09,-14.89,173.89
1980-02-15,10.57,279.26,-2.71,-11.17,224.41
1980-02-16,5.02,254.75,-3.64,-10.43,229.18
1980-02-17,0.68,330.64,-6.11,-15.51,166.71
1980-02-18,0.02,356.5,-6.99,-15.33,157.01
1980-02-19,0.0,427.51,0.94,-16.13,170.19
1980-02-20,0.0,432.52,8.64,-11.88,275.88
1980-02-21,4.78,299.49,9.14,-1.48,490.21
1980-02-22,7.52,272.78,6.06,-2.81,473.47
1980-02-23,3.33,252.01,4.48,-2.45,477.81
1980-02-24,0.46,154.39,2.92,-1.54,474.78
1980-02-25,0.36,224.63,0.6,-4.88,357.82
1980-02-26,0.9,335.84,-1.11,-13.75,200.95
1980-02-27,1.52,280.27,-4.51,-14.32,168.35
1980-02-28,0.37,369.31,-5.22,-15.87,137.23
1980-02-29,0.18,397.59,-9.73,-26.46,98.66
1980-03-01,0.0,429.08,-13.49,-25.12,60.09
1980-03-02,0.0,471.82,-11.47,-29.66,48.21
1980-03-03,0.0,479.23,-5.72,-26.27,70.08
1980-03-04,3.07,366.87,-0.91,-18.62,140.35
1980-03-05,7.45,359.46,4.86,-10.07,246.64
1980-03-06,1.78,394.92,3.06,-9.44,271.44
1980-03-07,15.24,323.31,3.0,-6.67,346.96
1980-03-08,7.83,332.2,8.68,-1.96,455.76
1980-03-09,1.76,371.41,9.29,-5.59,388.52
1980-03-10,8.28,341.86,6.23,-5.09,361.52
1980-03-11,3.24,386.93,6.71,-10.37,258.61
1980-03-12,0.29,418.57,1.48,-13.46,196.82
1980-03-13,7.11,314.78,-2.4,-10.79,239.07
1980-03-14,3.06,234.68,-2.28,-7.42,293.24
1980-03-15,0.31,405.04,-0.66,-8.73,263.23
1980-03-16,0.0,523.39,6.57,-12.67,248.58
1980-03-17,9.68,396.08,12.46,-4.43,405.75
1980-03-18,2.91,434.04,9.7,-3.68,404.62
1980-03-19,0.1,498.23,5.27,-8.74,312.19
1980-03-20,0.75,400.1,11.05,-4.83,417.1
1980-03-21,22.83,390.23,13.11,-0.79,512.44
1980-03-22,6.51,378.74,8.82,-4.97,406.95
1980-03-23,0.15,343.15,4.22,-4.9,384.15
1980-03-24,2.28,369.67,7.12,-3.65,435.88
1980-03-25,0.82,307.66,6.32,-1.39,482.6
1980-03-26,0.06,303.52,3.67,-3.85,396.95
1980-03-27,0.0,509.96,5.21,-7.41,330.4
1980-03-28,9.86,416.64,11.12,-4.59,425.17
1980-03-29,6.85,347.01,9.57,0.11,567.89
1980-03-30,8.23,265.63,7.53,1.28,624.07
1980-03-31,13.59,249.93,7.19,1.72,630.76
1980-04-01,3.12,314.41,5.7,-0.06,577.12
1980-04-02,0.69,270.93,6.72,0.96,580.91
1980-04-03,3.54,412.09,9.76,-3.29,495.68
1980-04-04,3.35,409.97,13.7,0.53,589.24
1980-04-05,0.71,454.1,10.61,-0.64,531.6
1980-04-06,0.02,561.85,12.65,-3.14,483.88
1980-04-07,0.0,559.02,16.43,0.54,638.01
1980-04-08,19.62,376.24,16.48,6.0,854.44
1980-04-09,6.65,384.74,16.68,5.79,833.91
1980-04-10,2.05,412.64,14.2,1.11,632.21
1980-04-11,0.51,447.68,9.42,-2.21,511.25
1980-04-12,7.78,338.96,8.74,0.81,596.7
1980-04-13,11.24,366.89,9.55,0.42,599.08
1980-04-14,15.39,319.61,7.98,0.65,590.74
1980-04-15,4.12,372.14,7.89,-1.18,512.6
1980-04-16,0.27,344.98,4.3,-4.42,397.09
1980-04-17,0.14,417.2,4.06,-7.45,352.21
1980-04-18,0.03,579.26,12.09,-3.21,441.04
1980-04-19,0.0,594.88,16.19,-4.11,473.06
1980-04-20,0.0,585.13,19.4,0.11,582.61
1980-04-21,0.0,593.36,19.02,-1.87,519.98
1980-04-22,0.0,599.65,17.31,-4.3,488.71
1980-04-23,0.0,582.8,19.93,1.79,615.05
1980-04-24,0.0,604.08,19.8,-4.57,482.57
1980-04-25,0.0,557.68,15.4,0.08,536.89
1980-04-26,0.0,583.84,11.85,-5.0,440.93
1980-04-27,6.85,409.01,12.22,-0.69,582.66
1980-04-28,13.79,224.1,10.21,3.39,741.17
1980-04-29,6.87,218.6,9.95,5.15,781.51
1980-04-30,0.98,531.87,12.41,0.32,652.97
1980-05-01,0.0,424.56,13.8,5.26,782.72
1980-05-02,2.15,410.55,16.34,1.63,693.22
1980-05-03,0.57,577.09,21.39,0.92,663.85
1980-05-04,0.0,578.26,23.49,0.89,680.03
1980-05-05,0.0,574.22,23.76,2.31,746.75
1980-05-06,0.17,444.15,24.75,3.88,786.56
1980-05-07,0.04,563.67,19.15,-0.04,587.97
1980-05-08,0.15,449.91,13.31,-4.36,464.79
1980-05-09,0.04,482.11,10.0,-1.59,494.4
1980-05-10,0.57,428.66,13.52,-3.84,524.87
1980-05-11,7.99,400.2,18.37,3.77,832.69
1980-05-12,10.85,343.13,20.2,9.34,1123.54
1980-05-13,10.21,343.97,21.5,10.47,1155.85
1980-05-14,2.19,413.42,21.12,4.97,835.46
1980-05-15,0.03,518.59,15.8,-2.47,516.41
1980-05-16,0.0,573.16,14.92,-2.66,528.14
1980-05-17,4.92,422.43,18.99,1.51,736.83
1980-05-18,8.02,342.96,18.25,7.44,1005.08
1980-05-19,1.77,377.68,18.12,10.02,1079.44
1980-05-20,4.3,396.75,18.99,4.96,926.66
1980-05-21,2.15,374.47,20.93,8.3,1024.58
1980-05-22,0.27,554.66,22.58,5.85,932.53
1980-05-23,0.01,520.79,26.95,6.85,1047.82
1980-05-24,0.0,542.65,28.27,11.05,1221.18
1980-05-25,0.0,535.52,24.86,9.56,1040.61
1980-05-26,0.0,589.75,22.23,0.51,654.71
1980-05-27,0.0,588.26,17.6,-1.46,575.0
1980-05-28,0.0,573.65,19.34,1.33,726.22
1980-05-29,0.34,431.27,24.28,6.91,1042.49
1980-05-30,4.29,386.66,25.73,11.2,1331.36
1980-05-31,7.61,347.28,25.57,13.8,1407.94
1980-06-01,7.85,414.77,24.82,7.38,1135.57
