date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,77.81,1.59,-4.22,393.42
1980-01-02,0.0,86.18,-1.37,-4.67,381.37
1980-01-03,0.0,179.96,-1.5,-9.35,293.51
1980-01-04,0.0,145.19,-1.21,-6.98,310.71
1980-01-05,0.02,201.27,-0.82,-10.19,267.21
1980-01-06,2.5,186.6,-0.25,-8.9,263.28
1980-01-07,1.06,215.2,-3.29,-16.83,158.69
1980-01-08,0.24,178.41,-7.24,-20.18,105.45
1980-01-09,0.14,213.9,-13.46,-22.21,90.87
1980-01-10,0.03,285.4,2.87,-20.23,122.56
1980-01-11,0.1,254.55,9.46,-13.8,188.92
1980-01-12,0.04,263.64,3.73,-17.99,163.29
1980-01-13,0.64,197.68,2.24,-7.02,305.53
1980-01-14,0.26,260.23,5.43,-6.91,357.84
1980-01-15,3.03,166.95,4.7,-1.72,502.16
1980-01-16,12.75,86.15,4.81,2.03,633.59
1980-01-17,5.53,115.28,4.22,-1.16,541.18
1980-01-18,0.54,138.47,2.43,-4.25,420.91
1980-01-19,0.0,121.74,-0.93,-5.4,359.79
1980-01-20,0.0,241.84,-0.68,-10.67,261.87
1980-01-21,0.01,221.08,-1.34,-9.66,255.11
1980-01-22,0.0,245.2,-0.86,-9.88,239.1
1980-01-23,0.55,213.23,-4.29,-17.3,154.3
1980-01-24,1.06,243.88,0.11,-14.34,180.37
1980-01-25,0.29,291.3,-0.58,-11.04,208.9
1980-01-26,0.0,307.87,-4.37,-18.78,129.94
1980-01-27,0.0,270.42,-9.51,-20.23,103.36
1980-01-28,0.0,225.26,-13.01,-18.77,107.79
1980-01-29,0.01,277.57,-12.25,-21.34,99.0
1980-01-30,0.41,189.21,-10.37,-16.45,129.02
1980-01-31,0.14,313.9,-8.34,-19.22,110.78
1980-02-01,0.0,336.25,-7.77,-22.37,92.71
1980-02-02,0.0,326.05,-5.4,-17.71,119.62
1980-02-03,0.0,336.22,-5.1,-18.75,117.48
1980-02-04,0.91,267.68,-3.48,-19.4,132.92
1980-02-05,3.33,128.85,-4.5,-8.48,247.06
1980-02-06,1.03,242.25,-3.34,-10.92,224.55
1980-02-07,0.01,342.4,-0.9,-13.62,181.0
1980-02-08,0.0,349.48,-1.94,-15.12,154.13
1980-02-09,0.0,362.9,-2.97,-19.2,120.42
1980-02-10,0.0,361.39,-3.35,-17.14,130.34
1980-02-11,0.0,336.28,-5.37,-15.8,137.37
1980-02-12,0.0,368.5,-5.77,-19.66,122.75
1980-02-13,0.0,335.91,-1.86,-11.58,195.9
1980-02-14,0.32,250.9,-1.86,-10.54,229.97
1980-02-15,0.5,192.96,-3.15,-9.25,231.71
1980-02-16,0.13,371.58,-6.5,-19.41,119.64
1980-02-17,0.0,392.67,-6.26,-22.19,97.82
1980-02-18,0.0,383.52,-0.09,-14.11,194.97
1980-02-19,0.0,235.87,3.23,-2.02,419.74
1980-02-20,0.0,225.74,4.3,-0.62,491.74
1980-02-21,1.37,116.94,3.64,0.4,545.83
1980-02-22,0.58,106.26,2.64,-0.27,514.15
1980-02-23,0.04,258.01,2.29,-4.17,382.67
1980-02-24,0.34,157.86,1.1,-4.51,345.71
1980-02-25,1.16,278.4,-1.61,-11.33,205.61
1980-02-26,0.36,388.5,-5.38,-19.51,133.56
1980-02-27,0.9,235.22,-1.26,-7.67,244.86
1980-02-28,1.78,257.22,-2.84,-10.29,207.42
1980-02-29,0.89,342.11,-6.06,-20.51,150.69
1980-03-01,0.0,423.29,-6.9,-19.67,93.93
1980-03-02,0.0,446.0,-3.58,-20.56,105.61
1980-03-03,0.0,424.37,2.51,-10.01,202.27
1980-03-04,4.03,281.91,1.44,-6.74,260.21
1980-03-05,2.23,333.81,-1.28,-14.03,169.27
1980-03-06,0.8,344.44,-4.74,-18.38,121.68
1980-03-07,0.17,456.97,-0.1,-15.52,145.38
1980-03-08,0.01,404.14,1.21,-9.07,208.07
1980-03-09,0.05,400.66,4.43,-13.47,183.45
1980-03-10,0.01,442.23,3.27,-8.45,212.38
1980-03-11,0.0,468.19,-0.14,-16.16,157.37
1980-03-12,1.38,271.44,-1.17,-8.1,252.62
1980-03-13,2.94,215.12,-1.47,-6.26,287.51
1980-03-14,0.83,488.78,4.95,-11.75,214.03
1980-03-15,0.0,482.21,9.71,-5.94,323.01
1980-03-16,0.11,266.84,8.77,2.92,548.99
1980-03-17,0.04,367.07,6.69,-3.11,388.05
1980-03-18,0.0,500.55,12.67,-5.76,331.46
1980-03-19,0.0,443.91,12.3,1.79,484.58
1980-03-20,0.01,391.42,10.42,1.18,486.38
1980-03-21,0.0,406.67,7.92,-2.97,367.35
1980-03-22,0.04,408.33,3.43,-6.71,307.74
1980-03-23,0.14,162.41,2.48,-1.06,436.31
1980-03-24,0.04,208.58,1.86,-1.69,393.72
1980-03-25,0.0,494.11,6.95,-7.13,247.05
1980-03-26,0.0,479.07,6.8,-5.76,268.06
1980-03-27,0.02,418.15,9.8,-0.48,383.13
1980-03-28,0.81,266.52,8.02,0.02,450.44
1980-03-29,1.34,306.15,8.95,-0.28,434.27
1980-03-30,0.36,379.69,7.41,-0.59,399.06
1980-03-31,0.0,482.87,13.88,0.2,384.94
1980-04-01,0.26,368.83,12.48,-2.18,388.49
1980-04-02,1.49,364.97,15.33,1.45,470.69
1980-04-03,9.87,344.66,12.84,1.14,477.52
1980-04-04,4.21,343.75,10.83,-0.12,460.88
1980-04-05,0.42,457.4,16.41,-0.61,471.83
1980-04-06,2.06,307.46,14.58,5.57,691.2
1980-04-07,4.16,352.75,20.06,7.73,753.96
1980-04-08,9.02,361.36,16.65,2.87,586.09
1980-04-09,4.73,206.96,11.66,-1.73,464.77
1980-04-10,0.73,243.53,2.69,-2.24,416.33
1980-04-11,0.04,475.47,7.19,-4.3,355.13
1980-04-12,0.04,380.09,8.05,-1.26,410.43
1980-04-13,0.01,480.41,6.88,-3.65,360.81
1980-04-14,1.36,252.8,4.98,-2.62,403.51
1980-04-15,0.73,404.7,12.19,-3.13,379.28
1980-04-16,0.09,540.91,14.59,-1.84,379.07
1980-04-17,0.0,522.12,18.3,4.28,506.08
1980-04-18,0.0,544.65,21.84,3.08,523.43
1980-04-19,0.0,528.45,24.21,8.11,653.72
1980-04-20,0.0,544.71,26.95,6.12,638.11
1980-04-21,0.0,538.72,29.89,9.01,791.39
1980-04-22,0.0,518.21,35.06,16.41,1045.5
1980-04-23,0.0,544.87,31.45,7.98,679.35
1980-04-24,0.0,550.55,24.84,-1.73,399.01
1980-04-25,0.0,434.34,13.24,3.86,495.26
1980-04-26,0.0,539.12,16.59,0.98,461.39
1980-04-27,0.0,479.1,19.53,8.08,625.16
1980-04-28,0.04,513.83,18.95,3.68,549.88
1980-04-29,0.86,308.94,16.43,6.24,702.82
1980-04-30,0.4,316.55,17.41,8.47,773.22
1980-05-01,0.04,545.13,25.53,8.07,667.08
1980-05-02,0.0,551.39,25.49,7.26,659.34
1980-05-03,0.02,461.06,28.44,10.25,797.77
1980-05-04,0.01,545.09,29.24,10.69,769.32
1980-05-05,0.0,555.38,29.24,9.54,688.8
1980-05-06,0.0,563.31,25.87,6.06,518.62
1980-05-07,0.0,564.97,19.47,-0.81,371.13
1980-05-08,0.0,467.0,13.88,2.89,439.99
1980-05-09,0.07,498.99,19.92,0.55,471.2
1980-05-10,2.13,333.62,18.97,8.76,713.86
1980-05-11,0.9,392.5,17.47,3.97,579.51
1980-05-12,0.93,439.39,20.66,4.88,578.46
1980-05-13,10.25,391.09,18.88,4.94,583.84
1980-05-14,4.18,415.52,18.31,1.29,535.0
1980-05-15,1.99,386.61,18.58,4.86,648.88
1980-05-16,1.03,344.91,16.75,5.97,757.8
1980-05-17,8.74,187.71,15.08,9.36,974.16
1980-05-18,4.42,188.03,15.14,10.14,1041.87
1980-05-19,2.56,342.87,21.98,11.01,985.34
1980-05-20,0.68,534.15,24.22,8.83,831.96
1980-05-21,0.0,546.72,27.43,10.56,882.94
1980-05-22,0.0,551.65,28.05,10.68,906.69
1980-05-23,0.0,524.12,26.76,12.33,1000.07
1980-05-24,0.01,501.02,27.32,14.27,1110.59
1980-05-25,0.0,512.7,28.8,14.91,1125.56
