date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,380.47,4.99,-12.82,202.4
1980-01-02,0.0,374.23,5.06,-11.51,221.37
1980-01-03,0.0,381.6,3.05,-16.66,165.34
1980-01-04,0.0,382.3,2.23,-14.77,174.41
1980-01-05,0.0,377.13,3.2,-12.79,205.56
1980-01-06,0.0,367.63,3.92,-10.57,249.06
1980-01-07,0.16,227.38,2.94,-6.59,335.36
1980-01-08,0.15,181.75,2.69,-3.47,425.2
1980-01-09,6.15,131.4,2.22,-2.4,469.37
1980-01-10,10.19,130.23,1.96,-1.66,498.12
1980-01-11,7.75,111.62,1.63,-1.7,506.16
1980-01-12,2.74,100.19,2.1,-0.64,546.6
1980-01-13,6.39,174.17,6.06,0.15,574.75
1980-01-14,3.05,229.07,6.23,-2.61,503.11
1980-01-15,0.49,174.96,5.49,-1.79,503.72
1980-01-16,0.1,172.78,3.51,-1.53,495.76
1980-01-17,7.0,247.64,3.66,-5.29,417.69
1980-01-18,3.09,149.23,3.16,-1.77,470.55
1980-01-19,8.56,241.94,1.69,-6.33,366.48
1980-01-20,4.19,298.34,2.25,-8.73,292.43
1980-01-21,0.29,414.99,2.94,-11.44,233.96
1980-01-22,0.0,430.31,3.01,-14.74,180.14
1980-01-23,0.0,434.14,1.05,-19.26,132.71
1980-01-24,0.0,438.54,5.02,-17.51,144.33
1980-01-25,0.0,440.95,6.72,-15.42,170.9
1980-01-26,0.0,442.03,6.06,-14.07,201.23
1980-01-27,0.0,346.62,4.86,-6.89,311.79
1980-01-28,0.0,266.5,2.71,-3.27,411.5
1980-01-29,19.73,216.39,2.22,-4.43,413.86
1980-01-30,9.35,203.98,3.43,-2.19,459.93
1980-01-31,0.5,393.79,4.73,-6.25,360.98
1980-02-01,0.0,441.43,7.11,-11.4,268.93
1980-02-02,0.0,436.61,9.15,-6.7,319.51
1980-02-03,0.0,445.98,7.24,-12.35,243.62
1980-02-04,0.0,448.27,6.49,-11.04,240.58
1980-02-05,0.0,457.67,10.24,-12.44,238.59
1980-02-06,0.0,450.62,10.49,-7.72,298.93
1980-02-07,0.35,361.69,9.91,-8.93,281.96
1980-02-08,3.94,366.2,7.06,-16.87,165.76
1980-02-09,1.58,431.09,-1.12,-17.83,137.52
1980-02-10,0.01,472.84,1.03,-15.38,152.66
1980-02-11,0.0,493.51,5.9,-18.82,138.53
1980-02-12,2.27,376.77,6.33,-14.35,181.8
1980-02-13,0.95,449.15,6.6,-13.34,217.07
1980-02-14,28.52,328.83,5.3,-6.15,350.54
1980-02-15,13.81,233.25,5.08,-1.29,493.34
1980-02-16,1.53,206.82,4.26,-2.29,479.98
1980-02-17,0.71,263.15,3.77,-3.67,450.14
1980-02-18,9.88,143.05,3.37,-1.11,513.83
1980-02-19,16.82,224.08,5.18,-1.07,520.98
1980-02-20,11.13,272.24,4.39,-3.76,448.67
1980-02-21,5.15,162.21,3.46,-3.35,437.58
1980-02-22,1.17,218.23,1.47,-4.11,401.29
1980-02-23,0.02,496.61,4.87,-10.88,270.3
1980-02-24,0.0,504.08,5.26,-10.5,251.35
1980-02-25,0.0,512.03,4.83,-11.27,241.44
1980-02-26,0.0,526.68,9.7,-11.59,244.57
1980-02-27,0.0,528.1,9.55,-10.5,264.05
1980-02-28,0.0,535.41,13.2,-9.46,297.23
1980-02-29,0.0,523.4,12.16,-6.3,305.84
1980-03-01,0.0,515.98,9.96,-8.85,314.45
1980-03-02,0.0,487.63,9.07,-4.34,409.71
1980-03-03,0.23,357.96,10.5,-1.31,508.37
1980-03-04,8.6,337.94,9.01,-3.85,435.53
1980-03-05,3.54,404.24,4.95,-6.96,357.62
1980-03-06,1.45,324.1,5.39,-3.58,417.15
1980-03-07,0.71,395.34,7.18,-6.46,352.49
1980-03-08,0.11,437.33,5.01,-13.92,219.62
1980-03-09,0.02,574.9,5.54,-13.69,201.2
1980-03-10,4.3,443.77,6.2,-12.06,256.23
1980-03-11,2.18,357.61,7.17,-2.3,448.95
1980-03-12,0.36,264.57,6.12,-2.93,428.81
1980-03-13,0.08,583.04,4.76,-14.16,233.81
1980-03-14,0.0,592.54,10.06,-9.54,277.36
1980-03-15,0.0,584.87,12.33,-6.31,350.34
1980-03-16,0.0,562.91,10.42,-6.05,337.14
1980-03-17,0.01,590.35,5.97,-14.63,208.49
1980-03-18,0.0,602.92,7.72,-12.48,231.35
1980-03-19,1.82,440.51,9.96,-6.3,348.93
1980-03-20,0.77,433.94,8.38,-5.58,360.27
1980-03-21,0.01,583.22,9.84,-8.15,324.32
1980-03-22,1.42,445.08,11.05,-5.63,372.31
1980-03-23,0.61,491.65,9.22,-6.5,351.85
1980-03-24,1.72,392.97,5.53,-6.29,358.73
1980-03-25,0.71,480.72,6.37,-4.07,387.73
1980-03-26,4.38,398.32,4.87,-8.06,313.47
1980-03-27,6.1,413.75,3.21,-8.13,282.99
1980-03-28,1.84,565.84,1.89,-16.03,183.28
1980-03-29,1.9,480.13,4.19,-12.69,208.74
1980-03-30,0.77,630.81,9.85,-10.77,247.11
1980-03-31,0.15,472.03,7.91,-8.76,269.0
1980-04-01,5.05,499.1,4.81,-17.22,182.98
1980-04-02,4.37,485.26,8.39,-9.52,252.19
1980-04-03,1.0,494.96,5.77,-14.46,208.74
1980-04-04,0.02,616.69,7.16,-9.17,277.62
1980-04-05,0.0,629.46,12.28,-5.27,363.27
1980-04-06,0.0,639.33,12.62,-5.95,365.79
1980-04-07,0.0,633.36,12.96,-4.98,367.97
1980-04-08,0.0,639.95,10.36,-9.34,290.38
1980-04-09,0.0,647.07,11.27,-7.27,324.66
1980-04-10,0.0,645.37,14.88,-4.39,384.38
