date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.13,279.8,14.97,3.32,691.74
1980-01-02,0.03,260.97,12.19,-3.31,516.07
1980-01-03,0.01,300.83,10.57,-4.42,483.02
1980-01-04,6.61,195.04,10.0,-1.1,562.56
1980-01-05,2.25,162.84,8.32,-0.37,574.39
1980-01-06,0.13,236.44,6.03,-4.44,446.93
1980-01-07,1.76,231.37,15.51,-6.08,457.18
1980-01-08,12.64,209.15,14.41,6.08,672.7
1980-01-09,6.4,141.0,15.45,4.44,769.83
1980-01-10,0.85,213.48,11.74,-0.54,618.83
1980-01-11,14.57,234.23,22.72,4.41,734.54
1980-01-12,3.89,275.74,18.49,4.47,841.58
1980-01-13,1.79,183.47,12.38,1.67,722.68
1980-01-14,4.61,103.28,8.32,3.33,753.74
1980-01-15,1.15,220.33,15.52,4.43,794.92
1980-01-16,0.02,318.36,16.1,1.67,711.35
1980-01-17,0.25,247.81,13.34,-2.2,640.04
1980-01-18,8.42,207.78,14.42,3.89,753.43
1980-01-19,2.32,302.63,16.09,1.12,688.51
1980-01-20,0.03,340.59,16.66,-1.12,602.26
1980-01-21,0.0,326.73,12.8,0.01,668.76
1980-01-22,6.62,229.83,20.51,4.43,825.76
1980-01-23,7.52,220.76,17.22,5.57,883.01
1980-01-24,1.52,348.68,11.81,-6.09,510.8
1980-01-25,0.0,333.27,17.74,3.31,632.68
1980-01-26,1.45,216.07,14.4,3.35,816.68
1980-01-27,6.53,213.76,10.68,0.04,724.27
1980-01-28,1.7,221.72,12.72,0.56,656.64
1980-01-29,0.02,327.33,12.77,-1.07,624.39
1980-01-30,5.82,263.91,10.03,-3.87,509.01
1980-01-31,3.43,128.42,6.81,-3.87,426.5
1980-02-01,0.59,289.83,-0.57,-9.43,298.4
1980-02-02,0.02,324.97,0.52,-10.54,267.51
1980-02-03,0.0,340.85,1.64,-9.99,268.58
1980-02-04,0.0,350.17,1.11,-10.53,275.06
1980-02-05,0.26,315.96,6.0,-9.95,305.21
1980-02-06,10.54,314.46,4.45,-6.65,340.65
1980-02-07,2.75,338.76,4.91,-6.67,339.38
1980-02-08,0.01,388.45,6.63,-8.28,342.98
1980-02-09,16.49,317.74,3.93,-5.56,394.2
1980-02-10,5.06,183.93,4.41,-1.08,488.91
1980-02-11,0.19,415.33,9.86,-8.28,361.19
1980-02-12,0.0,442.05,9.41,-6.08,377.84
1980-02-13,0.0,438.13,9.41,-4.99,401.73
1980-02-14,0.0,445.66,16.52,-4.43,427.58
1980-02-15,0.14,370.03,19.35,-3.86,504.7
1980-02-16,0.71,362.58,16.67,1.14,609.42
1980-02-17,0.21,435.38,15.5,-2.78,480.79
1980-02-18,0.01,462.45,8.86,-10.52,317.65
1980-02-19,2.12,365.04,9.01,-4.5,399.59
1980-02-20,2.57,333.99,19.25,2.16,619.13
1980-02-21,1.87,340.48,26.99,6.05,858.02
1980-02-22,0.61,356.93,23.54,13.67,1059.95
1980-02-23,1.57,291.91,23.35,15.98,1343.52
1980-02-24,0.51,357.91,22.32,4.53,1053.64
1980-02-25,1.56,332.38,20.01,7.24,969.87
1980-02-26,0.51,342.95,14.25,-2.19,550.96
1980-02-27,0.03,458.15,13.23,-6.15,376.7
1980-02-28,0.0,464.32,20.39,-5.47,449.86
1980-02-29,5.34,397.55,16.73,-0.53,432.96
1980-03-01,10.67,330.79,10.82,-6.05,416.06
1980-03-02,27.11,234.26,5.3,-9.4,295.5
1980-03-03,12.62,279.8,4.27,-11.08,246.65
1980-03-04,1.64,535.37,14.28,-17.15,216.12
1980-03-05,0.99,412.29,15.46,-11.53,370.5
1980-03-06,1.2,306.85,14.35,0.09,647.24
1980-03-07,0.33,447.22,22.58,-3.3,578.87
1980-03-08,3.1,388.35,20.01,9.83,882.18
1980-03-09,0.82,202.51,19.96,12.85,1376.19
1980-03-10,0.0,516.79,20.0,2.21,821.9
1980-03-11,0.0,463.75,16.81,7.69,787.49
1980-03-12,18.38,389.02,13.36,-1.1,602.51
1980-03-13,12.04,302.7,16.98,1.61,627.22
1980-03-14,1.9,316.53,14.36,2.79,676.43
1980-03-15,0.0,528.51,18.24,-4.39,524.85
1980-03-16,0.0,536.01,21.58,-1.66,652.66
1980-03-17,19.98,336.75,21.07,8.86,1075.81
1980-03-18,11.63,214.39,20.51,9.5,1282.36
1980-03-19,1.68,509.11,19.36,-1.09,725.4
1980-03-20,5.2,361.16,22.67,8.2,897.7
1980-03-21,3.68,314.52,24.37,11.67,1168.61
1980-03-22,0.61,510.31,19.18,4.37,833.2
1980-03-23,0.0,511.43,16.65,-0.53,668.71
1980-03-24,5.74,344.92,15.68,4.96,826.37
1980-03-25,3.11,337.37,22.11,7.49,978.15
1980-03-26,0.42,492.38,20.56,6.11,940.99
1980-03-27,0.0,384.44,17.7,5.58,915.57
1980-03-28,35.25,318.99,15.02,5.56,942.85
1980-03-29,19.09,284.24,21.56,11.59,1080.35
1980-03-30,17.19,320.42,21.62,9.46,1253.1
1980-03-31,3.85,181.41,23.73,12.77,1328.32
1980-04-01,0.0,532.54,23.81,2.83,920.98
1980-04-02,0.0,525.76,24.31,4.39,878.17
1980-04-03,0.0,516.69,25.48,10.49,1149.34
1980-04-04,0.0,467.87,25.52,14.35,1379.05
1980-04-05,0.0,533.72,24.99,6.14,1035.24
1980-04-06,0.0,553.74,22.12,-0.52,746.99
1980-04-07,0.0,534.22,23.27,7.16,962.34
1980-04-08,0.85,345.97,24.34,12.16,1277.78
1980-04-09,0.22,371.83,28.19,16.61,1516.02
1980-04-10,0.0,546.79,25.56,5.06,1088.0
1980-04-11,0.0,561.3,26.62,3.91,925.65
1980-04-12,0.06,487.08,25.83,6.62,1060.73
