date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,250.76,3.72,-10.72,262.43
1980-01-02,0.02,231.21,4.33,-8.36,301.52
1980-01-03,0.01,159.38,2.27,-8.86,286.64
1980-01-04,0.0,171.72,-2.33,-8.68,281.08
1980-01-05,0.0,259.11,1.29,-11.19,252.27
1980-01-06,0.0,239.37,1.33,-9.06,265.65
1980-01-07,0.0,275.86,-1.13,-15.63,180.47
1980-01-08,0.0,240.24,-3.57,-15.69,156.94
1980-01-09,0.0,270.91,-5.25,-17.94,141.94
1980-01-10,0.0,295.71,4.12,-14.96,193.86
1980-01-11,0.0,294.55,11.94,-8.27,314.9
1980-01-12,0.0,256.75,9.05,-6.56,377.6
1980-01-13,0.0,226.67,9.6,-0.57,539.61
1980-01-14,0.0,282.41,16.24,-3.2,515.07
1980-01-15,11.72,197.99,13.33,-2.36,527.43
1980-01-16,5.47,155.02,9.54,-0.68,537.28
1980-01-17,0.27,264.9,5.62,-6.64,391.62
1980-01-18,5.15,207.53,7.99,-5.38,405.32
1980-01-19,3.04,226.19,6.16,-4.26,425.05
1980-01-20,0.38,119.85,4.29,-4.93,386.77
1980-01-21,0.0,218.49,0.13,-7.3,337.19
1980-01-22,0.0,242.3,2.89,-5.78,357.73
1980-01-23,0.0,279.82,3.49,-8.05,341.82
1980-01-24,0.0,285.26,9.77,-2.46,468.99
1980-01-25,4.73,228.63,10.82,-4.26,425.6
1980-01-26,2.42,278.49,6.63,-16.01,194.54
1980-01-27,0.23,294.96,-3.25,-20.05,115.88
1980-01-28,0.01,285.75,-9.47,-17.85,120.47
1980-01-29,1.27,249.45,-9.68,-19.89,107.4
1980-01-30,0.59,289.72,-9.88,-18.7,105.08
1980-01-31,0.03,374.97,-8.57,-25.83,69.39
1980-02-01,0.0,372.75,-6.98,-23.71,78.54
1980-02-02,0.0,375.94,-0.75,-17.64,128.18
1980-02-03,0.0,345.57,0.28,-11.45,207.46
1980-02-04,0.01,210.93,-0.72,-6.38,304.29
1980-02-05,0.0,285.43,2.19,-5.52,332.17
1980-02-06,1.23,248.56,3.55,-5.78,332.24
1980-02-07,15.75,258.25,1.72,-8.13,278.43
1980-02-08,6.28,257.04,-0.8,-11.56,203.41
1980-02-09,0.0,407.0,-6.03,-23.77,94.39
1980-02-10,0.0,411.2,-4.41,-22.05,94.9
1980-02-11,0.0,402.99,0.34,-14.99,143.03
1980-02-12,0.0,417.29,-2.82,-21.27,108.25
1980-02-13,0.01,398.23,-1.1,-17.02,146.86
1980-02-14,0.92,218.37,-2.08,-8.38,255.37
1980-02-15,1.07,198.59,-3.33,-9.86,237.59
1980-02-16,0.29,370.03,-6.46,-16.67,143.29
1980-02-17,0.0,433.27,-6.41,-23.17,91.28
1980-02-18,0.0,432.16,-1.97,-17.62,143.7
1980-02-19,0.0,334.09,3.39,-4.68,310.78
1980-02-20,2.13,329.92,8.02,-6.53,321.15
1980-02-21,1.29,331.77,6.09,-4.3,367.6
1980-02-22,0.17,157.82,4.05,-0.86,479.22
1980-02-23,0.06,168.05,2.42,-1.13,480.44
1980-02-24,0.19,288.58,5.08,-3.03,398.65
1980-02-25,0.07,452.65,8.03,-7.82,281.96
1980-02-26,0.0,414.28,6.42,-7.43,275.37
1980-02-27,0.0,464.06,14.6,-4.37,342.88
1980-02-28,0.0,458.38,15.98,-1.6,389.43
1980-02-29,0.35,464.72,13.32,-9.61,250.31
1980-03-01,0.7,467.0,0.19,-20.66,111.04
1980-03-02,0.0,459.17,-5.96,-19.89,103.83
1980-03-03,0.0,474.87,2.03,-13.53,173.59
1980-03-04,2.72,357.69,7.15,-6.55,266.53
1980-03-05,1.19,442.81,3.25,-15.1,168.64
1980-03-06,0.03,420.87,-1.92,-11.9,198.95
1980-03-07,3.08,331.22,4.17,-6.14,285.63
1980-03-08,1.45,461.69,3.55,-10.73,229.21
1980-03-09,0.07,487.93,8.01,-6.97,293.79
1980-03-10,0.0,461.48,11.8,-0.73,407.64
1980-03-11,0.35,400.0,8.61,-6.65,326.67
1980-03-12,0.52,273.09,5.42,-4.33,369.4
1980-03-13,0.16,317.24,4.23,-1.99,408.9
1980-03-14,0.0,511.27,12.34,-4.53,363.39
1980-03-15,0.0,512.54,18.15,0.13,467.92
