date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,255.43,7.0,-3.89,456.78
1980-01-02,0.0,237.06,4.81,-4.76,439.93
1980-01-03,0.59,153.36,4.4,-2.81,483.46
1980-01-04,6.74,118.11,2.54,-3.62,449.0
1980-01-05,3.63,112.89,-0.23,-5.96,374.97
1980-01-06,0.5,236.06,0.09,-7.43,344.14
1980-01-07,0.7,222.11,3.39,-6.02,387.54
1980-01-08,0.31,226.13,3.61,-3.88,443.29
1980-01-09,0.23,210.42,4.61,-3.28,448.07
1980-01-10,1.48,269.02,5.34,-8.5,368.9
1980-01-11,5.77,227.26,9.6,-1.5,519.9
1980-01-12,1.47,259.67,9.94,-4.69,457.12
1980-01-13,5.66,153.11,6.71,-3.98,449.6
1980-01-14,3.15,161.99,4.05,-1.94,530.74
1980-01-15,0.44,261.13,9.75,0.97,640.88
1980-01-16,0.2,233.58,10.75,0.23,659.37
1980-01-17,12.33,152.73,9.03,3.11,754.75
1980-01-18,15.19,109.33,7.91,4.11,770.32
1980-01-19,3.15,295.66,8.49,-1.54,581.4
1980-01-20,0.0,257.93,6.6,-1.16,538.41
1980-01-21,0.52,243.05,6.53,-5.2,449.82
1980-01-22,10.56,197.73,5.52,-1.94,493.64
1980-01-23,3.8,285.44,3.51,-6.71,367.62
1980-01-24,0.91,297.72,3.51,-10.76,316.31
1980-01-25,0.21,317.08,9.41,-1.25,529.54
1980-01-26,0.01,302.03,7.91,-1.45,547.46
1980-01-27,0.0,299.16,6.95,-2.21,515.84
1980-01-28,0.0,291.84,5.52,-2.8,476.38
1980-01-29,0.12,250.9,2.87,-5.83,372.91
1980-01-30,8.6,246.44,-1.24,-11.04,256.56
1980-01-31,4.61,210.56,-5.71,-11.07,226.98
1980-02-01,0.81,290.45,-7.96,-15.32,169.08
1980-02-02,0.16,306.32,-8.87,-16.9,145.61
1980-02-03,0.03,408.95,-4.33,-17.06,153.43
1980-02-04,0.1,328.21,-3.99,-12.82,195.68
1980-02-05,0.74,327.73,1.07,-15.59,199.11
1980-02-06,1.25,237.56,-0.7,-7.14,317.18
1980-02-07,0.39,259.7,-0.27,-6.22,336.54
1980-02-08,0.52,351.53,2.62,-11.92,271.68
1980-02-09,2.64,215.71,1.22,-4.35,376.96
1980-02-10,0.66,371.92,-0.12,-8.46,289.71
1980-02-11,0.0,444.34,2.36,-14.72,206.26
1980-02-12,0.0,403.73,0.5,-9.34,247.96
1980-02-13,0.0,450.71,2.97,-15.31,199.81
1980-02-14,0.0,451.51,8.62,-9.66,307.91
1980-02-15,1.53,321.87,10.39,-1.29,495.3
1980-02-16,2.76,343.6,8.32,-6.43,368.67
1980-02-17,0.65,350.74,3.24,-13.2,216.45
1980-02-18,0.01,462.3,2.77,-14.05,212.39
1980-02-19,0.0,464.29,9.7,-8.08,338.3
1980-02-20,1.66,340.86,10.68,-2.6,524.32
1980-02-21,0.92,324.34,14.77,3.01,751.46
1980-02-22,0.15,422.32,19.83,5.77,872.22
1980-02-23,2.32,324.01,17.92,4.37,819.92
1980-02-24,1.01,290.24,13.85,2.21,679.41
1980-02-25,2.69,279.75,8.08,-1.55,496.85
1980-02-26,6.81,334.43,2.79,-9.12,291.87
1980-02-27,1.66,405.22,2.27,-11.8,261.4
1980-02-28,3.13,266.98,3.41,-4.13,377.68
1980-02-29,8.0,273.8,0.13,-9.6,285.2
1980-03-01,12.87,279.33,-3.58,-13.7,192.66
1980-03-02,3.54,285.48,-6.83,-13.84,180.5
1980-03-03,0.04,508.26,0.18,-15.7,180.55
1980-03-04,4.52,393.64,6.85,-10.54,300.21
1980-03-05,2.33,324.07,8.29,-1.02,508.05
1980-03-06,0.3,459.71,8.44,-2.71,492.01
1980-03-07,0.45,378.4,13.33,-0.79,622.83
1980-03-08,1.2,385.3,19.18,6.39,843.42
1980-03-09,0.32,411.32,15.21,-0.79,599.43
1980-03-10,1.16,401.18,15.02,-3.37,480.91
1980-03-11,0.75,406.08,11.04,-5.6,392.78
1980-03-12,1.74,355.14,6.1,-7.99,314.76
1980-03-13,14.31,365.85,2.16,-9.12,303.87
1980-03-14,4.44,287.53,2.14,-4.74,385.95
1980-03-15,0.21,545.93,11.64,-5.93,405.12
1980-03-16,2.67,415.31,16.17,-2.06,573.15
1980-03-17,13.23,320.89,13.84,5.21,771.48
1980-03-18,3.3,516.17,12.12,-1.39,536.57
1980-03-19,0.0,555.11,11.63,-6.16,455.12
1980-03-20,12.8,294.35,11.52,4.18,740.84
1980-03-21,9.62,368.26,12.72,2.01,684.69
1980-03-22,1.64,469.28,9.28,-1.05,539.91
1980-03-23,2.29,432.37,14.62,-4.86,492.91
1980-03-24,5.68,359.09,12.37,2.43,684.0
1980-03-25,1.41,328.41,9.85,2.5,661.75
1980-03-26,0.02,517.58,9.27,-2.63,502.97
1980-03-27,1.37,408.55,12.32,-1.77,542.61
1980-03-28,10.62,342.24,9.64,0.61,631.81
1980-03-29,3.57,403.17,16.22,2.3,744.26
1980-03-30,2.4,343.21,15.95,5.64,858.86
1980-03-31,2.83,310.11,12.95,3.37,769.15
1980-04-01,1.39,433.04,16.01,2.2,726.07
1980-04-02,0.21,542.32,21.13,2.68,766.29
1980-04-03,9.05,390.39,20.1,4.98,879.41
1980-04-04,2.9,443.53,18.76,6.3,875.35
1980-04-05,2.96,413.95,14.01,0.1,647.86
1980-04-06,0.74,550.73,17.31,0.02,657.42
1980-04-07,1.25,361.45,16.76,5.28,884.15
1980-04-08,14.03,258.17,14.69,7.89,989.63
1980-04-09,8.87,390.93,17.65,4.78,897.32
1980-04-10,1.39,430.56,17.18,7.23,914.53
1980-04-11,0.6,480.13,19.85,0.93,778.42
1980-04-12,5.93,319.76,17.41,8.51,1036.28
1980-04-13,18.96,229.88,14.46,7.32,997.67
1980-04-14,21.11,383.44,18.79,6.59,919.61
1980-04-15,5.72,375.95,13.61,1.04,679.22
1980-04-16,0.38,428.27,9.11,0.32,581.58
1980-04-17,0.0,592.4,14.71,-4.83,482.36
1980-04-18,0.0,577.38,18.24,0.45,625.77
1980-04-19,0.0,585.29,20.8,0.51,684.17
1980-04-20,0.0,571.6,22.63,4.1,827.83
1980-04-21,0.0,561.56,22.48,5.91,869.24
1980-04-22,0.0,590.15,23.22,1.44,835.34
1980-04-23,0.0,531.86,27.21,12.14,1258.99
1980-04-24,0.45,427.28,26.22,8.37,1134.22
1980-04-25,2.11,382.86,22.17,8.27,1055.29
1980-04-26,9.91,342.17,17.35,6.44,958.47
1980-04-27,8.93,305.81,15.13,7.09,940.96
1980-04-28,1.74,392.95,14.73,3.44,773.0
1980-04-29,9.87,387.81,12.58,1.11,682.0
1980-04-30,6.44,275.84,10.35,2.45,735.3
1980-05-01,1.01,483.54,15.42,5.2,828.8
1980-05-02,0.0,560.9,18.75,4.39,815.22
1980-05-03,0.0,586.19,21.56,4.11,827.94
1980-05-04,0.0,585.1,23.92,5.29,893.12
1980-05-05,0.32,530.27,25.49,5.68,964.72
1980-05-06,0.4,434.89,25.19,8.24,1083.02
1980-05-07,0.15,459.59,24.85,6.89,1005.31
