date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,403.13,3.95,-12.71,173.18
1980-01-02,0.16,360.62,1.9,-14.76,159.33
1980-01-03,0.74,347.18,2.72,-19.95,122.98
1980-01-04,0.28,412.57,4.21,-13.72,164.42
1980-01-05,0.0,411.84,5.46,-12.37,203.29
1980-01-06,0.0,314.19,4.38,-5.63,290.79
1980-01-07,0.5,341.74,0.96,-14.64,199.97
1980-01-08,0.21,289.73,-0.05,-7.56,252.16
1980-01-09,0.19,373.8,2.72,-12.25,221.89
1980-01-10,10.81,204.84,1.63,-5.18,312.15
1980-01-11,4.44,319.89,-0.75,-10.46,246.34
1980-01-12,0.75,356.76,4.98,-10.3,242.85
1980-01-13,0.3,415.54,7.77,-7.89,282.18
1980-01-14,0.0,412.09,9.5,-5.51,329.99
1980-01-15,0.49,302.31,7.35,-5.9,321.58
1980-01-16,0.2,397.82,2.1,-10.35,240.65
1980-01-17,0.0,417.07,2.98,-11.16,216.87
1980-01-18,3.04,321.71,2.79,-9.72,243.26
1980-01-19,19.76,233.75,1.22,-8.41,260.81
1980-01-20,17.52,330.75,-0.2,-12.68,208.98
1980-01-21,4.08,443.77,2.1,-13.84,181.41
1980-01-22,0.0,425.57,0.54,-15.0,161.14
1980-01-23,1.7,379.19,2.38,-17.25,148.01
1980-01-24,0.7,472.01,7.36,-14.36,175.14
1980-01-25,0.0,464.56,5.6,-13.29,188.53
1980-01-26,0.0,459.81,3.38,-13.65,188.48
1980-01-27,0.0,417.38,1.64,-10.27,227.57
1980-01-28,0.0,425.31,2.44,-9.71,241.55
1980-01-29,13.91,341.03,1.07,-10.95,238.98
1980-01-30,12.56,344.19,2.77,-7.21,283.92
1980-01-31,2.81,482.5,3.19,-13.65,203.44
1980-02-01,0.0,484.36,5.16,-12.42,204.83
1980-02-02,0.0,490.07,6.46,-11.68,220.73
1980-02-03,0.0,497.44,8.67,-10.81,237.3
1980-02-04,0.0,495.05,8.26,-10.47,239.51
1980-02-05,0.0,503.71,7.82,-12.51,215.66
1980-02-06,0.0,506.37,8.72,-11.21,231.96
1980-02-07,9.02,361.96,6.91,-8.7,249.29
1980-02-08,10.6,365.67,1.46,-17.11,151.08
1980-02-09,2.96,464.86,-1.66,-18.09,127.15
1980-02-10,0.05,519.4,1.92,-17.59,131.08
1980-02-11,0.0,513.29,0.71,-16.73,138.54
1980-02-12,0.0,527.44,2.88,-16.19,153.66
1980-02-13,0.34,414.71,4.13,-11.93,211.11
1980-02-14,3.24,387.84,4.11,-9.39,270.73
1980-02-15,15.22,323.82,4.66,-4.15,360.67
1980-02-16,7.58,391.63,3.64,-9.88,277.97
1980-02-17,0.84,428.01,3.2,-8.06,298.25
1980-02-18,5.72,337.98,5.46,-3.87,381.44
1980-02-19,4.4,374.4,4.69,-7.19,327.55
1980-02-20,5.24,389.41,6.1,-6.22,336.03
1980-02-21,3.71,339.26,4.78,-6.51,328.8
1980-02-22,0.78,381.14,1.58,-6.31,313.79
1980-02-23,0.0,534.78,4.43,-9.94,250.6
1980-02-24,0.51,430.45,2.91,-12.66,206.19
1980-02-25,0.21,570.36,5.45,-13.42,195.1
1980-02-26,0.0,574.85,8.01,-11.1,230.68
1980-02-27,0.0,578.49,12.75,-8.81,274.89
1980-02-28,0.0,583.18,12.21,-9.08,280.15
1980-02-29,0.02,558.63,10.29,-7.18,243.56
1980-03-01,0.03,539.06,5.92,-12.51,206.94
1980-03-02,0.21,550.4,7.51,-14.99,193.32
1980-03-03,2.02,421.97,7.03,-6.0,307.46
1980-03-04,2.36,434.82,5.04,-11.34,245.68
1980-03-05,0.89,472.02,5.6,-8.63,277.83
1980-03-06,0.1,534.23,6.39,-5.72,326.56
1980-03-07,0.24,419.68,5.08,-7.02,300.17
1980-03-08,0.1,593.88,2.91,-13.57,206.39
1980-03-09,0.0,578.4,4.8,-9.44,243.56
1980-03-10,0.0,600.38,8.25,-8.72,270.45
1980-03-11,0.39,472.43,6.58,-7.83,290.06
1980-03-12,0.47,381.29,3.37,-6.99,289.48
1980-03-13,0.13,626.55,6.81,-13.99,205.79
1980-03-14,0.0,627.44,10.02,-9.19,254.88
1980-03-15,1.27,481.64,8.55,-8.1,288.71
1980-03-16,0.61,499.01,5.71,-7.0,286.29
1980-03-17,1.48,509.36,5.76,-17.27,170.24
1980-03-18,0.59,642.37,7.8,-13.19,192.71
1980-03-19,0.0,614.44,6.47,-8.95,248.17
1980-03-20,0.0,632.04,7.31,-10.27,246.54
1980-03-21,0.5,510.99,9.37,-8.2,289.54
1980-03-22,15.14,476.94,7.63,-7.4,302.23
1980-03-23,9.49,425.91,5.14,-9.19,266.1
1980-03-24,1.63,457.96,0.31,-9.75,247.15
1980-03-25,0.26,454.71,1.96,-10.14,251.25
1980-03-26,0.75,519.46,3.81,-7.46,291.63
1980-03-27,9.41,416.43,2.87,-6.67,304.37
1980-03-28,15.53,429.48,1.37,-9.62,249.84
1980-03-29,6.62,489.61,0.97,-12.47,205.48
1980-03-30,0.81,537.84,4.57,-13.58,198.14
1980-03-31,0.03,606.62,3.31,-9.72,233.37
1980-04-01,1.83,573.07,3.79,-11.31,226.09
1980-04-02,13.74,484.4,2.74,-9.87,245.53
1980-04-03,5.43,503.92,2.86,-9.63,248.62
1980-04-04,0.04,684.74,7.62,-11.85,228.27
1980-04-05,0.0,679.45,8.72,-8.54,279.0
1980-04-06,0.0,660.48,9.4,-5.9,334.72
1980-04-07,0.0,609.35,7.69,-5.11,330.68
1980-04-08,0.0,702.52,7.51,-13.41,213.85
1980-04-09,0.0,704.57,10.87,-11.33,248.26
1980-04-10,0.0,671.09,12.85,-3.39,376.69
1980-04-11,11.03,538.22,10.6,-7.29,315.86
1980-04-12,6.85,461.38,6.83,-10.84,223.83
1980-04-13,1.67,543.19,-0.43,-18.22,147.91
1980-04-14,0.3,709.71,8.77,-13.26,203.54
