date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.06,272.13,15.39,2.53,708.81
1980-01-02,0.1,217.66,11.31,-1.85,546.85
1980-01-03,0.03,300.11,11.0,-3.52,488.65
1980-01-04,9.13,195.99,9.54,-0.94,562.99
1980-01-05,2.62,208.01,11.22,-0.45,575.78
1980-01-06,0.06,230.42,7.74,-3.79,455.14
1980-01-07,0.76,230.92,10.02,-5.09,462.16
1980-01-08,12.69,211.81,14.21,1.61,690.42
1980-01-09,6.96,132.94,11.95,4.43,775.07
1980-01-10,1.07,198.95,8.05,-0.65,625.13
1980-01-11,17.59,234.64,17.38,1.8,738.67
1980-01-12,4.77,242.98,19.07,4.99,859.66
1980-01-13,5.91,191.56,15.13,2.06,751.43
1980-01-14,4.5,114.79,9.81,4.8,829.45
1980-01-15,0.98,173.57,12.33,5.24,848.28
1980-01-16,0.05,319.15,15.93,1.58,711.43
1980-01-17,0.36,275.11,14.6,-0.67,646.2
1980-01-18,7.82,207.43,13.27,3.48,758.73
1980-01-19,2.4,254.17,14.29,1.45,696.21
1980-01-20,0.1,338.77,15.45,-1.12,611.2
1980-01-21,0.0,327.78,14.44,0.43,662.83
1980-01-22,9.95,229.63,15.38,3.32,803.23
1980-01-23,6.25,227.02,18.17,6.37,883.65
1980-01-24,0.96,340.47,12.83,-4.86,515.46
1980-01-25,0.0,331.81,13.76,0.38,651.56
1980-01-26,3.32,226.44,15.82,4.89,833.51
1980-01-27,4.92,200.48,12.76,2.65,742.63
1980-01-28,1.14,194.58,8.93,0.95,655.02
1980-01-29,0.02,333.53,11.88,0.11,613.43
1980-01-30,7.1,254.76,10.09,-2.02,533.67
1980-01-31,7.19,128.36,6.97,-3.36,436.6
1980-02-01,3.75,267.46,-0.28,-9.02,300.64
1980-02-02,0.62,356.38,-0.54,-9.77,264.75
1980-02-03,0.0,389.33,0.53,-10.65,253.5
1980-02-04,0.0,385.83,0.89,-9.75,266.46
1980-02-05,0.54,348.36,2.05,-9.87,277.55
1980-02-06,7.29,319.06,4.47,-8.24,318.86
1980-02-07,1.88,339.47,2.01,-6.06,351.51
1980-02-08,0.0,417.78,5.17,-7.31,342.57
1980-02-09,17.9,324.78,5.61,-6.7,386.42
1980-02-10,4.97,225.91,4.11,-0.92,492.04
1980-02-11,0.07,433.89,5.25,-7.45,364.53
1980-02-12,0.0,435.29,8.72,-4.65,408.96
1980-02-13,0.0,440.32,8.25,-5.3,405.85
1980-02-14,0.0,455.67,11.38,-4.71,437.69
1980-02-15,0.28,355.65,15.86,-3.53,514.29
1980-02-16,2.98,349.22,17.48,-0.12,608.22
1980-02-17,0.76,459.99,14.28,-2.69,487.48
1980-02-18,0.0,459.49,8.19,-9.19,339.62
1980-02-19,1.63,343.5,10.08,-3.57,486.19
1980-02-20,2.58,315.99,12.6,1.37,689.03
1980-02-21,1.47,339.61,19.47,4.56,883.22
1980-02-22,0.37,385.03,21.78,7.93,1107.3
1980-02-23,7.05,302.22,23.95,12.37,1333.15
1980-02-24,2.09,385.77,26.11,6.99,1079.14
1980-02-25,2.05,306.84,21.54,7.67,972.85
1980-02-26,1.19,298.95,15.38,-1.71,556.52
1980-02-27,0.18,450.67,9.22,-6.31,404.28
1980-02-28,0.0,458.04,14.58,-2.84,507.9
1980-02-29,8.23,383.66,18.56,-0.12,466.69
1980-03-01,16.47,313.12,12.58,-4.52,425.46
1980-03-02,29.02,239.18,3.37,-7.98,307.98
1980-03-03,9.94,324.64,-1.86,-9.54,267.37
1980-03-04,0.91,526.71,7.19,-11.56,268.41
1980-03-05,1.93,403.25,12.98,-7.13,409.55
1980-03-06,0.71,428.21,13.73,1.51,618.19
1980-03-07,0.34,446.84,15.71,-2.93,576.6
1980-03-08,2.65,382.11,20.58,4.25,921.33
1980-03-09,0.75,229.73,18.98,13.75,1306.39
1980-03-10,0.02,514.52,20.1,2.23,835.02
1980-03-11,0.0,440.47,18.28,7.08,879.74
1980-03-12,18.41,395.4,14.3,-1.5,605.15
1980-03-13,10.1,354.13,11.75,-0.15,622.57
1980-03-14,1.4,383.58,13.03,2.92,686.47
1980-03-15,0.0,529.39,14.71,-2.99,532.34
1980-03-16,0.0,524.35,18.79,-0.96,656.82
1980-03-17,17.92,339.17,20.91,7.67,1051.47
1980-03-18,10.07,261.62,19.54,11.05,1168.85
1980-03-19,1.41,503.88,16.7,0.27,745.34
1980-03-20,3.88,351.12,19.22,5.57,952.19
1980-03-21,2.49,330.68,22.43,10.16,1156.37
1980-03-22,0.39,512.39,22.38,4.1,853.21
1980-03-23,0.0,504.47,16.81,0.66,698.7
1980-03-24,7.49,337.42,15.75,4.26,848.8
1980-03-25,3.04,334.4,18.7,7.71,1015.34
1980-03-26,0.28,484.64,20.57,6.77,969.26
1980-03-27,0.0,400.13,16.73,5.77,895.98
1980-03-28,42.11,335.43,16.16,5.28,921.34
1980-03-29,18.79,297.2,17.39,8.52,1103.13
