date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,402.98,12.01,-9.37,248.99
1980-01-02,0.0,405.04,10.46,-11.29,211.79
1980-01-03,0.0,410.58,7.93,-14.85,164.28
1980-01-04,0.0,412.85,8.48,-14.05,171.85
1980-01-05,0.0,412.06,11.48,-11.25,212.93
1980-01-06,0.0,406.03,12.23,-9.69,251.09
1980-01-07,2.43,287.81,10.6,-5.36,347.97
1980-01-08,4.19,165.06,8.78,-1.52,439.11
1980-01-09,8.91,207.43,3.85,-3.39,411.5
1980-01-10,21.23,185.34,5.21,-1.5,467.76
1980-01-11,14.75,101.48,4.76,0.36,531.42
1980-01-12,3.07,154.06,4.13,0.35,537.33
1980-01-13,0.03,263.3,7.55,0.9,547.31
1980-01-14,18.2,268.15,11.3,-0.4,525.82
1980-01-15,8.05,279.75,9.98,-3.09,433.28
1980-01-16,0.23,377.89,5.88,-8.35,292.38
1980-01-17,5.36,331.69,7.8,-7.79,288.46
1980-01-18,17.19,330.1,8.11,-6.21,330.61
1980-01-19,27.03,207.83,7.15,-2.31,415.83
1980-01-20,9.47,291.65,2.3,-9.31,289.9
1980-01-21,2.17,331.96,6.56,-8.69,283.18
1980-01-22,0.89,363.76,6.08,-7.24,283.33
1980-01-23,0.06,460.1,4.03,-16.14,162.16
1980-01-24,0.0,468.93,8.19,-16.82,143.27
1980-01-25,0.0,471.59,10.65,-15.21,168.15
1980-01-26,0.0,470.28,9.43,-12.07,221.64
1980-01-27,0.0,407.72,8.06,-5.5,354.15
1980-01-28,0.33,317.64,8.39,-3.95,419.28
1980-01-29,36.11,220.46,7.34,-3.02,427.63
1980-01-30,17.91,138.22,3.29,0.72,541.64
1980-01-31,1.27,198.9,5.44,1.24,570.99
1980-02-01,0.0,434.57,8.95,-3.89,422.56
1980-02-02,0.0,468.05,10.16,-7.9,333.11
1980-02-03,0.0,479.81,13.67,-7.8,312.69
1980-02-04,0.0,485.57,15.82,-7.83,306.68
1980-02-05,0.0,490.86,14.64,-9.29,286.3
1980-02-06,0.0,489.46,13.38,-8.05,309.01
1980-02-07,3.48,380.51,14.49,-6.66,323.93
1980-02-08,7.0,377.73,12.16,-10.82,231.27
1980-02-09,2.33,451.27,2.08,-11.65,193.28
1980-02-10,0.01,516.47,1.54,-18.06,130.47
1980-02-11,0.0,526.04,7.48,-17.03,134.28
1980-02-12,0.0,526.74,7.8,-14.08,171.21
1980-02-13,17.6,406.63,8.06,-10.89,258.29
1980-02-14,45.38,238.47,7.17,-0.5,506.11
1980-02-15,37.22,141.44,5.44,1.49,572.35
1980-02-16,15.43,280.76,4.0,-3.41,452.71
1980-02-17,2.94,325.1,6.7,-2.21,467.3
1980-02-18,3.36,243.14,6.02,-0.79,537.2
1980-02-19,26.76,186.43,6.27,1.32,580.94
1980-02-20,20.09,301.96,6.31,-2.01,485.64
1980-02-21,16.48,233.56,5.42,-2.22,450.68
1980-02-22,5.15,287.82,3.65,-1.18,452.61
1980-02-23,0.0,550.8,7.61,-10.48,263.61
1980-02-24,0.0,558.34,8.13,-9.88,244.43
1980-02-25,0.0,561.6,10.08,-9.2,261.29
1980-02-26,0.0,566.91,11.88,-8.52,283.74
1980-02-27,0.0,566.6,12.98,-7.35,307.44
1980-02-28,0.0,573.21,15.11,-7.55,317.5
1980-02-29,0.0,576.11,14.63,-5.92,301.72
1980-03-01,0.0,574.1,12.15,-9.27,285.93
1980-03-02,0.0,562.48,11.65,-6.12,356.35
1980-03-03,12.13,354.3,10.72,0.36,535.86
1980-03-04,5.45,294.23,9.44,-1.64,474.75
1980-03-05,0.19,569.92,5.13,-10.72,262.81
1980-03-06,5.97,455.73,10.45,-7.65,308.23
1980-03-07,2.63,458.11,8.87,-4.72,363.06
1980-03-08,0.07,553.59,6.71,-8.37,292.39
1980-03-09,0.0,596.8,9.4,-9.36,278.52
1980-03-10,10.64,442.8,10.71,-4.58,396.15
1980-03-11,9.08,382.21,9.39,-1.94,456.85
1980-03-12,1.94,464.3,6.77,-3.55,380.66
1980-03-13,0.0,604.51,8.16,-8.6,292.09
1980-03-14,0.0,607.47,11.94,-5.99,344.83
1980-03-15,0.0,615.27,13.94,-5.74,373.06
1980-03-16,1.35,436.74,12.16,-3.21,423.77
1980-03-17,0.56,617.26,8.98,-12.64,249.7
1980-03-18,1.16,472.54,10.71,-6.87,332.95
1980-03-19,6.94,449.98,10.55,-4.41,379.23
1980-03-20,2.66,589.36,8.33,-10.82,251.32
1980-03-21,0.0,622.58,11.17,-6.71,332.07
1980-03-22,6.66,428.01,11.16,-1.76,461.52
1980-03-23,2.75,353.88,9.47,-5.1,354.31
1980-03-24,0.0,620.54,5.7,-11.53,234.14
1980-03-25,2.63,455.61,6.8,-6.73,307.67
1980-03-26,7.53,363.11,5.58,-4.93,361.58
1980-03-27,6.57,405.05,6.07,-4.25,379.77
1980-03-28,4.4,399.18,5.19,-5.0,355.5
1980-03-29,1.15,495.93,3.83,-7.93,278.89
1980-03-30,1.54,509.14,5.48,-12.52,214.08
1980-03-31,1.05,503.77,9.66,-8.64,271.35
1980-04-01,10.71,494.08,7.55,-10.55,259.19
1980-04-02,8.28,483.54,9.08,-5.13,325.75
1980-04-03,1.62,658.62,6.52,-15.52,177.03
1980-04-04,0.0,685.58,12.0,-12.08,218.57
1980-04-05,0.0,664.21,14.79,-4.46,372.82
1980-04-06,0.0,653.21,12.8,-4.95,402.67
1980-04-07,0.0,640.26,13.35,-3.06,434.72
1980-04-08,0.0,680.16,14.6,-7.18,338.07
1980-04-09,0.0,681.87,15.1,-6.15,353.73
1980-04-10,0.0,677.81,17.47,-3.58,428.46
1980-04-11,4.01,524.25,17.1,-3.42,444.15
1980-04-12,3.21,494.65,14.58,-4.19,387.08
1980-04-13,0.64,622.63,8.78,-7.98,297.51
1980-04-14,0.0,673.79,9.65,-8.36,300.19
1980-04-15,0.0,685.41,16.14,-4.35,387.18
1980-04-16,0.0,682.75,18.13,-3.23,430.83
1980-04-17,0.0,691.19,18.11,-4.3,416.75
