date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,221.34,2.38,-10.44,272.81
1980-01-02,0.0,223.25,2.1,-10.9,261.83
1980-01-03,0.0,215.7,2.31,-9.27,271.88
1980-01-04,0.0,224.0,-2.33,-14.76,197.44
1980-01-05,0.0,187.39,-3.87,-11.94,208.84
1980-01-06,0.0,230.97,-2.85,-16.36,165.0
1980-01-07,0.16,220.95,-0.9,-16.15,196.03
1980-01-08,0.04,166.29,2.22,-4.53,360.48
1980-01-09,0.0,226.93,-0.19,-11.93,240.02
1980-01-10,0.0,232.99,-3.12,-15.56,178.67
1980-01-11,18.09,227.29,1.54,-13.47,234.68
1980-01-12,5.4,276.6,11.7,-4.51,389.39
1980-01-13,0.17,276.74,4.76,-12.58,246.51
1980-01-14,0.0,276.39,1.02,-10.1,293.39
1980-01-15,0.06,187.29,5.52,-1.72,470.7
1980-01-16,0.02,283.07,5.23,-6.74,374.74
1980-01-17,0.01,252.88,3.65,-6.31,372.12
1980-01-18,0.0,199.96,2.57,-3.51,438.44
1980-01-19,0.0,221.16,4.39,-2.12,486.93
1980-01-20,0.06,196.65,4.35,-2.83,452.63
1980-01-21,0.02,270.61,0.63,-8.71,300.43
1980-01-22,3.88,232.64,-1.58,-12.83,224.13
1980-01-23,1.12,267.4,-1.19,-10.43,241.15
1980-01-24,0.03,310.25,-0.03,-13.22,203.54
1980-01-25,0.0,233.53,-4.31,-14.98,172.4
1980-01-26,0.0,287.3,-4.04,-13.87,182.58
1980-01-27,0.0,320.82,-0.68,-15.11,178.97
1980-01-28,0.0,309.65,-0.9,-13.07,200.49
1980-01-29,0.0,305.22,-1.94,-12.89,198.37
1980-01-30,0.0,312.5,-3.93,-15.52,159.9
1980-01-31,0.0,310.07,-7.99,-18.77,125.41
1980-02-01,0.0,307.6,-7.59,-17.76,132.82
1980-02-02,0.0,299.43,-6.04,-15.46,154.02
1980-02-03,0.0,300.88,-6.43,-15.61,155.49
1980-02-04,0.0,322.74,-4.41,-15.43,159.01
1980-02-05,0.0,334.33,-3.51,-15.34,153.26
1980-02-06,0.0,359.24,-3.26,-19.92,126.44
1980-02-07,0.0,341.85,-1.28,-14.27,185.2
1980-02-08,0.0,304.1,-0.79,-9.67,234.56
1980-02-09,0.0,363.41,0.86,-14.69,179.3
1980-02-10,0.0,364.72,-0.44,-14.9,164.1
1980-02-11,0.0,373.68,0.2,-16.57,153.56
1980-02-12,0.0,368.28,0.28,-13.8,172.58
1980-02-13,0.0,379.25,0.33,-16.39,158.45
1980-02-14,0.0,372.27,1.22,-12.85,196.02
1980-02-15,1.82,284.81,1.54,-11.47,231.63
1980-02-16,10.07,239.11,-0.72,-8.58,250.29
1980-02-17,2.52,374.79,-5.14,-17.51,143.84
1980-02-18,0.0,391.06,-3.8,-18.24,130.15
1980-02-19,0.0,406.43,1.86,-15.99,161.41
1980-02-20,0.0,411.66,8.32,-13.03,223.37
1980-02-21,0.0,398.22,8.84,-6.6,317.05
1980-02-22,7.52,312.12,6.48,-8.99,298.39
1980-02-23,2.22,246.2,3.21,-6.41,337.98
1980-02-24,0.06,271.34,2.25,-4.1,379.22
1980-02-25,0.0,348.74,2.8,-6.54,314.65
1980-02-26,0.0,402.64,3.56,-9.38,236.55
1980-02-27,0.18,335.81,-2.25,-18.86,135.94
1980-02-28,0.05,364.03,-4.99,-14.5,149.1
1980-02-29,0.02,388.24,-5.03,-19.33,121.98
1980-03-01,0.0,408.86,-8.82,-21.18,94.85
1980-03-02,0.0,421.18,-6.86,-19.51,107.46
1980-03-03,0.0,436.7,-2.81,-17.58,130.5
1980-03-04,0.52,353.18,2.37,-15.09,180.38
1980-03-05,3.2,334.59,5.35,-8.53,291.99
1980-03-06,0.86,288.89,3.42,-3.24,379.73
1980-03-07,10.48,326.2,4.34,-7.33,342.9
1980-03-08,8.26,288.92,7.6,-1.29,482.0
1980-03-09,1.55,180.41,5.47,-0.62,484.65
1980-03-10,23.16,366.11,6.34,-8.33,324.78
1980-03-11,7.67,370.0,7.48,-5.57,340.86
1980-03-12,0.42,430.23,2.91,-10.13,239.27
