date,prcp,srad,tmax,tmin,vprp
1980-01-01,1.22,242.51,3.13,-7.97,262.47
1980-01-02,0.64,295.32,2.03,-10.26,246.17
1980-01-03,0.03,319.89,2.13,-10.92,226.51
1980-01-04,0.0,339.5,3.5,-12.16,215.34
1980-01-05,0.0,330.37,5.11,-8.91,265.22
1980-01-06,0.0,294.57,5.31,-5.07,336.43
1980-01-07,2.65,224.69,4.1,-9.25,278.76
1980-01-08,6.68,235.44,1.04,-8.32,282.1
1980-01-09,7.9,206.59,1.57,-5.71,326.64
1980-01-10,10.81,266.12,1.24,-10.87,244.08
1980-01-11,10.65,271.39,-0.4,-18.68,146.06
1980-01-12,16.5,298.08,4.7,-12.21,221.72
1980-01-13,41.91,235.68,6.59,-1.72,434.86
1980-01-14,24.59,249.84,5.69,-4.43,419.5
1980-01-15,5.49,236.58,4.19,-4.08,403.94
1980-01-16,5.16,255.49,2.97,-6.47,355.99
1980-01-17,8.18,220.25,1.96,-4.55,366.23
1980-01-18,4.75,282.72,0.71,-11.02,250.23
1980-01-19,0.85,300.25,-1.22,-14.36,171.16
1980-01-20,0.0,386.31,-5.83,-20.09,116.98
1980-01-21,0.0,384.63,-3.4,-17.59,131.22
1980-01-22,0.0,376.08,-2.04,-14.65,161.02
1980-01-23,0.0,397.45,-0.92,-16.41,153.82
1980-01-24,0.0,383.22,-1.24,-14.19,181.47
1980-01-25,0.0,365.27,2.56,-8.46,260.89
1980-01-26,0.0,382.79,1.28,-11.35,228.63
1980-01-27,4.72,318.28,-0.28,-13.31,191.01
1980-01-28,10.7,317.63,-1.86,-17.29,143.4
1980-01-29,7.21,291.62,-5.95,-16.97,126.63
1980-01-30,1.52,435.18,-6.64,-28.61,64.5
1980-01-31,0.0,416.64,-8.12,-23.96,74.29
1980-02-01,0.0,423.03,-3.61,-18.17,123.29
1980-02-02,0.0,427.02,2.74,-13.13,194.75
1980-02-03,0.0,409.67,5.27,-7.39,291.33
1980-02-04,0.04,336.77,6.28,-7.27,312.15
1980-02-05,9.71,342.03,4.76,-10.35,267.07
1980-02-06,11.18,299.51,2.89,-6.58,313.28
1980-02-07,3.17,396.51,2.39,-7.87,286.53
1980-02-08,0.0,431.64,0.79,-14.76,181.19
1980-02-09,0.0,461.37,-0.62,-18.41,133.16
1980-02-10,0.0,457.57,0.48,-16.08,150.23
1980-02-11,0.0,457.15,1.68,-13.77,179.2
1980-02-12,0.0,465.71,4.07,-13.21,198.31
1980-02-13,0.41,366.8,4.97,-10.54,249.06
1980-02-14,0.72,311.22,3.97,-5.91,339.07
1980-02-15,2.67,250.2,2.75,-3.41,398.82
1980-02-16,4.59,321.16,3.09,-6.58,345.83
1980-02-17,8.32,313.3,3.35,-5.67,357.41
1980-02-18,16.88,316.62,6.1,-3.1,425.01
1980-02-19,17.49,310.62,5.77,-2.96,432.24
1980-02-20,10.34,335.1,4.69,-6.57,346.34
1980-02-21,12.11,350.24,2.77,-8.39,296.29
1980-02-22,10.8,322.91,1.59,-7.49,301.53
1980-02-23,3.11,335.09,0.85,-8.06,286.16
1980-02-24,0.06,491.8,3.0,-12.48,227.17
1980-02-25,0.04,424.4,3.61,-8.4,279.08
1980-02-26,0.02,500.32,8.7,-6.32,336.63
1980-02-27,1.07,408.78,10.21,-6.11,363.21
1980-02-28,1.09,403.11,11.14,-4.97,384.89
1980-02-29,0.55,459.11,10.13,-7.0,323.87
1980-03-01,0.0,515.0,3.59,-10.46,262.8
1980-03-02,0.87,370.52,4.53,-5.63,344.96
1980-03-03,17.56,341.93,4.74,-3.77,398.47
1980-03-04,11.01,260.25,4.14,-5.1,363.87
1980-03-05,3.79,368.84,1.78,-7.76,303.87
1980-03-06,1.52,405.15,1.5,-10.53,253.1
1980-03-07,0.12,458.27,0.98,-8.61,264.69
1980-03-08,0.0,505.36,1.78,-9.36,261.1
1980-03-09,0.0,527.6,3.13,-9.18,264.22
1980-03-10,0.0,548.64,5.08,-9.29,270.81
1980-03-11,1.77,436.65,5.82,-7.84,290.85
1980-03-12,1.49,435.33,3.97,-11.92,244.09
1980-03-13,0.32,486.14,4.86,-5.48,342.43
1980-03-14,0.01,487.88,5.99,-4.43,373.44
1980-03-15,0.69,455.9,8.79,-8.17,300.04
1980-03-16,0.34,575.65,6.35,-14.74,187.54
1980-03-17,7.77,461.24,1.03,-14.28,182.89
1980-03-18,4.13,461.02,5.64,-11.26,223.48
1980-03-19,0.13,545.18,3.76,-12.47,208.17
1980-03-20,1.04,453.53,3.31,-10.39,241.44
1980-03-21,1.83,464.86,6.53,-9.88,262.05
1980-03-22,0.67,456.13,4.96,-8.16,281.38
1980-03-23,0.05,471.14,3.03,-7.56,290.68
1980-03-24,0.52,452.32,2.11,-11.04,233.28
1980-03-25,0.25,580.69,0.35,-14.54,177.11
1980-03-26,2.89,486.86,2.13,-14.18,186.95
1980-03-27,4.2,435.11,1.77,-9.38,239.25
1980-03-28,1.38,580.2,0.05,-14.07,192.47
1980-03-29,3.29,482.44,4.29,-10.34,230.46
1980-03-30,2.6,500.06,6.46,-14.72,189.38
1980-03-31,2.04,421.83,4.45,-12.93,194.34
1980-04-01,0.8,451.1,-1.4,-10.0,230.12
1980-04-02,1.15,483.53,2.43,-12.34,213.33
1980-04-03,0.79,497.21,4.67,-12.18,228.2
1980-04-04,0.13,510.7,5.63,-5.93,338.92
1980-04-05,1.35,429.69,7.76,-2.32,437.51
1980-04-06,0.79,390.21,7.06,-4.73,371.49
1980-04-07,0.65,490.33,4.29,-11.41,249.39
1980-04-08,0.29,621.75,5.33,-9.87,266.72
1980-04-09,0.0,616.46,11.11,-2.98,391.49
1980-04-10,0.0,648.62,10.83,-8.13,302.34
1980-04-11,0.0,645.28,9.39,-11.18,231.68
1980-04-12,0.0,654.45,7.21,-10.06,237.41
1980-04-13,0.0,667.38,11.18,-10.45,244.18
1980-04-14,0.0,667.07,14.81,-6.07,315.56
1980-04-15,0.0,659.81,14.61,-4.81,337.38
1980-04-16,0.0,674.21,13.51,-9.19,275.03
1980-04-17,0.0,669.67,16.67,-5.27,345.23
1980-04-18,0.0,660.41,19.3,-0.42,457.67
1980-04-19,0.0,668.74,19.91,-3.13,432.51
1980-04-20,0.0,656.66,21.01,1.46,540.2
1980-04-21,0.0,646.1,19.88,1.74,553.18
1980-04-22,6.71,504.87,17.94,-0.68,496.93
1980-04-23,9.61,485.1,13.99,-1.72,460.69
1980-04-24,7.23,407.41,11.6,-1.79,437.76
1980-04-25,2.05,556.38,6.94,-4.51,363.62
1980-04-26,0.0,643.91,12.75,-3.76,381.45
1980-04-27,0.0,663.89,17.25,-1.59,442.05
1980-04-28,1.29,527.67,17.48,-1.45,475.11
1980-04-29,0.79,545.57,16.8,-0.44,471.35
1980-04-30,0.98,513.84,15.2,-5.1,370.92
1980-05-01,0.52,463.89,10.61,-3.6,388.05
1980-05-02,0.35,502.75,14.02,-2.43,438.2
1980-05-03,2.97,509.04,17.5,-0.23,504.65
1980-05-04,3.63,509.58,16.54,-0.88,497.21
1980-05-05,6.19,508.6,16.59,-0.54,513.39
1980-05-06,8.4,490.77,16.52,1.17,551.92
1980-05-07,3.75,484.19,15.4,-0.5,504.91
1980-05-08,6.35,465.46,12.91,-0.69,492.65
1980-05-09,13.5,444.14,11.73,-0.27,481.15
1980-05-10,18.3,450.91,10.14,-6.17,347.05
1980-05-11,25.43,411.98,4.77,-4.9,356.4
1980-05-12,10.11,333.29,4.03,-4.33,370.64
1980-05-13,0.57,473.65,7.84,-5.6,360.25
1980-05-14,4.64,497.17,11.58,-3.83,421.16
