date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,222.76,8.3,-8.49,294.69
1980-01-02,0.12,196.69,5.9,-10.24,253.51
1980-01-03,0.05,252.53,0.25,-17.24,165.64
1980-01-04,0.0,237.18,1.2,-10.56,225.21
1980-01-05,0.0,248.47,2.42,-10.67,232.36
1980-01-06,0.0,277.42,3.68,-16.8,158.5
1980-01-07,0.0,229.66,0.19,-21.26,101.71
1980-01-08,0.7,183.72,-11.34,-21.76,87.04
1980-01-09,0.44,219.46,-9.79,-27.26,71.35
1980-01-10,0.06,284.09,3.76,-15.91,145.97
1980-01-11,0.0,286.53,4.1,-15.91,160.93
1980-01-12,0.0,287.58,4.88,-15.89,206.77
1980-01-13,0.0,195.69,12.4,1.33,557.49
1980-01-14,0.0,223.28,13.04,-1.02,548.86
1980-01-15,0.01,224.95,11.21,-4.21,436.51
1980-01-16,0.0,210.96,8.59,-6.7,349.18
1980-01-17,0.0,244.26,8.43,-7.78,320.37
1980-01-18,0.0,237.1,7.29,-7.52,309.07
1980-01-19,0.0,206.65,3.92,-11.4,237.32
1980-01-20,0.0,239.32,1.53,-11.6,221.73
1980-01-21,0.0,255.67,4.84,-10.64,242.8
1980-01-22,0.0,228.58,3.71,-7.75,289.75
1980-01-23,0.0,259.92,8.3,-8.11,330.85
1980-01-24,0.23,156.65,10.61,0.74,522.12
1980-01-25,0.1,272.29,7.11,-12.03,256.31
1980-01-26,0.0,203.57,1.2,-19.02,121.41
1980-01-27,0.09,214.88,-12.41,-22.67,84.53
1980-01-28,0.07,212.1,-13.19,-21.92,80.74
1980-01-29,1.67,237.58,-11.91,-24.63,66.55
1980-01-30,1.54,245.76,-10.25,-23.99,60.8
1980-01-31,0.35,340.32,-6.47,-28.31,46.64
1980-02-01,0.1,307.02,-3.49,-23.7,65.37
1980-02-02,0.12,265.43,-1.91,-16.45,117.85
1980-02-03,0.08,217.63,-1.15,-9.48,201.17
1980-02-04,0.29,220.58,5.01,-4.48,287.93
1980-02-05,0.11,257.96,6.55,-2.04,308.48
1980-02-06,0.07,296.94,4.16,-10.84,190.83
1980-02-07,0.9,230.3,1.66,-9.91,181.17
1980-02-08,0.42,262.44,-2.12,-14.6,135.96
1980-02-09,6.99,301.2,2.13,-17.84,111.16
1980-02-10,2.87,353.31,3.39,-11.21,158.95
1980-02-11,0.05,291.29,0.84,-12.92,155.71
1980-02-12,0.02,374.7,3.37,-15.06,136.97
1980-02-13,0.0,362.42,4.94,-9.59,183.08
1980-02-14,0.84,201.62,2.31,-11.75,179.14
1980-02-15,2.44,223.98,-6.73,-16.34,129.19
1980-02-16,0.86,351.82,-9.12,-20.73,88.19
1980-02-17,0.0,398.9,-1.45,-20.8,91.11
1980-02-18,0.0,396.72,7.06,-11.62,169.75
1980-02-19,0.0,378.7,11.26,-2.71,256.01
1980-02-20,0.02,350.74,12.76,-3.09,261.74
1980-02-21,0.51,228.22,10.57,-2.04,321.27
1980-02-22,0.74,122.23,4.46,-2.81,338.63
1980-02-23,0.73,309.38,5.36,-9.21,198.26
1980-02-24,0.21,412.29,7.89,-8.69,150.17
1980-02-25,0.02,384.97,5.75,-13.88,120.24
1980-02-26,0.01,416.71,8.89,-7.52,163.23
1980-02-27,0.0,432.22,17.24,-3.98,194.74
1980-02-28,0.0,438.49,16.1,-8.67,145.78
1980-02-29,0.19,442.83,11.95,-20.14,94.58
1980-03-01,0.38,443.27,-9.48,-29.59,43.36
1980-03-02,0.0,450.07,3.02,-17.09,95.09
1980-03-03,0.84,296.0,7.74,-3.6,225.03
1980-03-04,2.29,347.27,5.53,-14.69,128.54
1980-03-05,0.8,347.26,1.22,-17.16,100.53
1980-03-06,0.0,373.38,-3.36,-13.22,115.28
1980-03-07,0.0,448.06,1.42,-14.32,110.62
1980-03-08,0.0,419.72,4.91,-7.42,172.94
1980-03-09,0.21,360.75,8.44,-3.53,226.08
1980-03-10,0.27,360.46,7.02,-10.44,163.47
1980-03-11,0.07,435.68,4.92,-8.64,177.28
1980-03-12,0.04,279.33,5.57,-1.45,283.43
1980-03-13,0.09,402.88,7.5,-7.64,196.65
1980-03-14,0.03,480.92,14.23,-3.23,223.23
1980-03-15,0.1,425.62,20.55,1.63,298.29
1980-03-16,0.08,467.18,18.53,-2.67,229.33
1980-03-17,0.02,458.82,13.72,-6.51,181.62
1980-03-18,0.0,489.49,15.8,-3.46,207.59
1980-03-19,0.0,477.81,17.05,-0.5,242.95
1980-03-20,0.0,465.42,13.29,-4.41,195.4
1980-03-21,0.0,490.12,9.74,-8.4,158.51
1980-03-22,0.0,432.0,8.81,-3.25,200.31
1980-03-23,0.0,470.16,6.3,-8.3,155.24
1980-03-24,0.0,459.84,5.45,-8.13,153.36
1980-03-25,0.85,367.8,6.1,-7.71,183.48
1980-03-26,2.14,294.54,4.51,-4.66,233.58
1980-03-27,2.97,386.57,8.47,-7.35,206.43
1980-03-28,12.28,351.87,8.37,-3.91,275.07
1980-03-29,7.88,151.77,6.28,-2.43,382.3
1980-03-30,1.32,353.92,3.95,-3.76,319.14
1980-03-31,0.0,454.69,5.34,-5.97,276.32
1980-04-01,0.0,334.59,6.36,-0.68,381.6
1980-04-02,3.18,268.23,5.44,-2.31,396.4
1980-04-03,4.72,199.8,4.56,-0.85,430.13
1980-04-04,1.4,473.78,9.14,-3.41,330.0
1980-04-05,0.0,515.21,14.53,-2.16,344.68
1980-04-06,0.0,516.7,18.64,1.69,435.79
1980-04-07,0.74,382.41,17.55,1.91,481.98
1980-04-08,0.3,492.81,15.19,-0.57,378.64
1980-04-09,0.0,517.18,12.97,-3.48,317.11
1980-04-10,0.41,397.12,15.49,-2.34,370.61
1980-04-11,1.87,358.85,13.75,-0.54,400.26
1980-04-12,0.7,517.28,11.27,-4.26,304.16
1980-04-13,0.0,515.81,11.45,-3.36,294.48
1980-04-14,0.0,550.43,15.19,-6.15,262.22
1980-04-15,0.0,545.08,16.69,-2.89,332.39
1980-04-16,0.0,478.27,16.12,3.93,484.54
1980-04-17,0.0,539.84,19.95,1.3,454.01
1980-04-18,0.0,542.47,25.7,5.71,572.4
1980-04-19,0.0,540.01,27.54,7.21,650.36
1980-04-20,0.0,542.1,31.61,9.46,755.16
1980-04-21,0.0,537.16,34.68,11.85,865.92
1980-04-22,0.0,530.77,32.7,13.16,836.98
1980-04-23,0.0,558.06,28.27,1.13,443.83
1980-04-24,0.0,560.98,19.37,-2.14,330.47
1980-04-25,0.0,550.03,16.64,-1.07,371.84
1980-04-26,0.0,463.2,15.56,4.54,523.81
1980-04-27,0.0,475.71,16.91,5.1,536.36
1980-04-28,0.0,553.58,22.04,3.01,461.82
1980-04-29,0.0,566.19,24.39,2.32,429.96
1980-04-30,0.0,567.25,23.46,2.19,453.35
1980-05-01,0.26,427.26,23.13,6.7,622.89
1980-05-02,0.14,447.87,24.1,6.84,620.57
1980-05-03,0.02,560.65,26.51,5.52,537.82
1980-05-04,0.0,565.78,27.49,5.65,544.15
1980-05-05,0.0,548.44,26.12,7.97,592.26
1980-05-06,0.0,543.34,23.47,5.41,486.85
1980-05-07,0.0,581.88,19.94,-3.07,289.96
1980-05-08,0.0,585.34,16.62,-6.24,255.54
1980-05-09,0.0,555.01,21.37,3.1,427.66
1980-05-10,0.0,512.2,21.78,7.36,512.75
1980-05-11,0.31,414.69,19.14,2.43,462.39
1980-05-12,5.17,302.09,14.35,4.09,524.1
1980-05-13,3.61,395.92,16.14,0.86,440.42
1980-05-14,0.76,476.68,18.95,2.58,438.58
1980-05-15,0.05,561.18,20.16,2.41,452.02
1980-05-16,2.19,332.84,18.62,7.61,685.11
1980-05-17,2.11,188.7,16.36,6.28,720.12
1980-05-18,0.5,478.97,18.83,6.17,572.75
1980-05-19,0.0,556.12,23.88,6.44,542.66
1980-05-20,0.0,572.1,26.45,6.91,562.6
1980-05-21,0.0,578.29,29.77,8.42,636.18
1980-05-22,0.0,552.16,29.55,12.23,744.15
1980-05-23,0.0,553.96,27.2,10.17,719.64
1980-05-24,0.0,504.31,27.67,14.42,885.15
1980-05-25,0.0,492.0,28.38,15.65,914.31
1980-05-26,0.02,518.06,28.5,9.19,684.61
1980-05-27,0.01,582.29,29.61,7.47,638.53
1980-05-28,1.02,417.38,31.15,13.8,941.66
1980-05-29,11.84,405.56,30.6,13.85,984.65
1980-05-30,13.01,377.51,28.02,11.61,961.93
1980-05-31,6.16,332.51,22.98,11.03,948.74
1980-06-01,2.07,425.34,22.95,7.09,806.54
1980-06-02,0.6,445.29,26.44,11.3,939.66
1980-06-03,0.09,545.03,29.94,12.84,1010.47
1980-06-04,0.0,495.43,30.47,17.3,1214.29
1980-06-05,0.39,400.29,28.2,12.49,1104.19
1980-06-06,2.18,378.93,27.68,14.27,1150.03
1980-06-07,10.89,365.56,25.79,11.42,984.68
1980-06-08,4.99,409.53,22.04,5.54,772.08
1980-06-09,1.39,417.91,24.76,7.92,843.02
1980-06-10,0.43,555.44,28.43,10.26,909.91
1980-06-11,0.0,555.32,30.63,12.65,1081.91
1980-06-12,1.06,470.78,33.14,16.65,1420.27
1980-06-13,0.66,384.54,32.95,18.29,1575.94
1980-06-14,6.47,385.5,30.67,15.65,1392.52
1980-06-15,11.09,359.96,28.15,13.71,1236.31
1980-06-16,28.81,379.31,23.95,10.28,1052.74
1980-06-17,14.15,413.39,26.17,8.75,1060.17
1980-06-18,1.68,425.09,30.0,12.99,1265.49
1980-06-19,0.87,419.76,28.87,11.16,1163.71
1980-06-20,0.33,533.83,26.31,9.69,1077.15
1980-06-21,1.8,423.71,30.2,14.09,1390.28
1980-06-22,6.39,380.29,29.99,15.57,1519.42
1980-06-23,2.33,524.15,31.76,14.88,1479.39
1980-06-24,0.0,493.37,32.5,18.28,1689.21
1980-06-25,0.0,523.25,34.59,17.26,1711.35
1980-06-26,1.4,414.76,36.37,20.05,1938.58
1980-06-27,4.66,397.32,34.86,16.6,1590.05
1980-06-28,1.68,564.55,31.51,8.96,1037.35
1980-06-29,0.22,507.13,30.01,8.67,1118.04
1980-06-30,1.04,391.55,35.7,18.02,1695.19
1980-07-01,0.73,398.34,34.5,14.86,1516.43
1980-07-02,0.19,415.79,30.67,14.99,1452.83
1980-07-03,0.14,431.59,33.09,16.43,1578.29
1980-07-04,0.09,488.6,34.7,17.9,1653.0
1980-07-05,1.03,454.92,35.16,16.92,1654.95
1980-07-06,3.84,415.58,37.21,17.55,1786.53
1980-07-07,1.56,369.0,35.57,19.49,1871.95
1980-07-08,5.13,393.16,32.28,14.03,1458.88
1980-07-09,2.09,532.41,33.19,14.3,1413.85
1980-07-10,0.0,526.4,36.55,17.46,1692.54
1980-07-11,0.0,485.56,36.4,20.96,1889.88
1980-07-12,0.0,539.94,35.15,14.63,1537.07
1980-07-13,0.56,396.24,38.18,18.22,1858.34
1980-07-14,2.7,381.12,37.45,18.65,1879.48
1980-07-15,1.02,507.1,34.79,16.82,1574.03
1980-07-16,0.0,550.54,35.91,12.77,1384.91
1980-07-17,0.22,442.03,37.68,17.08,1685.64
1980-07-18,0.71,399.19,36.99,15.6,1680.73
1980-07-19,0.66,367.41,34.54,17.78,1763.96
1980-07-20,0.34,422.26,33.03,15.6,1534.18
1980-07-21,0.07,508.31,30.19,12.22,1220.19
1980-07-22,0.14,474.94,31.75,10.44,1231.17
1980-07-23,2.46,395.51,33.85,16.16,1649.05
1980-07-24,1.3,441.61,37.02,18.68,1862.77
1980-07-25,0.52,406.41,35.61,17.37,1729.47
1980-07-26,0.17,482.96,32.37,14.11,1417.45
1980-07-27,0.03,505.7,34.66,14.11,1450.75
1980-07-28,0.03,471.27,35.54,16.19,1643.4
1980-07-29,0.01,512.79,39.52,18.12,1836.08
1980-07-30,0.0,493.38,38.96,19.98,1899.5
1980-07-31,0.38,410.99,35.61,13.16,1508.26
1980-08-01,0.44,391.98,37.3,15.16,1592.76
1980-08-02,0.57,459.61,36.06,13.74,1525.17
1980-08-03,0.19,502.85,37.74,17.9,1655.13
1980-08-04,0.0,546.66,36.22,9.7,1154.94
1980-08-05,0.0,552.49,32.65,7.44,1111.34
1980-08-06,0.35,435.15,38.77,17.72,1817.62
1980-08-07,5.03,366.1,38.76,18.8,1994.61
1980-08-08,5.17,365.73,35.79,16.76,1766.45
1980-08-09,15.6,353.94,31.99,13.88,1533.93
1980-08-10,9.83,311.62,27.56,15.75,1581.51
1980-08-11,2.06,429.78,27.85,11.31,1350.73
1980-08-12,2.31,364.65,31.92,14.98,1598.93
1980-08-13,1.14,361.53,32.0,15.34,1623.04
1980-08-14,1.41,318.09,29.34,13.49,1442.12
1980-08-15,15.81,288.41,23.36,12.25,1364.7
1980-08-16,19.15,329.63,26.92,13.61,1446.3
1980-08-17,5.3,492.18,29.89,11.61,1408.07
1980-08-18,0.64,411.53,33.74,16.77,1839.07
1980-08-19,1.75,335.63,34.38,18.75,2021.6
1980-08-20,4.33,349.55,32.35,15.09,1676.56
1980-08-21,2.14,413.73,29.3,11.6,1406.78
1980-08-22,1.17,347.04,30.47,14.6,1667.47
1980-08-23,0.49,353.24,32.44,18.43,1979.52
1980-08-24,1.05,343.69,34.23,16.81,1938.89
1980-08-25,4.66,322.88,32.87,17.6,1868.33
1980-08-26,2.88,317.05,29.63,10.58,1282.19
1980-08-27,0.47,487.54,22.95,5.81,1011.84
1980-08-28,0.0,472.57,30.11,12.71,1419.83
1980-08-29,0.38,313.88,30.44,17.04,1723.44
1980-08-30,0.58,414.68,27.85,9.15,1243.08
1980-08-31,1.57,338.51,25.91,10.89,1231.47
1980-09-01,1.98,357.44,24.95,7.99,1101.37
1980-09-02,2.32,370.45,30.02,7.8,1176.53
1980-09-03,0.71,436.27,31.13,15.22,1492.82
1980-09-04,0.0,497.22,28.17,5.49,1043.7
1980-09-05,0.0,477.36,31.36,10.27,1269.89
1980-09-06,0.0,455.69,35.52,15.38,1661.48
1980-09-07,0.0,443.0,35.38,16.48,1817.51
1980-09-08,0.0,399.99,32.97,18.6,1832.65
1980-09-09,0.04,413.24,28.13,6.09,1067.58
1980-09-10,0.03,420.56,23.29,6.27,1011.56
1980-09-11,0.01,425.7,30.65,13.76,1422.87
1980-09-12,0.0,448.46,30.68,11.6,1322.23
