date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,382.8,17.8,-1.2,547.93
1980-01-02,1.63,284.06,21.5,2.29,718.23
1980-01-03,1.18,272.35,19.43,7.92,881.56
1980-01-04,0.19,387.65,15.99,-2.85,539.83
1980-01-05,0.0,388.47,20.17,-0.48,576.09
1980-01-06,0.0,375.05,23.55,5.11,779.45
1980-01-07,0.0,362.83,20.95,5.39,820.52
1980-01-08,0.14,150.05,18.41,6.23,885.5
1980-01-09,0.5,160.39,13.97,7.89,998.9
1980-01-10,1.27,228.42,21.0,11.1,1153.3
1980-01-11,0.42,368.87,24.18,7.53,979.69
1980-01-12,0.0,331.74,21.53,7.25,884.14
1980-01-13,0.0,397.06,22.74,2.07,734.61
1980-01-14,0.0,382.39,25.98,7.32,961.01
1980-01-15,0.0,313.08,25.48,14.32,1401.26
1980-01-16,0.0,258.01,25.77,17.43,1692.95
1980-01-17,0.0,272.04,25.14,16.46,1572.51
1980-01-18,0.09,374.84,23.1,7.39,1093.7
1980-01-19,12.53,204.58,23.33,14.92,1487.95
1980-01-20,27.0,160.33,22.98,16.72,1664.12
1980-01-21,18.35,233.11,21.01,10.33,1253.33
1980-01-22,5.43,174.93,18.2,8.26,1013.92
1980-01-23,0.67,379.89,14.0,1.18,691.01
1980-01-24,0.0,412.47,17.25,0.36,668.07
1980-01-25,0.0,368.07,20.45,8.11,949.33
1980-01-26,0.0,411.7,24.95,5.51,909.33
1980-01-27,0.0,411.06,22.85,4.88,853.2
1980-01-28,0.95,269.58,19.82,4.77,830.31
1980-01-29,1.71,267.14,14.91,4.32,809.29
1980-01-30,1.06,166.74,13.42,5.35,813.35
1980-01-31,0.21,348.53,10.58,1.07,641.9
1980-02-01,3.59,190.99,8.92,-0.02,588.89
1980-02-02,2.93,158.89,5.93,1.27,633.33
1980-02-03,0.6,418.75,15.98,2.39,685.79
1980-02-04,0.0,435.3,20.01,3.36,785.37
1980-02-05,0.0,371.64,20.97,10.51,1054.71
1980-02-06,0.98,352.91,20.89,2.71,850.14
1980-02-07,11.94,248.89,19.26,10.09,1082.56
1980-02-08,8.89,320.1,21.12,6.55,951.22
1980-02-09,1.79,263.61,18.09,1.76,672.64
1980-02-10,0.0,433.37,10.06,-2.29,527.59
1980-02-11,1.69,324.07,14.3,1.52,661.82
1980-02-12,1.99,276.04,13.29,4.52,792.47
1980-02-13,0.69,267.46,13.11,5.48,870.53
1980-02-14,0.55,306.77,19.25,8.64,1096.83
1980-02-15,0.18,389.99,25.62,14.43,1347.7
1980-02-16,0.0,481.32,25.33,1.14,757.05
1980-02-17,1.25,262.98,20.77,-1.53,545.29
1980-02-18,0.69,387.31,13.81,0.23,629.7
1980-02-19,0.1,481.85,28.38,4.59,877.94
1980-02-20,0.0,465.49,29.04,10.54,1204.87
1980-02-21,0.0,443.37,29.64,14.34,1405.17
1980-02-22,0.0,481.02,30.52,8.02,1149.14
1980-02-23,0.0,450.98,28.81,13.33,1316.8
1980-02-24,0.0,481.23,27.68,8.95,1084.28
1980-02-25,0.0,498.26,25.55,5.2,856.1
1980-02-26,0.0,497.18,21.71,2.73,725.18
1980-02-27,0.0,506.02,23.12,3.13,751.87
1980-02-28,0.0,500.8,25.26,6.08,970.99
1980-02-29,0.26,507.49,26.52,15.44,829.87
1980-03-01,0.51,518.39,23.51,0.14,688.61
1980-03-02,0.01,475.51,18.18,-6.87,371.53
1980-03-03,0.0,534.19,16.92,-3.99,525.53
1980-03-04,0.0,478.24,27.29,11.26,1124.23
1980-03-05,0.0,484.61,27.29,10.94,1129.94
1980-03-06,0.0,531.6,24.49,2.52,893.1
1980-03-07,0.0,364.42,25.82,16.45,1578.25
1980-03-08,0.0,307.88,25.66,18.09,1749.98
1980-03-09,0.0,441.02,24.03,12.09,1349.08
1980-03-10,0.0,492.47,31.88,13.99,1482.56
1980-03-11,1.13,320.29,30.39,17.45,1792.88
1980-03-12,0.46,355.45,30.86,18.35,1789.2
1980-03-13,0.02,507.23,30.04,12.07,1276.94
1980-03-14,0.0,499.56,26.32,8.83,1064.11
1980-03-15,2.38,322.98,24.31,13.0,1387.58
1980-03-16,2.67,208.65,24.76,18.23,1765.68
1980-03-17,2.2,327.02,23.61,12.62,1299.07
1980-03-18,0.53,529.44,19.95,2.74,788.88
1980-03-19,0.0,461.02,21.49,9.81,1060.93
1980-03-20,0.0,497.77,30.97,15.23,1350.55
1980-03-21,0.0,565.18,30.51,5.33,908.56
1980-03-22,0.42,440.01,26.06,5.14,914.54
1980-03-23,0.15,436.93,26.8,14.8,1339.24
1980-03-24,0.0,514.15,27.1,12.01,1247.05
1980-03-25,4.69,325.5,24.65,13.17,1332.19
1980-03-26,8.62,290.09,21.61,12.59,1356.5
1980-03-27,3.92,124.56,20.07,15.15,1538.33
1980-03-28,2.0,361.39,26.3,14.12,1465.88
1980-03-29,1.45,331.4,26.17,16.16,1479.11
1980-03-30,0.32,571.67,25.62,6.7,958.58
1980-03-31,0.0,541.03,25.77,10.92,1101.01
1980-04-01,4.11,368.11,26.6,14.59,1454.83
1980-04-02,2.39,343.91,28.66,17.93,1749.94
1980-04-03,0.34,435.47,28.57,18.75,1703.85
1980-04-04,0.0,520.26,25.9,13.05,1294.87
1980-04-05,0.19,425.8,26.3,12.21,1230.66
1980-04-06,0.07,538.84,26.59,12.29,1296.01
1980-04-07,0.06,342.62,29.06,20.09,1806.03
1980-04-08,0.03,530.12,26.58,12.71,1238.49
1980-04-09,0.0,600.27,27.12,5.35,838.65
1980-04-10,0.11,490.38,26.89,6.63,974.63
1980-04-11,0.04,400.88,26.08,17.73,1495.01
1980-04-12,2.73,427.42,25.61,9.56,1092.33
1980-04-13,1.74,288.89,22.09,5.49,802.94
1980-04-14,0.28,614.6,22.23,1.09,644.07
1980-04-15,0.0,602.72,30.11,7.23,872.46
1980-04-16,0.0,592.08,30.91,10.29,1058.46
1980-04-17,0.0,569.15,29.06,12.61,1185.6
1980-04-18,0.0,560.19,28.26,12.93,1165.78
1980-04-19,0.0,602.01,27.75,7.67,895.09
1980-04-20,0.0,602.09,28.5,9.34,851.29
1980-04-21,0.0,598.46,28.29,10.42,864.9
1980-04-22,0.0,575.79,28.26,12.56,969.63
1980-04-23,0.0,541.31,29.0,15.62,1186.26
1980-04-24,0.83,345.67,27.94,17.87,1459.99
1980-04-25,0.32,488.0,30.7,17.09,1311.41
1980-04-26,0.2,485.46,29.53,12.59,1024.1
1980-04-27,0.07,611.16,27.54,7.88,752.02
1980-04-28,0.0,616.21,28.77,8.3,763.66
1980-04-29,0.0,607.2,33.24,12.34,987.03
1980-04-30,0.08,427.17,31.12,17.08,1406.41
1980-05-01,0.87,262.3,29.07,20.35,1710.95
1980-05-02,0.32,521.69,31.38,17.9,1338.27
1980-05-03,0.0,529.73,30.94,17.73,1229.64
1980-05-04,0.0,554.17,30.55,15.58,1114.79
1980-05-05,0.0,568.72,32.23,16.43,1126.53
1980-05-06,0.0,587.19,33.12,15.57,1145.01
1980-05-07,13.71,408.31,33.18,18.46,1414.51
1980-05-08,11.79,398.48,31.28,16.91,1344.71
1980-05-09,2.46,507.48,28.93,14.84,1186.15
1980-05-10,0.09,402.09,29.26,17.14,1487.33
1980-05-11,0.35,220.77,28.61,22.57,2047.83
1980-05-12,0.12,330.68,29.03,21.86,1924.58
1980-05-13,7.95,313.25,32.52,23.07,1987.04
1980-05-14,15.59,295.8,30.7,19.01,1741.66
1980-05-15,18.4,309.83,27.59,18.79,1717.79
1980-05-16,8.19,376.33,29.06,17.63,1628.06
1980-05-17,2.3,517.42,32.0,16.91,1563.2
1980-05-18,43.34,377.24,31.24,19.33,1814.86
1980-05-19,18.82,357.25,29.53,18.27,1855.3
1980-05-20,6.57,396.22,30.62,17.39,1794.75
1980-05-21,2.45,400.13,29.96,17.16,1794.39
1980-05-22,0.2,469.75,29.78,19.45,1873.58
1980-05-23,0.0,541.0,31.39,17.48,1761.14
1980-05-24,0.0,521.55,32.35,19.36,1984.12
1980-05-25,0.0,436.71,33.23,23.52,2431.86
1980-05-26,0.11,396.51,32.97,23.79,2518.14
1980-05-27,0.16,401.95,32.04,22.94,2446.19
1980-05-28,0.38,350.04,32.17,23.44,2504.1
1980-05-29,0.13,445.09,32.62,23.15,2386.65
1980-05-30,0.0,469.34,32.11,22.07,2259.34
1980-05-31,0.0,461.67,32.2,22.41,2280.49
1980-06-01,0.1,447.28,32.6,22.23,2277.46
1980-06-02,0.04,482.4,32.47,21.96,2217.44
1980-06-03,0.0,507.66,33.36,21.65,2177.44
1980-06-04,0.0,513.16,33.45,21.53,2165.4
1980-06-05,0.0,517.53,34.04,21.7,2215.45
1980-06-06,0.0,487.63,34.21,23.29,2413.93
1980-06-07,0.0,460.45,34.71,24.75,2577.93
1980-06-08,0.0,496.81,35.48,23.77,2481.89
1980-06-09,0.0,492.49,34.67,23.53,2377.04
1980-06-10,0.0,519.09,32.86,20.83,2055.92
1980-06-11,0.0,561.95,34.03,18.46,1836.29
1980-06-12,0.0,563.08,34.39,18.54,1825.14
1980-06-13,0.0,558.62,34.08,18.73,1834.16
1980-06-14,0.0,560.07,34.11,18.51,1869.19
1980-06-15,0.0,531.18,35.51,21.53,2154.15
1980-06-16,0.0,513.9,35.98,22.87,2304.48
1980-06-17,0.0,520.63,35.83,22.35,2280.54
1980-06-18,0.0,524.75,37.23,22.83,2362.2
1980-06-19,0.0,501.32,37.05,24.16,2543.14
1980-06-20,0.15,386.77,38.62,24.42,2704.68
1980-06-21,0.06,500.37,38.15,24.58,2611.63
1980-06-22,0.69,422.57,37.26,23.81,2583.68
1980-06-23,0.27,502.89,37.95,24.35,2583.21
1980-06-24,0.0,492.99,38.12,25.12,2641.22
1980-06-25,0.0,509.08,39.14,24.78,2572.35
1980-06-26,0.0,525.13,39.88,23.92,2475.3
1980-06-27,0.0,527.97,40.4,23.84,2469.8
1980-06-28,0.0,521.21,40.66,24.42,2512.89
1980-06-29,0.0,512.92,38.63,23.87,2452.08
1980-06-30,0.0,505.62,38.54,24.29,2493.31
1980-07-01,0.0,506.87,39.29,24.61,2509.48
1980-07-02,0.0,523.58,40.47,23.94,2443.55
1980-07-03,0.0,519.28,39.53,23.79,2391.1
1980-07-04,0.0,519.93,38.07,22.93,2299.93
1980-07-05,0.0,514.73,38.27,23.37,2329.18
1980-07-06,0.0,519.64,38.45,23.18,2355.49
1980-07-07,0.0,474.7,37.26,24.84,2507.58
1980-07-08,0.0,508.75,38.6,23.85,2415.4
1980-07-09,0.0,517.02,38.74,23.38,2353.76
1980-07-10,0.0,515.81,38.54,23.29,2336.16
1980-07-11,0.0,517.51,38.65,23.21,2323.43
1980-07-12,0.0,519.36,38.67,23.11,2293.06
1980-07-13,0.0,522.38,38.48,22.79,2266.86
1980-07-14,0.0,513.27,38.42,23.42,2340.3
1980-07-15,0.0,508.9,38.98,24.08,2398.52
1980-07-16,0.0,532.93,40.24,22.88,2280.4
1980-07-17,0.0,542.13,40.05,21.92,2190.4
1980-07-18,0.0,530.18,39.53,22.66,2251.5
1980-07-19,0.0,519.04,39.03,23.13,2308.99
1980-07-20,0.01,502.93,38.2,23.44,2374.72
1980-07-21,0.68,465.37,39.23,24.28,2498.42
1980-07-22,1.8,390.48,38.41,22.8,2420.16
