date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,328.79,13.18,-0.48,647.17
1980-01-02,0.52,254.56,15.21,-0.19,664.83
1980-01-03,4.07,222.29,14.09,3.12,766.11
1980-01-04,1.86,193.47,12.04,1.78,701.56
1980-01-05,0.19,316.24,9.7,-1.65,582.64
1980-01-06,0.0,338.6,13.17,-0.74,634.19
1980-01-07,0.81,243.1,16.96,4.14,821.61
1980-01-08,0.61,233.89,14.71,2.51,776.98
1980-01-09,0.38,132.68,12.11,3.3,788.16
1980-01-10,6.44,176.11,13.34,6.55,960.66
1980-01-11,2.16,319.32,20.32,7.92,1066.53
1980-01-12,0.01,346.73,19.97,4.7,905.58
1980-01-13,0.0,339.73,16.65,0.61,725.73
1980-01-14,0.02,269.73,19.81,4.14,859.64
1980-01-15,0.01,345.8,18.96,4.82,969.83
1980-01-16,0.93,136.21,18.27,12.95,1410.52
1980-01-17,0.63,147.42,19.69,14.15,1540.44
1980-01-18,0.11,264.03,18.25,10.45,1264.62
1980-01-19,0.0,345.47,17.06,4.78,978.98
1980-01-20,1.06,244.77,21.08,9.66,1195.06
1980-01-21,9.56,207.83,19.34,9.96,1210.75
1980-01-22,48.82,217.69,16.38,7.34,1019.13
1980-01-23,16.34,264.57,13.31,0.62,716.93
1980-01-24,0.36,368.19,14.26,0.91,718.51
1980-01-25,4.29,270.05,18.53,5.56,957.44
1980-01-26,4.25,133.99,17.04,10.04,1137.45
1980-01-27,0.94,304.69,13.73,5.51,922.77
1980-01-28,0.3,160.59,11.93,3.54,785.67
1980-01-29,1.75,187.63,8.56,2.73,737.95
1980-01-30,14.17,268.69,11.98,1.67,693.41
1980-01-31,6.49,299.67,12.76,-1.72,556.43
1980-02-01,0.65,357.21,9.28,-6.86,383.95
1980-02-02,0.0,347.38,4.05,-4.63,423.37
1980-02-03,0.0,404.45,10.28,-2.9,507.99
1980-02-04,0.09,308.31,13.03,-1.15,597.79
1980-02-05,4.47,287.93,12.22,1.01,669.83
1980-02-06,1.94,284.09,11.17,0.77,670.79
1980-02-07,0.25,310.17,13.66,1.05,688.18
1980-02-08,34.17,272.82,11.69,1.66,692.57
1980-02-09,49.47,251.97,9.34,0.74,642.14
1980-02-10,13.08,229.2,7.09,-1.43,558.71
1980-02-11,0.13,394.63,8.86,-1.39,564.86
1980-02-12,0.0,397.55,10.24,-0.21,611.46
1980-02-13,0.0,404.7,10.84,0.1,656.74
1980-02-14,0.03,387.97,16.86,3.71,862.64
1980-02-15,0.99,299.75,20.83,9.42,1119.44
1980-02-16,2.47,334.09,19.19,2.28,789.97
1980-02-17,0.72,406.58,15.23,-3.39,510.87
1980-02-18,0.0,441.93,8.88,-3.65,523.69
1980-02-19,0.0,434.81,17.28,4.02,882.83
1980-02-20,0.0,418.86,25.22,11.61,1395.68
1980-02-21,0.0,392.14,27.11,15.43,1712.11
1980-02-22,0.0,399.47,26.63,14.6,1642.21
1980-02-23,0.0,442.9,28.03,10.96,1407.89
1980-02-24,0.0,441.49,27.07,11.42,1330.12
1980-02-25,0.0,467.63,23.85,4.93,933.51
1980-02-26,0.0,483.64,19.33,-1.45,635.82
1980-02-27,0.0,469.65,15.74,0.68,702.23
1980-02-28,0.0,468.38,23.47,6.02,971.87
1980-02-29,3.11,407.25,23.34,8.27,810.9
1980-03-01,6.21,346.12,19.18,-0.4,649.74
1980-03-02,0.83,435.7,9.59,-5.07,426.72
1980-03-03,0.0,484.31,7.35,-6.84,409.79
1980-03-04,0.96,346.5,13.85,1.04,688.24
1980-03-05,1.5,340.0,19.38,6.25,929.72
1980-03-06,1.27,365.73,19.33,3.37,886.39
1980-03-07,2.49,352.89,23.21,8.3,1228.97
1980-03-08,0.73,332.42,26.38,18.08,1823.4
1980-03-09,0.0,475.73,26.2,10.24,1388.95
1980-03-10,0.0,441.9,24.92,12.33,1435.88
1980-03-11,1.72,303.76,24.2,13.38,1524.54
1980-03-12,5.1,318.94,24.37,12.79,1474.22
1980-03-13,1.51,457.55,25.52,12.21,1326.2
1980-03-14,0.0,511.4,21.68,3.62,898.93
1980-03-15,0.13,428.67,19.88,6.88,1019.22
1980-03-16,22.05,328.55,23.23,11.64,1344.77
1980-03-17,21.44,279.28,22.45,13.57,1407.42
1980-03-18,4.7,527.68,19.48,2.19,857.69
1980-03-19,13.42,313.07,17.16,6.38,961.53
1980-03-20,13.26,351.23,21.51,9.1,1116.7
1980-03-21,3.12,433.36,22.37,5.17,939.83
1980-03-22,0.06,531.66,19.9,3.37,878.45
1980-03-23,4.52,333.48,21.33,10.27,1207.4
1980-03-24,4.54,285.11,19.69,11.2,1262.48
1980-03-25,3.45,340.3,17.99,7.43,1075.06
1980-03-26,9.49,250.72,16.44,9.11,1129.97
1980-03-27,38.78,127.27,14.9,10.65,1224.55
1980-03-28,31.25,269.08,18.13,10.86,1288.68
1980-03-29,26.19,363.85,23.91,11.74,1335.94
1980-03-30,16.04,400.88,21.34,6.6,1057.22
1980-03-31,3.15,534.68,20.72,6.48,1026.03
1980-04-01,0.25,430.7,22.78,9.58,1249.02
1980-04-02,13.48,326.8,22.99,13.48,1522.14
1980-04-03,6.29,292.55,22.52,14.16,1556.72
1980-04-04,0.61,532.59,26.7,11.13,1331.07
1980-04-05,0.0,554.37,23.29,6.77,1092.98
