date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,167.96,7.43,-2.14,510.84
1980-01-02,0.0,127.2,2.23,-3.65,457.19
1980-01-03,0.47,78.08,1.36,-1.76,499.27
1980-01-04,4.15,92.97,1.34,-2.5,475.77
1980-01-05,1.39,134.13,-0.13,-5.7,380.64
1980-01-06,0.1,210.07,-0.33,-8.02,334.81
1980-01-07,0.49,185.28,4.61,-4.53,402.53
1980-01-08,0.15,220.98,1.84,-7.56,342.87
1980-01-09,0.0,239.56,2.11,-5.87,373.17
1980-01-10,5.6,215.56,5.4,-5.65,434.67
1980-01-11,26.4,199.79,12.49,1.1,612.93
1980-01-12,8.18,280.65,8.09,-6.97,403.64
1980-01-13,0.45,215.94,6.19,-5.26,438.55
1980-01-14,1.28,161.97,7.43,0.7,603.29
1980-01-15,0.38,281.08,9.56,-2.33,573.85
1980-01-16,0.63,179.11,11.18,3.32,776.04
1980-01-17,0.65,154.09,12.41,6.26,876.35
1980-01-18,0.15,288.29,10.55,-1.44,590.64
1980-01-19,0.02,263.74,7.06,-4.54,471.52
1980-01-20,0.01,174.45,5.49,-0.26,535.47
1980-01-21,0.0,300.58,4.24,-7.27,397.94
1980-01-22,0.0,207.46,4.43,-1.19,493.47
1980-01-23,0.0,306.99,4.06,-8.11,338.39
1980-01-24,1.04,275.09,3.29,-11.02,306.3
1980-01-25,2.46,219.16,8.75,-1.28,519.59
1980-01-26,0.71,297.56,7.31,-3.65,478.11
1980-01-27,0.0,255.94,5.06,-3.07,457.2
1980-01-28,0.0,307.71,4.15,-6.65,359.91
1980-01-29,0.35,214.07,0.93,-9.74,274.14
1980-01-30,3.67,209.14,-4.33,-10.11,250.85
1980-01-31,2.67,225.19,-5.57,-11.95,213.96
1980-02-01,0.5,373.85,-3.6,-16.01,162.89
1980-02-02,0.0,384.24,-2.93,-17.6,146.22
1980-02-03,0.0,383.91,-1.92,-15.66,161.48
1980-02-04,0.0,390.95,-1.29,-16.96,157.61
1980-02-05,0.59,297.94,-0.72,-14.24,212.3
1980-02-06,2.47,196.38,0.12,-5.29,341.14
1980-02-07,0.95,299.25,0.45,-12.56,238.61
1980-02-08,0.5,306.56,0.2,-11.84,247.67
1980-02-09,1.33,197.03,-0.45,-5.72,354.87
1980-02-10,0.4,266.24,0.61,-5.04,375.76
1980-02-11,0.06,328.56,1.26,-7.21,313.7
1980-02-12,0.02,415.95,0.23,-15.52,187.86
1980-02-13,0.0,422.44,2.13,-15.1,201.24
1980-02-14,0.25,319.35,4.9,-6.85,369.35
1980-02-15,5.15,185.28,5.07,0.35,542.89
1980-02-16,6.42,299.11,3.82,-6.66,355.14
1980-02-17,1.58,416.34,-0.87,-16.67,176.4
1980-02-18,0.0,437.79,2.46,-14.53,210.46
1980-02-19,0.07,335.94,7.85,-5.85,408.87
1980-02-20,0.77,219.26,7.94,1.76,652.91
1980-02-21,1.14,262.74,11.28,2.91,762.73
1980-02-22,1.63,235.92,15.05,6.65,899.77
1980-02-23,2.11,222.07,12.88,2.72,732.67
1980-02-24,0.55,319.84,8.83,0.48,585.54
1980-02-25,1.7,262.88,6.17,-4.87,396.73
1980-02-26,1.48,333.85,1.24,-12.1,257.42
1980-02-27,0.76,292.04,2.25,-5.7,359.17
1980-02-28,2.81,211.09,2.72,-2.84,415.62
1980-02-29,3.96,246.7,0.27,-11.37,294.53
1980-03-01,5.11,284.12,-2.62,-14.03,173.33
1980-03-02,1.69,452.48,-7.37,-19.92,115.48
1980-03-03,0.02,492.47,-0.67,-19.84,136.4
1980-03-04,2.2,363.37,4.81,-8.99,311.76
1980-03-05,9.26,284.77,7.78,0.26,519.47
1980-03-06,2.86,468.21,6.62,-7.11,379.49
1980-03-07,4.94,345.44,8.41,-2.77,500.79
1980-03-08,8.75,331.43,14.81,3.61,699.39
1980-03-09,2.37,449.52,11.09,-1.66,556.97
1980-03-10,0.16,339.76,13.67,0.65,581.19
1980-03-11,0.07,452.93,11.3,-6.96,377.24
1980-03-12,1.55,339.78,6.57,-6.66,355.34
1980-03-13,4.21,280.75,3.27,-3.83,422.81
1980-03-14,2.25,300.92,5.77,-2.61,462.13
1980-03-15,0.34,495.48,15.19,-4.14,489.72
1980-03-16,1.03,363.29,18.03,2.64,713.64
1980-03-17,4.14,343.99,16.76,3.22,713.4
1980-03-18,2.94,352.77,11.63,-3.04,503.78
1980-03-19,0.56,485.88,12.72,-2.57,523.85
1980-03-20,4.18,310.17,13.33,3.34,704.75
1980-03-21,16.44,345.85,13.03,0.58,616.44
1980-03-22,5.02,487.3,11.7,-2.5,509.57
1980-03-23,1.77,371.71,12.77,-0.64,609.5
1980-03-24,13.69,254.42,13.04,5.87,808.98
1980-03-25,5.69,284.76,10.39,1.78,675.18
1980-03-26,0.44,243.96,7.71,1.3,604.2
1980-03-27,0.1,409.55,13.71,-3.16,540.1
1980-03-28,5.9,316.65,14.53,4.54,800.83
1980-03-29,3.27,140.8,12.69,7.45,934.81
1980-03-30,10.31,194.38,9.91,5.01,840.51
1980-03-31,6.07,129.73,8.67,5.2,824.44
1980-04-01,0.93,226.67,8.13,4.1,753.52
1980-04-02,0.0,522.8,18.12,1.41,714.98
1980-04-03,0.85,373.52,20.73,6.8,911.18
1980-04-04,0.99,385.84,19.24,4.28,784.67
1980-04-05,0.24,517.53,14.76,-1.24,561.37
1980-04-06,0.35,421.52,17.55,-0.7,638.02
1980-04-07,1.96,376.49,20.37,6.54,965.24
1980-04-08,5.7,324.75,21.59,11.77,1196.92
1980-04-09,5.58,366.9,18.6,5.49,897.23
1980-04-10,2.47,335.55,14.91,4.2,769.5
1980-04-11,4.14,409.38,17.67,0.95,692.16
1980-04-12,7.87,288.43,15.41,5.93,825.39
1980-04-13,6.15,316.96,11.96,3.59,744.73
1980-04-14,11.19,284.19,10.11,2.47,675.49
1980-04-15,4.03,333.98,8.75,0.26,590.21
1980-04-16,1.57,399.58,11.47,-1.18,540.11
1980-04-17,0.44,567.04,16.76,-1.59,562.77
1980-04-18,0.0,553.36,20.58,4.19,746.96
1980-04-19,0.0,561.94,23.17,3.21,760.84
1980-04-20,0.07,528.73,24.42,4.4,859.42
1980-04-21,0.14,423.79,24.93,9.21,1057.31
1980-04-22,0.04,561.89,28.1,5.8,1043.03
1980-04-23,0.0,475.13,28.29,16.1,1431.36
1980-04-24,0.0,564.94,22.97,3.73,804.42
1980-04-25,0.13,459.75,18.48,-0.75,644.99
1980-04-26,1.4,341.5,15.98,5.66,854.8
1980-04-27,1.49,312.51,15.64,7.28,925.45
1980-04-28,2.32,315.27,13.61,5.24,848.8
1980-04-29,2.32,265.79,12.57,5.81,824.37
1980-04-30,0.55,549.52,16.54,1.94,703.59
1980-05-01,0.0,532.72,19.77,5.79,834.95
1980-05-02,0.0,536.44,20.77,6.57,925.93
1980-05-03,0.0,523.31,24.0,10.25,1080.89
1980-05-04,0.0,566.28,27.91,7.65,1007.44
1980-05-05,0.0,567.95,28.93,8.16,1068.04
1980-05-06,0.0,523.79,26.46,12.06,1211.15
1980-05-07,0.0,536.09,24.32,9.51,1008.71
1980-05-08,0.0,542.67,19.29,2.04,671.43
1980-05-09,0.0,580.92,18.54,0.59,632.55
1980-05-10,0.87,445.74,21.29,3.44,886.13
1980-05-11,7.98,359.82,26.08,14.18,1519.91
1980-05-12,12.03,286.86,26.59,18.0,1861.03
1980-05-13,12.82,335.93,27.94,16.93,1691.98
1980-05-14,3.22,550.94,26.79,9.86,1137.75
1980-05-15,0.0,557.45,22.17,5.5,897.93
1980-05-16,9.7,393.54,21.15,7.52,1063.11
1980-05-17,31.54,181.09,19.34,13.1,1418.38
1980-05-18,18.55,287.43,23.16,14.85,1589.55
1980-05-19,4.84,296.45,23.36,14.88,1586.66
1980-05-20,0.6,427.46,23.4,14.1,1460.75
1980-05-21,0.0,522.88,25.08,11.65,1326.36
1980-05-22,0.61,409.09,26.37,12.69,1484.05
1980-05-23,4.53,338.46,27.05,16.68,1755.25
1980-05-24,7.65,346.52,25.95,15.44,1661.7
1980-05-25,2.07,507.6,27.15,14.53,1506.03
1980-05-26,0.0,556.58,27.89,11.32,1265.25
1980-05-27,0.0,572.34,26.38,8.18,1093.26
1980-05-28,0.0,572.95,28.75,9.13,1211.03
1980-05-29,0.94,425.15,30.36,13.65,1600.92
1980-05-30,4.55,342.0,29.22,18.15,1993.96
1980-05-31,1.49,314.47,28.79,19.77,2130.13
1980-06-01,23.84,331.34,28.63,18.23,2047.95
1980-06-02,8.45,306.89,29.02,19.74,2242.13
1980-06-03,0.17,346.82,29.82,22.37,2268.4
1980-06-04,0.0,548.02,27.73,12.07,1477.58
1980-06-05,0.0,512.07,27.51,14.77,1624.29
1980-06-06,0.0,478.7,30.03,18.46,2004.94
1980-06-07,1.87,336.73,31.03,21.07,2199.55
1980-06-08,14.38,403.58,30.59,14.68,1614.05
1980-06-09,4.6,497.23,25.81,9.41,1202.13
1980-06-10,8.24,400.97,23.99,10.85,1187.74
1980-06-11,2.74,574.23,21.24,5.33,913.68
1980-06-12,0.0,578.09,23.29,6.43,968.34
1980-06-13,0.0,578.13,27.93,8.83,1210.36
1980-06-14,0.0,527.11,30.07,15.6,1740.74
1980-06-15,0.99,343.48,30.4,20.19,2075.24
1980-06-16,4.36,413.01,30.19,13.09,1490.59
1980-06-17,1.34,558.8,25.28,8.44,1118.01
1980-06-18,0.0,558.57,26.02,9.98,1201.36
1980-06-19,3.33,419.81,28.44,11.22,1280.0
1980-06-20,2.68,435.05,27.27,7.38,1111.08
1980-06-21,0.52,541.02,25.66,10.78,1212.91
1980-06-22,0.0,567.35,29.29,10.54,1329.23
1980-06-23,12.49,377.56,29.41,15.87,1718.05
1980-06-24,4.17,421.1,27.14,17.35,1812.9
1980-06-25,0.0,466.26,28.65,17.27,1813.99
1980-06-26,0.0,513.0,31.38,16.92,1848.65
1980-06-27,0.0,495.71,32.8,19.09,2065.53
1980-06-28,4.48,361.63,33.14,20.0,2228.03
1980-06-29,6.7,343.46,31.59,19.9,2071.26
1980-06-30,1.73,537.16,28.74,13.21,1497.6
1980-07-01,0.0,524.93,28.5,14.09,1621.7
1980-07-02,2.83,350.3,32.19,19.86,2172.59
1980-07-03,11.4,342.56,32.31,20.2,2243.95
1980-07-04,14.45,281.8,29.43,19.54,2204.3
1980-07-05,3.73,397.16,31.77,21.37,2315.52
1980-07-06,0.03,478.67,32.52,19.55,2065.44
1980-07-07,0.0,525.27,30.9,15.47,1839.45
1980-07-08,0.0,472.93,34.93,21.45,2381.0
1980-07-09,0.0,446.77,35.46,23.12,2619.33
1980-07-10,5.74,324.08,34.21,22.8,2600.13
1980-07-11,4.69,348.29,32.87,20.38,2312.03
1980-07-12,0.93,499.04,34.58,19.66,2207.21
1980-07-13,0.0,466.64,34.39,21.59,2296.99
1980-07-14,0.0,504.74,33.33,18.61,2088.08
1980-07-15,0.0,495.7,36.82,21.17,2348.21
1980-07-16,0.0,485.95,37.22,22.17,2508.73
1980-07-17,0.0,450.99,36.04,23.46,2503.34
1980-07-18,0.0,516.2,33.36,17.62,1981.39
1980-07-19,0.0,515.94,36.03,19.05,2103.57
1980-07-20,0.0,500.01,36.4,20.71,2315.73
1980-07-21,6.0,347.44,34.93,21.96,2451.81
1980-07-22,21.48,358.52,32.78,19.49,2135.19
1980-07-23,7.0,355.17,28.93,15.95,1748.05
1980-07-24,0.17,515.22,28.39,14.43,1615.37
1980-07-25,0.0,501.94,30.71,16.8,1808.3
1980-07-26,0.29,392.15,31.29,17.16,1932.92
1980-07-27,6.16,351.23,30.49,18.38,2056.56
1980-07-28,2.39,237.12,27.97,19.33,2082.51
1980-07-29,0.12,454.48,28.94,17.81,1937.73
1980-07-30,0.0,481.67,31.3,18.51,2056.65
1980-07-31,0.95,376.28,34.62,20.33,2307.88
1980-08-01,8.4,360.69,34.02,19.87,2312.56
1980-08-02,5.13,356.25,33.22,20.8,2354.92
1980-08-03,17.48,347.77,32.07,19.48,2236.88
