date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,86.12,0.53,-4.08,411.84
1980-01-02,0.08,77.4,-1.43,-3.99,424.08
1980-01-03,0.27,72.86,-0.18,-3.01,444.47
1980-01-04,2.25,106.2,-0.66,-4.87,393.56
1980-01-05,1.54,132.16,-2.07,-6.72,340.1
1980-01-06,0.27,157.78,-3.24,-6.47,342.76
1980-01-07,0.0,284.54,3.48,-5.36,362.42
1980-01-08,0.0,262.14,0.43,-9.69,274.13
1980-01-09,0.0,264.92,-2.85,-9.88,259.39
1980-01-10,13.24,249.02,2.16,-9.86,302.61
1980-01-11,17.68,250.12,11.17,-2.83,451.93
1980-01-12,4.54,255.89,6.57,-9.63,316.75
1980-01-13,0.31,250.45,3.46,-8.29,347.9
1980-01-14,0.09,224.9,5.26,0.06,544.65
1980-01-15,0.0,264.74,5.06,-1.86,532.18
1980-01-16,0.0,268.02,7.76,0.72,638.27
1980-01-17,0.0,247.32,11.48,4.99,769.57
1980-01-18,0.1,241.91,9.34,-2.24,544.0
1980-01-19,0.07,247.3,6.19,-4.05,443.89
1980-01-20,0.01,265.66,3.36,-3.28,431.96
1980-01-21,0.02,282.64,2.75,-7.15,361.53
1980-01-22,0.11,199.38,2.74,-4.01,400.02
1980-01-23,0.04,305.46,1.78,-9.08,291.3
1980-01-24,4.88,254.72,-1.56,-12.66,237.85
1980-01-25,1.65,286.0,4.14,-6.25,340.66
1980-01-26,0.01,340.77,2.74,-8.16,316.16
1980-01-27,0.0,311.41,0.6,-7.42,314.21
1980-01-28,0.0,311.33,-0.6,-8.44,284.84
1980-01-29,0.39,231.5,-3.19,-11.75,225.4
1980-01-30,0.68,239.15,-5.7,-12.75,204.94
1980-01-31,0.34,221.27,-6.01,-12.12,201.73
1980-02-01,0.05,347.52,-6.47,-16.03,158.47
1980-02-02,0.0,361.13,-5.33,-16.0,153.34
1980-02-03,0.0,369.28,-4.09,-16.02,154.03
1980-02-04,0.0,378.64,-3.37,-16.53,152.53
1980-02-05,1.41,296.15,-2.34,-15.46,179.56
1980-02-06,0.5,280.89,-1.36,-9.07,259.5
1980-02-07,0.01,355.41,-0.8,-10.71,243.93
1980-02-08,0.15,284.48,-1.13,-11.53,241.07
1980-02-09,0.05,303.83,-0.55,-7.41,293.68
1980-02-10,0.0,348.67,-0.49,-9.35,281.81
1980-02-11,0.26,207.45,-1.18,-6.45,306.15
1980-02-12,0.09,409.82,-0.88,-15.55,181.15
1980-02-13,0.0,411.92,-1.2,-15.35,184.07
1980-02-14,0.62,285.7,1.87,-7.53,323.68
1980-02-15,4.95,189.78,2.92,-1.64,456.03
1980-02-16,2.25,296.27,2.52,-7.5,316.02
1980-02-17,0.22,405.04,-1.88,-16.46,166.86
1980-02-18,0.0,425.1,-1.26,-15.68,179.63
1980-02-19,0.04,367.42,4.84,-7.5,344.15
1980-02-20,0.36,209.92,6.38,1.14,591.86
1980-02-21,6.79,206.4,6.23,1.13,643.42
1980-02-22,2.24,295.31,11.73,4.1,724.05
1980-02-23,0.01,328.15,9.68,1.66,629.69
1980-02-24,0.0,293.06,7.06,-0.43,529.38
1980-02-25,2.85,200.0,4.19,-2.92,417.67
1980-02-26,1.11,398.3,0.59,-14.5,211.71
1980-02-27,2.99,320.95,-0.43,-10.44,239.27
1980-02-28,2.07,274.93,-0.47,-7.55,272.59
1980-02-29,1.36,250.03,-2.89,-15.84,209.3
1980-03-01,0.65,223.18,-5.23,-15.34,145.97
1980-03-02,0.18,437.94,-9.36,-19.6,110.07
1980-03-03,0.0,476.02,-5.15,-19.91,122.73
1980-03-04,6.17,366.63,2.42,-11.73,250.43
1980-03-05,3.75,291.54,5.84,-1.69,436.82
1980-03-06,0.56,453.83,4.78,-6.22,359.69
1980-03-07,8.1,294.12,4.05,-3.29,446.37
1980-03-08,4.87,338.23,11.43,0.9,570.62
1980-03-09,0.72,458.9,9.54,-1.57,507.26
1980-03-10,0.8,341.01,10.34,0.08,518.22
1980-03-11,0.27,504.52,8.71,-8.23,318.08
1980-03-12,0.89,328.54,4.29,-8.34,298.45
1980-03-13,2.0,302.09,2.61,-4.71,373.04
1980-03-14,0.7,385.98,4.43,-3.84,393.66
1980-03-15,0.04,510.44,10.97,-4.63,416.05
1980-03-16,2.76,385.52,17.03,0.24,616.64
1980-03-17,6.36,320.35,16.48,5.91,762.43
1980-03-18,1.81,467.5,11.29,-3.53,460.53
1980-03-19,0.0,483.08,10.83,-3.26,468.1
1980-03-20,7.21,327.16,13.33,2.67,656.44
1980-03-21,6.35,336.92,12.47,1.27,606.79
1980-03-22,1.31,425.02,8.57,-2.58,466.48
1980-03-23,2.3,359.12,10.96,-2.23,508.66
1980-03-24,6.04,318.06,12.63,2.98,644.84
1980-03-25,1.76,456.15,11.09,0.01,543.14
1980-03-26,0.0,212.02,8.0,-0.81,500.8
1980-03-27,0.0,484.78,9.18,-3.32,462.03
1980-03-28,7.96,328.85,12.67,2.79,683.95
1980-03-29,3.55,176.48,10.95,6.03,831.16
1980-03-30,9.68,196.92,8.96,4.2,777.43
1980-03-31,4.49,188.83,9.23,4.79,783.54
1980-04-01,0.46,296.52,9.16,3.94,711.47
1980-04-02,0.0,503.28,13.86,0.75,621.16
1980-04-03,6.77,375.07,17.15,4.11,744.85
1980-04-04,2.5,374.23,16.34,3.64,704.66
1980-04-05,0.08,504.43,11.76,-1.55,512.52
1980-04-06,1.08,403.9,15.58,-1.53,560.72
1980-04-07,0.57,387.44,18.5,3.96,783.4
1980-04-08,8.25,352.67,19.39,8.46,975.6
1980-04-09,5.09,334.03,16.57,6.83,888.32
1980-04-10,1.54,281.93,13.43,2.71,678.45
1980-04-11,2.65,403.47,13.55,-1.32,578.85
1980-04-12,2.69,337.39,15.28,5.93,763.8
1980-04-13,9.24,344.2,12.3,0.27,602.71
1980-04-14,6.87,310.83,9.36,1.71,613.68
1980-04-15,1.63,337.56,8.31,-0.32,542.58
1980-04-16,0.1,465.88,7.3,-1.5,475.11
1980-04-17,0.0,553.38,11.55,-2.55,464.85
1980-04-18,0.0,559.85,17.09,0.28,574.63
1980-04-19,0.0,559.38,20.92,3.14,706.01
1980-04-20,3.06,413.91,22.67,4.97,832.87
1980-04-21,2.22,406.43,21.91,6.45,876.73
1980-04-22,0.42,495.17,24.07,4.27,885.51
1980-04-23,0.01,498.95,25.28,12.96,1134.13
1980-04-24,0.0,551.67,20.39,3.64,721.07
1980-04-25,0.0,551.93,15.76,1.12,595.51
1980-04-26,0.0,512.78,13.13,1.63,627.24
1980-04-27,0.16,365.28,13.96,4.47,728.82
1980-04-28,0.06,410.8,12.07,2.62,663.76
1980-04-29,0.23,388.03,13.7,2.0,656.78
1980-04-30,0.13,470.66,16.64,3.26,686.38
1980-05-01,0.02,552.07,18.53,3.71,704.67
1980-05-02,0.0,538.3,18.91,4.98,757.28
1980-05-03,0.0,558.92,22.08,5.76,807.33
1980-05-04,0.0,568.6,25.41,6.68,877.99
1980-05-05,0.0,563.84,28.1,8.49,1009.4
1980-05-06,0.0,531.71,27.24,12.27,1139.48
1980-05-07,0.0,530.04,22.99,8.4,876.15
1980-05-08,0.0,553.93,16.76,-0.73,532.47
1980-05-09,0.0,572.72,15.31,-0.66,528.82
1980-05-10,0.4,433.75,19.39,1.56,728.34
1980-05-11,9.83,389.56,24.26,10.67,1184.85
1980-05-12,20.58,341.31,25.87,14.93,1531.69
1980-05-13,9.26,295.12,24.94,16.34,1544.26
1980-05-14,1.16,561.51,25.09,7.54,958.76
1980-05-15,0.0,545.45,20.23,3.55,797.0
1980-05-16,6.75,336.4,19.5,9.42,1062.25
1980-05-17,19.86,347.56,19.93,9.35,1132.23
1980-05-18,15.53,270.3,19.49,12.19,1312.26
1980-05-19,7.52,335.57,22.62,12.69,1367.0
1980-05-20,7.58,316.64,21.02,12.61,1350.0
1980-05-21,2.05,446.58,21.99,12.38,1310.66
1980-05-22,0.0,472.54,23.5,12.89,1371.48
1980-05-23,8.04,353.96,25.26,14.5,1532.44
1980-05-24,4.28,352.51,25.35,14.64,1557.98
1980-05-25,2.95,430.53,25.54,14.78,1450.75
1980-05-26,0.8,561.21,24.71,8.73,1048.94
1980-05-27,0.0,581.16,22.97,5.05,890.17
1980-05-28,0.0,567.3,26.07,8.59,1083.4
1980-05-29,0.0,548.76,28.81,12.41,1408.28
1980-05-30,3.47,352.78,28.91,17.46,1857.03
1980-05-31,2.8,308.78,27.35,18.85,1917.11
1980-06-01,14.17,367.44,26.08,14.1,1616.41
1980-06-02,26.37,283.15,24.61,16.93,1785.39
1980-06-03,11.36,333.65,26.39,16.77,1729.81
1980-06-04,1.36,502.63,24.74,13.05,1380.86
1980-06-05,0.0,535.9,23.6,10.45,1288.52
1980-06-06,0.0,492.73,27.86,16.27,1773.52
1980-06-07,4.65,297.38,29.69,21.26,2140.19
1980-06-08,3.64,413.05,28.51,12.13,1427.87
1980-06-09,5.66,368.46,24.24,9.61,1155.32
1980-06-10,4.63,369.8,19.47,9.18,1055.72
1980-06-11,0.99,557.32,17.82,4.54,842.52
1980-06-12,0.0,565.98,21.05,6.41,921.42
