date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,271.99,15.1,3.75,712.19
1980-01-02,0.0,320.0,15.85,-0.52,581.1
1980-01-03,0.0,321.05,16.1,-0.34,554.21
1980-01-04,0.0,315.1,15.2,-0.13,560.52
1980-01-05,0.0,313.1,14.8,0.15,577.31
1980-01-06,0.38,221.21,14.99,2.59,671.39
1980-01-07,0.44,219.75,13.96,2.47,674.46
1980-01-08,30.03,212.63,11.89,0.9,635.45
1980-01-09,30.63,167.51,11.62,4.01,741.78
1980-01-10,35.53,125.12,11.03,4.48,785.89
1980-01-11,27.72,121.14,9.66,4.59,807.59
1980-01-12,9.04,128.97,12.09,6.72,911.57
1980-01-13,15.17,121.24,12.98,8.1,990.52
1980-01-14,17.69,142.84,12.47,6.46,921.05
1980-01-15,6.05,192.24,11.93,3.87,801.35
1980-01-16,2.29,179.95,11.23,3.58,763.24
1980-01-17,3.33,198.95,11.8,3.8,761.23
1980-01-18,1.18,275.88,10.9,1.44,648.58
1980-01-19,0.0,346.44,8.33,-4.8,448.31
1980-01-20,0.0,359.36,9.37,-4.9,416.32
1980-01-21,0.0,364.78,12.29,-3.9,453.04
1980-01-22,0.0,368.06,13.99,-2.83,497.1
1980-01-23,0.0,371.43,16.21,-1.8,539.15
1980-01-24,0.0,369.99,15.35,-1.79,534.6
1980-01-25,0.0,377.7,15.46,-3.68,494.39
1980-01-26,0.0,364.56,14.68,-0.64,571.21
1980-01-27,0.04,300.23,13.3,1.44,650.23
1980-01-28,21.92,207.4,11.22,2.84,709.12
1980-01-29,11.0,187.83,9.97,3.13,709.51
1980-01-30,0.02,350.79,10.15,-1.42,576.87
1980-01-31,0.0,363.06,13.89,1.48,645.14
1980-02-01,0.0,373.16,14.15,0.85,650.36
1980-02-02,0.0,378.55,15.43,1.52,661.65
1980-02-03,0.0,395.94,15.16,-1.11,592.59
1980-02-04,0.0,386.55,14.66,0.91,642.5
1980-02-05,0.0,383.37,16.33,2.63,719.53
1980-02-06,0.0,395.37,18.88,3.12,755.72
1980-02-07,0.0,394.15,18.09,2.74,720.95
1980-02-08,0.0,399.57,16.23,-1.58,569.85
1980-02-09,0.0,407.63,14.81,-0.73,567.27
1980-02-10,0.0,414.75,14.35,-1.77,533.09
1980-02-11,0.0,422.1,13.47,-4.34,457.13
1980-02-12,1.12,318.72,12.41,-3.89,479.94
1980-02-13,9.13,245.65,11.74,2.48,679.46
1980-02-14,17.09,137.2,11.07,5.3,818.89
1980-02-15,27.47,121.47,9.95,6.14,881.65
1980-02-16,88.74,112.42,10.68,7.23,929.67
1980-02-17,71.61,142.5,10.42,5.4,875.49
1980-02-18,39.27,126.15,11.02,7.23,936.89
1980-02-19,28.46,154.64,11.11,6.45,899.68
1980-02-20,32.54,242.68,10.66,1.75,719.55
1980-02-21,12.18,220.72,9.61,2.87,705.51
1980-02-22,0.07,411.66,10.99,-0.61,606.55
1980-02-23,0.0,422.58,11.61,-0.08,611.54
1980-02-24,0.0,418.23,12.94,1.87,684.08
1980-02-25,0.0,440.64,15.18,2.15,719.38
1980-02-26,0.0,457.38,18.01,2.45,753.1
1980-02-27,0.32,345.92,18.35,3.78,809.3
1980-02-28,0.16,431.41,17.62,3.16,768.15
1980-02-29,0.08,431.81,14.75,1.1,735.2
1980-03-01,0.0,432.2,13.92,1.94,702.24
1980-03-02,31.08,283.06,12.61,3.82,764.55
1980-03-03,16.46,291.66,11.68,2.37,719.76
1980-03-04,2.48,314.2,11.06,1.41,682.83
1980-03-05,28.03,317.04,12.41,2.61,714.24
1980-03-06,15.35,265.68,11.88,1.56,661.28
