date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,276.14,-4.86,-11.39,200.79
1980-01-02,0.46,284.95,-6.72,-17.74,145.72
1980-01-03,0.72,277.75,-9.16,-19.88,124.26
1980-01-04,2.62,215.39,-7.28,-12.82,191.3
1980-01-05,3.33,248.03,-2.6,-10.09,238.47
1980-01-06,5.0,292.17,-3.47,-15.97,166.23
1980-01-07,2.54,294.31,-6.34,-23.95,93.46
1980-01-08,6.88,240.31,-11.82,-19.4,113.29
1980-01-09,4.43,273.89,-5.23,-14.72,163.95
1980-01-10,13.79,287.56,-5.93,-16.6,151.18
1980-01-11,6.53,313.78,-8.66,-25.39,93.79
1980-01-12,12.94,286.5,-4.66,-14.62,172.12
1980-01-13,21.76,215.74,-3.02,-8.15,282.1
1980-01-14,10.79,231.84,-1.65,-7.54,310.09
1980-01-15,1.63,299.55,-3.0,-11.26,240.91
1980-01-16,0.0,361.69,-5.95,-15.87,175.99
1980-01-17,0.0,352.71,-5.21,-14.45,175.02
1980-01-18,4.33,281.28,-6.84,-16.82,145.02
1980-01-19,2.65,301.89,-10.46,-22.63,92.9
1980-01-20,0.36,412.43,-9.37,-26.92,65.96
1980-01-21,0.2,331.37,-7.66,-24.38,77.59
1980-01-22,0.15,336.37,-8.75,-21.83,94.19
1980-01-23,0.03,410.5,-6.86,-21.25,110.82
1980-01-24,0.11,283.07,-5.02,-13.15,175.3
1980-01-25,8.16,329.53,-7.21,-21.11,114.35
1980-01-26,10.37,321.43,-11.23,-31.46,47.68
1980-01-27,27.57,331.13,-18.03,-31.74,36.78
1980-01-28,16.46,276.08,-20.39,-29.26,42.19
1980-01-29,23.04,353.59,-14.75,-30.7,43.43
1980-01-30,10.31,334.43,-14.33,-25.75,60.54
1980-01-31,0.78,447.19,-9.91,-28.97,57.9
1980-02-01,0.0,425.92,-8.98,-21.43,102.22
1980-02-02,0.0,274.69,-6.86,-11.53,204.54
1980-02-03,0.76,294.92,-3.37,-11.0,236.22
1980-02-04,4.95,286.44,-3.94,-12.03,214.82
1980-02-05,1.91,421.05,-6.0,-17.59,152.03
1980-02-06,4.49,359.31,-2.67,-15.84,158.54
1980-02-07,12.89,355.32,-4.18,-19.0,123.14
1980-02-08,4.55,474.67,-9.26,-33.13,47.02
1980-02-09,0.0,479.0,-9.68,-32.14,43.68
1980-02-10,0.0,463.99,-6.74,-20.85,94.44
1980-02-11,0.0,471.41,-7.83,-23.12,90.01
1980-02-12,0.0,475.72,-6.76,-22.27,102.31
1980-02-13,0.0,384.96,-6.58,-14.69,163.16
1980-02-14,6.87,366.22,-3.57,-15.98,161.63
1980-02-15,12.84,375.35,-4.46,-18.04,132.73
1980-02-16,4.12,489.8,-6.65,-23.74,98.68
1980-02-17,0.82,367.49,-3.69,-15.37,172.61
1980-02-18,3.73,261.15,-2.66,-8.22,280.98
1980-02-19,1.51,247.53,-2.97,-8.49,285.52
1980-02-20,4.17,330.41,-3.35,-11.62,235.27
1980-02-21,1.7,434.6,-3.62,-12.81,206.82
1980-02-22,0.07,347.8,-4.59,-13.12,194.87
1980-02-23,0.03,415.32,-6.28,-16.45,151.91
1980-02-24,0.0,516.2,-5.61,-20.42,123.96
1980-02-25,0.0,452.34,-4.92,-14.25,177.16
1980-02-26,0.0,429.71,-2.29,-10.45,242.26
1980-02-27,0.0,442.8,0.58,-8.19,293.37
1980-02-28,0.0,468.76,2.39,-7.27,302.75
1980-02-29,2.18,453.14,0.75,-14.51,197.03
1980-03-01,4.35,441.6,-4.23,-25.8,91.18
1980-03-02,1.22,432.73,-2.61,-18.0,144.3
1980-03-03,4.42,359.06,-1.28,-9.45,239.81
1980-03-04,6.39,424.12,-2.97,-17.56,163.41
1980-03-05,2.48,390.64,-4.49,-14.25,179.33
1980-03-06,2.22,348.64,-5.33,-13.06,190.48
1980-03-07,0.82,540.42,-4.85,-17.41,148.42
1980-03-08,0.0,493.87,-5.94,-15.9,158.73
1980-03-09,0.0,346.37,-7.03,-12.33,199.04
1980-03-10,0.0,457.48,-3.93,-11.57,214.16
1980-03-11,1.5,433.27,-2.95,-14.21,187.07
1980-03-12,5.53,418.6,-4.22,-15.95,157.34
1980-03-13,2.02,547.51,-6.93,-18.2,135.75
1980-03-14,1.34,467.08,-0.62,-15.49,173.47
1980-03-15,0.55,497.64,-1.45,-10.07,225.43
1980-03-16,1.96,457.42,-3.24,-17.46,149.0
1980-03-17,0.81,614.98,-3.57,-23.27,102.86
1980-03-18,0.0,598.56,-1.21,-15.41,158.19
1980-03-19,1.61,450.95,-2.16,-13.59,180.68
1980-03-20,1.26,480.38,-4.01,-19.49,137.9
1980-03-21,0.89,482.66,0.66,-14.47,178.3
1980-03-22,1.64,416.53,-0.63,-13.07,187.46
1980-03-23,0.57,605.66,-4.82,-19.03,131.6
1980-03-24,0.0,608.99,-4.03,-17.35,138.89
1980-03-25,7.09,444.53,-5.09,-15.0,163.67
1980-03-26,10.85,447.47,-6.22,-16.43,144.03
1980-03-27,5.08,504.23,-5.69,-22.82,107.34
1980-03-28,7.13,386.85,-6.51,-14.52,158.42
1980-03-29,3.08,500.15,-6.69,-17.29,142.78
1980-03-30,0.83,494.53,-3.73,-17.71,141.97
1980-03-31,2.54,421.44,-5.22,-16.4,139.31
1980-04-01,2.54,499.45,-9.13,-22.67,97.69
1980-04-02,5.84,430.76,-10.45,-19.15,108.01
1980-04-03,2.5,573.76,-8.13,-22.59,103.27
1980-04-04,1.13,487.19,-2.81,-14.5,170.08
1980-04-05,0.4,642.62,0.21,-14.13,192.54
1980-04-06,1.21,424.83,-0.97,-10.73,222.21
1980-04-07,1.46,429.83,-4.26,-16.15,159.1
1980-04-08,0.4,602.96,-6.51,-17.68,138.01
1980-04-09,0.0,661.98,-0.44,-16.16,166.94
1980-04-10,5.0,409.21,-1.15,-10.16,228.29
1980-04-11,3.19,433.06,-4.27,-15.3,161.14
1980-04-12,0.47,660.63,-8.25,-23.03,93.82
1980-04-13,0.0,678.87,-4.92,-20.69,109.98
1980-04-14,0.0,668.59,1.13,-14.0,186.51
1980-04-15,0.34,502.92,3.46,-8.33,269.7
1980-04-16,0.8,513.17,1.7,-12.36,218.22
1980-04-17,0.27,680.96,3.4,-13.35,204.1
1980-04-18,0.0,687.63,7.73,-9.95,257.23
1980-04-19,0.0,690.46,9.88,-7.9,301.43
1980-04-20,0.0,682.26,9.7,-6.26,338.86
1980-04-21,0.0,685.66,11.94,-5.09,373.64
1980-04-22,8.39,535.05,10.47,-4.71,389.8
1980-04-23,9.98,472.04,8.33,-5.56,358.97
1980-04-24,4.7,456.72,3.35,-7.68,298.54
1980-04-25,0.83,663.02,1.49,-12.38,213.67
1980-04-26,0.0,691.65,2.87,-12.59,202.21
1980-04-27,0.0,689.91,4.63,-10.95,226.11
1980-04-28,0.0,694.79,8.13,-8.19,278.89
1980-04-29,0.0,686.78,9.73,-5.44,325.84
1980-04-30,12.73,486.87,7.89,-5.85,326.78
1980-05-01,9.38,441.03,3.3,-7.65,291.62
1980-05-02,3.29,526.04,4.93,-9.01,278.86
1980-05-03,1.25,519.07,6.81,-5.96,323.6
1980-05-04,9.43,538.22,6.15,-8.7,295.2
1980-05-05,4.32,500.34,6.57,-4.82,361.21
1980-05-06,1.53,492.92,6.3,-4.72,363.24
1980-05-07,0.87,529.97,6.25,-7.73,313.73
1980-05-08,1.88,490.84,6.11,-4.98,355.34
1980-05-09,4.86,506.65,6.96,-4.93,366.54
1980-05-10,7.59,500.34,6.27,-5.21,350.53
1980-05-11,16.9,493.47,4.42,-7.2,303.39
1980-05-12,17.23,389.26,1.94,-9.35,256.43
1980-05-13,5.89,499.18,-0.41,-11.76,222.56
1980-05-14,0.87,540.24,3.23,-10.84,251.95
1980-05-15,2.6,439.16,2.87,-5.81,327.47
1980-05-16,2.05,502.9,3.51,-7.81,298.8
1980-05-17,10.24,460.43,2.49,-7.7,287.08
1980-05-18,4.04,676.72,4.14,-9.61,266.51
1980-05-19,2.12,551.29,7.66,-6.32,336.07
1980-05-20,2.17,553.49,9.85,-5.53,366.75
1980-05-21,0.53,708.44,13.47,-4.41,390.71
1980-05-22,0.0,723.22,17.03,-3.23,428.18
1980-05-23,0.0,718.23,15.59,-2.55,431.08
1980-05-24,0.0,724.82,13.74,-5.31,350.6
1980-05-25,0.0,730.96,10.88,-9.73,270.14
1980-05-26,0.0,703.27,8.25,-8.22,284.75
1980-05-27,0.0,721.88,11.98,-6.23,328.42
1980-05-28,0.0,725.78,13.22,-5.68,346.9
1980-05-29,0.0,712.57,11.74,-5.09,346.0
1980-05-30,0.0,720.96,10.37,-8.03,295.09
1980-05-31,0.0,711.18,9.26,-7.09,299.21
1980-06-01,0.83,560.94,7.82,-7.63,303.97
1980-06-02,0.34,703.66,9.3,-7.5,309.4
1980-06-03,0.0,712.22,13.83,-3.63,377.23
1980-06-04,0.0,722.69,15.21,-4.41,393.65
1980-06-05,0.0,691.77,15.02,-0.34,471.55
1980-06-06,0.0,706.67,14.38,-2.62,410.97
1980-06-07,0.0,714.71,11.71,-6.26,332.12
