date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,284.05,8.88,-6.64,367.26
1980-01-02,0.0,284.13,6.86,-8.13,334.74
1980-01-03,0.53,229.53,7.21,-6.32,372.71
1980-01-04,13.32,166.56,3.98,-4.22,407.42
1980-01-05,7.76,94.21,0.88,-4.85,368.7
1980-01-06,1.13,282.63,0.51,-11.65,255.76
1980-01-07,0.0,286.34,3.07,-9.19,293.93
1980-01-08,0.0,225.12,2.7,-4.98,391.09
1980-01-09,0.01,154.46,3.14,-1.89,459.8
1980-01-10,5.64,212.08,2.06,-6.85,359.06
1980-01-11,17.35,206.63,2.47,-5.66,386.86
1980-01-12,4.32,243.27,6.77,-1.45,486.72
1980-01-13,10.93,200.78,4.03,-5.02,409.03
1980-01-14,8.69,180.06,2.32,-3.83,446.98
1980-01-15,1.53,259.0,8.4,0.72,582.15
1980-01-16,0.0,331.65,12.15,-1.82,549.8
1980-01-17,6.29,216.91,9.78,-0.13,606.66
1980-01-18,19.73,76.73,8.22,3.51,684.58
1980-01-19,4.79,274.5,7.87,-2.62,513.49
1980-01-20,0.01,323.3,9.52,-3.46,459.84
1980-01-21,0.0,335.81,9.21,-5.62,407.83
1980-01-22,14.35,243.14,6.63,-4.81,432.68
1980-01-23,3.78,197.41,5.15,-0.71,497.1
1980-01-24,0.31,289.24,4.36,-10.07,313.28
1980-01-25,0.08,361.98,6.8,-6.26,384.29
1980-01-26,0.0,316.11,10.46,-0.5,551.58
1980-01-27,0.0,300.41,8.64,-0.83,547.88
1980-01-28,0.0,302.86,6.63,-2.92,485.68
1980-01-29,0.0,323.78,8.48,-1.85,483.89
1980-01-30,6.79,271.52,4.7,-7.84,333.32
1980-01-31,1.99,228.8,-0.0,-8.97,269.11
1980-02-01,0.05,391.1,-0.66,-13.12,204.0
1980-02-02,0.0,388.94,-2.35,-14.18,176.91
1980-02-03,0.0,408.0,-2.55,-17.01,154.85
1980-02-04,0.0,401.68,-0.03,-13.1,195.5
1980-02-05,1.08,314.54,1.14,-12.46,224.36
1980-02-06,3.59,301.84,2.41,-8.78,281.83
1980-02-07,0.87,334.19,0.39,-8.08,287.65
1980-02-08,0.0,418.64,4.12,-10.51,270.27
1980-02-09,4.48,302.85,4.44,-6.62,328.85
1980-02-10,1.2,325.42,1.74,-7.94,292.26
1980-02-11,0.0,435.3,4.24,-12.24,236.74
1980-02-12,0.0,416.81,3.9,-8.74,268.09
1980-02-13,0.0,437.71,3.28,-12.56,224.77
1980-02-14,0.0,445.08,6.59,-11.08,268.16
1980-02-15,0.35,338.17,10.91,-4.66,426.13
1980-02-16,0.12,286.93,8.08,-0.25,498.74
1980-02-17,0.01,449.25,6.31,-10.44,277.15
1980-02-18,0.0,441.93,3.05,-12.07,230.18
1980-02-19,0.0,456.96,7.36,-9.83,276.61
1980-02-20,0.38,358.31,11.37,-7.6,367.26
1980-02-21,0.95,337.1,15.08,-1.23,564.91
1980-02-22,0.23,395.63,17.32,2.87,737.16
1980-02-23,0.64,322.3,20.47,5.58,845.96
1980-02-24,1.61,331.18,16.6,1.68,686.78
1980-02-25,9.45,320.1,13.38,0.76,585.45
1980-02-26,2.44,292.15,8.69,-4.67,392.36
1980-02-27,0.01,404.32,3.07,-7.52,321.42
1980-02-28,3.41,320.26,5.93,-5.65,347.83
1980-02-29,8.81,334.82,2.21,-8.42,281.52
1980-03-01,14.2,349.38,-0.5,-12.18,215.18
1980-03-02,8.14,208.03,-3.6,-12.47,195.3
1980-03-03,1.16,459.92,-1.91,-13.93,185.03
1980-03-04,2.03,395.21,5.56,-13.19,242.01
1980-03-05,0.76,370.82,10.35,-3.41,443.22
1980-03-06,0.06,413.14,9.15,-0.33,530.32
1980-03-07,0.0,482.42,12.42,-1.45,561.77
1980-03-08,0.91,359.2,17.3,4.49,772.66
1980-03-09,0.24,478.52,18.6,4.57,737.54
1980-03-10,0.29,400.41,15.17,-3.71,494.96
1980-03-11,0.08,511.04,14.23,-2.44,464.93
1980-03-12,4.91,355.03,9.21,-5.11,390.85
1980-03-13,18.7,316.08,3.29,-5.38,375.08
1980-03-14,4.63,337.03,3.01,-4.01,399.51
1980-03-15,0.01,514.86,9.42,-4.74,405.33
1980-03-16,0.34,406.56,15.18,-4.06,483.42
1980-03-17,14.97,376.16,16.52,2.05,678.35
1980-03-18,3.93,382.49,13.44,4.03,694.79
1980-03-19,0.0,534.59,12.49,-4.82,462.96
1980-03-20,19.55,389.99,13.6,-0.97,597.1
1980-03-21,13.35,313.05,15.59,6.23,823.57
1980-03-22,2.16,500.87,14.41,0.64,610.44
1980-03-23,0.02,503.31,13.66,-5.21,452.18
1980-03-24,7.04,381.17,13.14,-0.66,590.27
1980-03-25,1.89,264.05,10.99,4.85,718.26
1980-03-26,0.01,537.17,12.46,-3.72,477.64
1980-03-27,0.0,526.75,11.79,-3.15,476.73
1980-03-28,12.91,385.18,13.17,-0.18,594.83
1980-03-29,3.53,373.1,12.5,2.96,723.03
1980-03-30,4.95,375.08,18.33,5.39,853.26
1980-03-31,3.98,301.16,15.06,5.7,833.32
1980-04-01,0.71,454.31,12.19,2.15,677.75
1980-04-02,0.0,543.24,17.12,0.45,671.86
1980-04-03,10.12,392.69,20.87,6.13,921.68
1980-04-04,3.18,367.4,19.98,8.53,992.0
1980-04-05,0.14,526.19,18.01,3.74,738.06
1980-04-06,0.0,565.58,16.75,-1.99,559.13
1980-04-07,0.57,417.39,17.07,0.65,687.04
1980-04-08,51.16,203.79,14.23,7.34,946.04
1980-04-09,13.81,383.96,17.56,8.78,1007.15
1980-04-10,0.1,546.72,20.33,4.45,816.71
1980-04-11,0.0,567.96,20.66,1.75,754.99
1980-04-12,3.74,403.55,21.55,6.87,972.35
1980-04-13,16.37,235.49,17.87,8.93,1029.2
1980-04-14,33.47,354.79,16.72,6.27,893.47
1980-04-15,7.74,554.35,18.58,3.14,759.33
1980-04-16,0.0,391.68,14.23,3.65,687.78
1980-04-17,0.0,590.49,14.79,-3.91,488.32
1980-04-18,0.0,588.4,17.96,-1.71,550.86
1980-04-19,0.0,589.43,21.73,0.42,647.33
1980-04-20,0.0,585.39,24.16,1.94,765.84
1980-04-21,0.0,560.57,25.1,7.63,937.97
1980-04-22,0.0,592.61,25.1,1.65,773.8
1980-04-23,0.0,570.06,28.3,6.16,979.1
1980-04-24,2.43,416.82,29.88,9.49,1154.55
1980-04-25,1.16,415.25,24.78,7.07,1021.92
1980-04-26,7.24,392.48,20.97,7.11,970.39
1980-04-27,6.15,181.88,16.75,6.48,919.55
1980-04-28,2.57,270.45,14.56,7.31,926.42
1980-04-29,3.7,388.28,16.5,4.02,812.6
1980-04-30,3.67,357.86,15.69,4.99,830.09
1980-05-01,0.74,477.17,16.02,5.36,833.73
1980-05-02,0.0,552.18,20.21,5.16,851.55
1980-05-03,0.0,566.7,23.2,5.84,907.58
