date,prcp,srad,tmax,tmin,vprp
1980-01-01,0.0,61.81,1.06,-2.42,464.53
1980-01-02,0.0,69.21,-0.91,-3.72,429.99
1980-01-03,0.02,82.22,-1.2,-4.29,408.97
1980-01-04,0.65,94.07,-0.12,-4.59,407.26
1980-01-05,1.05,61.22,-0.7,-3.49,418.21
1980-01-06,1.32,176.67,-0.51,-7.52,314.92
1980-01-07,0.35,254.81,-3.6,-15.31,179.15
1980-01-08,0.0,253.09,-7.99,-16.56,142.95
1980-01-09,0.0,263.26,-9.22,-18.31,137.18
1980-01-10,0.0,303.0,8.84,-12.9,217.48
1980-01-11,0.0,303.12,9.81,-9.75,273.1
1980-01-12,0.0,285.74,5.32,-11.71,273.55
1980-01-13,0.02,209.65,10.08,-1.21,490.68
1980-01-14,0.01,263.03,9.23,-6.28,454.28
1980-01-15,9.57,96.72,9.23,5.07,760.3
1980-01-16,17.5,155.11,8.92,1.57,669.06
1980-01-17,4.77,184.39,6.36,-3.37,469.1
1980-01-18,0.66,125.98,0.92,-4.66,412.12
1980-01-19,2.51,84.98,0.2,-2.82,431.14
1980-01-20,0.76,265.55,1.03,-9.1,313.3
1980-01-21,0.0,203.12,1.26,-4.53,362.71
1980-01-22,0.0,227.42,1.03,-5.65,336.06
1980-01-23,0.0,231.75,-1.54,-11.3,245.46
1980-01-24,0.41,255.22,5.84,-7.59,308.31
1980-01-25,0.13,274.07,4.25,-4.7,347.44
1980-01-26,0.01,271.99,1.64,-12.45,216.59
1980-01-27,0.0,220.79,-5.35,-14.83,165.13
1980-01-28,0.0,187.29,-9.15,-13.46,171.2
1980-01-29,0.86,224.63,-8.76,-15.94,154.91
1980-01-30,2.42,129.6,-9.34,-12.46,175.18
1980-01-31,0.71,341.16,-9.86,-20.69,105.57
1980-02-01,0.0,359.64,-6.88,-23.34,92.64
1980-02-02,0.0,298.04,-4.6,-12.29,173.1
1980-02-03,0.0,325.17,-4.83,-14.21,168.48
1980-02-04,0.99,264.66,-3.1,-13.7,191.22
1980-02-05,2.53,167.1,-1.88,-6.24,291.07
1980-02-06,0.73,317.44,-3.02,-11.43,216.15
1980-02-07,0.0,355.96,-2.56,-13.76,182.53
1980-02-08,0.02,233.18,-3.12,-9.39,222.8
1980-02-09,0.01,380.21,-3.13,-17.21,147.18
1980-02-10,0.0,385.14,-0.17,-14.48,160.82
1980-02-11,0.0,340.11,-1.84,-10.89,192.67
1980-02-12,0.0,391.95,-2.43,-16.65,152.59
1980-02-13,0.0,384.34,2.74,-9.83,225.41
1980-02-14,1.38,239.0,1.46,-5.65,311.33
1980-02-15,3.24,222.39,-0.36,-7.9,265.96
1980-02-16,0.93,392.3,-4.83,-17.35,140.22
1980-02-17,0.0,413.68,-2.53,-18.24,126.27
1980-02-18,0.0,408.91,2.19,-12.55,211.94
1980-02-19,0.04,310.29,6.08,-1.23,431.03
1980-02-20,0.44,150.09,5.19,0.97,561.17
1980-02-21,3.21,113.77,4.0,1.82,606.89
1980-02-22,1.02,184.63,5.05,1.22,558.86
1980-02-23,0.0,270.64,4.49,-1.53,443.8
1980-02-24,0.62,271.87,5.2,-4.63,343.76
1980-02-25,1.25,333.19,2.34,-12.21,202.14
